problem_id,family,subtype,variant_type,layer,n_layers,rank,logprob,cosine_to_gold_unembed,gold_value,gold_token_ids,gold_token_decoded,gold_first_token_note,model,model_answer,model_correct,p1_behavioral_correct,verify_reason
GSM_063,gsm,GSM,canonical,31,32,157,-9.166455,0.090865,16200,"[10674, 410]",162,first_of_2_tokens,meta-llama/Llama-3.1-8B-Instruct,"To find the net proceeds, we need to subtract the registration fees, agent fee, loan amount, and closing costs from the selling price.

Registration fees = 2% of $220000 = 0.02 * 220000 = $4400
Agent fee = 2% of $220000 = 0.02 * 220000 = $4400
Loan amount = $180000
Closing costs = $15000

Total deductions = $4400 + $4400 + $180000 + $15000 = $221800

Net proceeds = Selling price - Total deductions
= $220000 - $",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,0,32,59118,-11.760789,0.00011,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,1,32,30207,-11.750927,0.010221,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,2,32,22815,-11.740915,0.014986,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,3,32,69169,-11.765477,0.001995,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,4,32,62430,-11.761537,0.004081,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,5,32,85801,-11.790248,0.00246,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,6,32,104546,-11.820129,-0.005214,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,7,32,96396,-11.809266,-0.003447,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,8,32,48944,-11.74327,0.014157,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,9,32,85341,-11.800911,0.001005,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,10,32,96108,-11.823293,-0.000338,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,11,32,86359,-11.803281,0.003128,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,12,32,74525,-11.786352,0.005407,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,13,32,51344,-11.742951,0.011022,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,14,32,44642,-11.729327,0.007592,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,15,32,63838,-11.767363,0.00083,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,16,32,15818,-11.628824,0.012398,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,17,32,3195,-11.478257,0.021088,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,18,32,2745,-11.408128,0.022743,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,19,32,1943,-11.335185,0.024908,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,20,32,1200,-11.263149,0.028553,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,21,32,1949,-11.183524,0.023161,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,22,32,2322,-11.137701,0.020499,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,23,32,1131,-10.961293,0.028128,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,24,32,1083,-10.853205,0.028026,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,25,32,512,-10.717091,0.034631,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,26,32,180,-10.316496,0.046977,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,27,32,156,-10.190742,0.048897,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,28,32,129,-9.864256,0.053814,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,29,32,70,-9.558325,0.062913,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,30,32,52,-8.751493,0.08051,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_064,gsm,GSM,canonical,31,32,61,-6.134027,0.145217,75,[2075],75,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"To find the number of boys, we need to multiply the number of girls by 3/1 (or 3). 
Number of boys = 39 * 3 = 117

Total number of kids = 39 + 117 = 156

Percentage of girls = (39 / 156) * 100 = 25.0",False,False,gsm_mismatch
GSM_001,gsm,GSM,W3,0,32,60305,-11.760968,-0.000357,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,1,32,47270,-11.756974,0.005059,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,2,32,57821,-11.759325,0.002635,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,3,32,112065,-11.79837,-0.01391,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,4,32,94973,-11.793056,-0.006944,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,5,32,125484,-11.890454,-0.02532,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,6,32,124819,-11.882002,-0.02373,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,7,32,118022,-11.854723,-0.017426,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,8,32,95799,-11.810898,-0.006034,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,9,32,60196,-11.76014,0.005799,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,10,32,72914,-11.781352,0.007143,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,11,32,72689,-11.77957,0.006269,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,12,32,50743,-11.742626,0.011949,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,13,32,119251,-11.91243,-0.018038,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,14,32,94318,-11.832159,-0.007311,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,15,32,97903,-11.847962,-0.011237,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,16,32,25523,-11.66154,0.002218,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,17,32,42847,-11.704213,-0.006769,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,18,32,21803,-11.594979,0.000284,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,19,32,12035,-11.488369,0.004825,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,20,32,9058,-11.429692,0.006727,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,21,32,7733,-11.337335,0.007508,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,22,32,6007,-11.257745,0.008929,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,23,32,4360,-11.137697,0.012287,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,24,32,2246,-10.927979,0.018275,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,25,32,1904,-10.862909,0.019823,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,26,32,2377,-10.753123,0.017694,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,27,32,1739,-10.663605,0.021053,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,28,32,948,-10.349605,0.029512,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,29,32,670,-10.164852,0.034719,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,30,32,621,-9.85878,0.041841,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_001,gsm,GSM,W3,31,32,232,-7.640247,0.115154,51,[3971],51,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,"For the first 20 minutes, the hiker burns 0.9 * 20 = 18 calories. 
For the remaining 86 - 20 = 66 minutes, the hiker burns 0.5 * 66 = 33 calories. 
Total calories burned = 18 + 33 = 51.",True,True,gsm_match
GSM_002,gsm,GSM,W3,0,32,46080,-11.758008,0.005727,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,1,32,96466,-11.772159,-0.011603,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,2,32,100955,-11.780238,-0.012709,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,3,32,112018,-11.798433,-0.013694,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,4,32,111056,-11.814003,-0.013951,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,5,32,109948,-11.828738,-0.008609,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,6,32,111465,-11.833251,-0.009686,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,7,32,108482,-11.829433,-0.011124,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,8,32,93190,-11.807678,-0.00342,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,9,32,80875,-11.79336,0.000787,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,10,32,95975,-11.824426,-0.000485,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,11,32,70950,-11.77757,0.008646,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,12,32,98857,-11.835133,-0.004018,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,13,32,108172,-11.864573,-0.009947,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,14,32,90905,-11.824766,-0.005368,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,15,32,91473,-11.831663,-0.006445,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
GSM_002,gsm,GSM,W3,16,32,73020,-11.789503,-0.009056,30,[966],30,first_token_of_content_span,meta-llama/Llama-3.1-8B-Instruct,18 + (2/3 * 18) = 18 + 12 = 30,True,False,gsm_match
