problem_id,problem_family,problem_subtype,problem_text,correct_answer,max_ngram_length,max_ngram_count,contamination_score,template_contamination_score,instance_contamination_score,difficulty_numeric
BW_501,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, c, d, e, g, i, j, and k are clear and on the table, and the hand is empty. Goal: Block c is on block i, block i is on block k, block k is on block a, block a is on block e, block e is on block g, block g is on block j, and block j is on block d. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up j
stack j d
pick-up g
stack g j
pick-up e
stack e g
pick-up a
stack a e
pick-up k
stack k a
pick-up i
stack i k
pick-up c
stack c i",6,1318,0.0357,0.0,0.0658,8
BW_502,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks d, e, h, and i are clear and on the table, and the hand is empty. Goal: Block d is on block h, block h is on block i, and block i is on block e. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up i
stack i e
pick-up h
stack h i
pick-up d
stack d h",6,1318,0.0429,0.0,0.0962,8
BW_503,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, c, d, e, f, g, h, i, j, k, and l are clear and on the table, and the hand is empty. Goal: Block f is on block g, block g is on block a, block a is on block c, block c is on block d, block d is on block h, block h is on block k, block k is on block j, block j is on block b, block b is on block e, block e is on block i, and block i is on block l. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up i
stack i l
pick-up e
stack e i
pick-up b
stack b e
pick-up j
stack j b
pick-up k
stack k j
pick-up h
stack h k
pick-up d
stack d h
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up f
stack f g",12,3,0.0612,0.0,0.05,8
BW_504,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, e, f, h, k, and l are clear and on the table, and the hand is empty. Goal: Block a is on block h, block h is on block f, block f is on block k, block k is on block e, block e is on block l, and block l is on block b. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up l
stack l b
pick-up e
stack e l
pick-up k
stack k e
pick-up f
stack f k
pick-up h
stack h f
pick-up a
stack a h",8,1,0.0497,0.0,0.0714,8
BW_505,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks b, c, d, g, and h are clear and on the table, and the hand is empty. Goal: Block c is on block d, block d is on block g, block g is on block b, and block b is on block h. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g
pick-up c
stack c d",6,1318,0.0408,0.0,0.0862,8
BW_506,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks b, f, and g are clear and on the table, and the hand is empty. Goal: Block g is on block b, and block b is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up b
stack b f
pick-up g
stack g b",7,4,0.0526,0.0,0.1087,8
BW_507,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks e, h, and j are clear and on the table, and the hand is empty. Goal: Block j is on block h, and block h is on block e. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up h
stack h e
pick-up j
stack j h",7,4,0.0526,0.0,0.1087,8
BW_508,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks b, c, e, f, and g are clear and on the table, and the hand is empty. Goal: Block e is on block c, block c is on block g, block g is on block b, and block b is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up b
stack b f
pick-up g
stack g b
pick-up c
stack c g
pick-up e
stack e c",7,8,0.0476,0.0,0.0862,8
BW_509,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks d, f, h, i, and j are clear and on the table, and the hand is empty. Goal: Block h is on block d, block d is on block f, block f is on block j, and block j is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up j
stack j i
pick-up f
stack f j
pick-up d
stack d f
pick-up h
stack h d",6,1318,0.0408,0.0,0.0862,8
BW_510,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, c, h, i, j, k, and l are clear and on the table, and the hand is empty. Goal: Block k is on block j, block j is on block a, block a is on block c, block c is on block l, block l is on block h, and block h is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up h
stack h i
pick-up l
stack l h
pick-up c
stack c l
pick-up a
stack a c
pick-up j
stack j a
pick-up k
stack k j",6,1318,0.0373,0.0,0.0714,8
BW_511,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks f, i, k, and l are clear and on the table, and the hand is empty. Goal: Block i is on block k, block k is on block l, and block l is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up l
stack l f
pick-up k
stack k l
pick-up i
stack i k",6,1318,0.0429,0.0,0.0962,8
BW_512,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks c, e, f, h, i, and j are clear and on the table, and the hand is empty. Goal: Block c is on block j, block j is on block e, block e is on block h, block h is on block i, and block i is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up i
stack i f
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up c
stack c j",7,5,0.0455,0.0,0.0781,8
BW_513,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, c, d, e, f, i, and l are clear and on the table, and the hand is empty. Goal: Block c is on block e, block e is on block f, block f is on block i, block i is on block a, block a is on block d, and block d is on block l. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up d
stack d l
pick-up a
stack a d
pick-up i
stack i a
pick-up f
stack f i
pick-up e
stack e f
pick-up c
stack c e",6,1318,0.0373,0.0,0.0714,8
BW_514,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, c, e, g, and j are clear and on the table, and the hand is empty. Goal: Block c is on block j, block j is on block a, block a is on block g, block g is on block e, and block e is on block b. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up e
stack e b
pick-up g
stack g e
pick-up a
stack a g
pick-up j
stack j a
pick-up c
stack c j",7,4,0.0455,0.0,0.0781,8
BW_515,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, d, e, g, i, and k are clear and on the table, and the hand is empty. Goal: Block g is on block e, block e is on block k, block k is on block a, block a is on block d, and block d is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up d
stack d i
pick-up a
stack a d
pick-up k
stack k a
pick-up e
stack e k
pick-up g
stack g e",7,4,0.0455,0.0,0.0781,8
MBW_496,planning_suite,mystery_blocksworld,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: Harmony is true, and planet and province are true for blocks a, c, d, e, f, g, h, i, j, and l. Goal: Craves i f, craves f h, craves h g, craves g d, craves d e, craves e a, craves a c, craves c j, and craves j l are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack j
overcome j l
attack c
overcome c j
attack a
overcome a c
attack e
overcome e a
attack d
overcome d e
attack g
overcome g d
attack h
overcome h g
attack f
overcome f h
attack i
overcome i f",8,8545,0.0576,0.0,0.0794,8
MBW_497,planning_suite,mystery_blocksworld,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: Harmony is true, and planet and province are true for blocks a, c, d, e, f, h, i, j, k, and l. Goal: Craves k a, craves a f, craves f c, craves c d, craves d l, craves l i, craves i h, craves h e, and craves e j are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack e
overcome e j
attack h
overcome h e
attack i
overcome i h
attack l
overcome l i
attack d
overcome d l
attack c
overcome c d
attack f
overcome f c
attack a
overcome a f
attack k
overcome k a",7,54,0.0504,0.0,0.0794,8
MBW_498,planning_suite,mystery_blocksworld,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: Harmony is true, and planet and province are true for blocks a, b, c, d, e, f, g, h, i, j, k, and l. Goal: Craves l e, craves e d, craves d g, craves g a, craves a h, craves h c, craves c k, craves k b, craves b i, craves i j, and craves j f are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack j
overcome j f
attack i
overcome i j
attack b
overcome b i
attack k
overcome k b
attack c
overcome c k
attack h
overcome h c
attack a
overcome a h
attack g
overcome g a
attack d
overcome d g
attack e
overcome e d
attack l
overcome l e",10,7719,0.068,0.0,0.0725,8
MBW_499,planning_suite,mystery_blocksworld,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: Harmony is true, and planet and province are true for blocks a, b, c, d, f, h, j, and l. Goal: Craves l c, craves c b, craves b f, craves f j, craves j d, craves d a, and craves a h are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack a
overcome a h
attack d
overcome d a
attack j
overcome j d
attack f
overcome f j
attack b
overcome b f
attack c
overcome c b
attack l
overcome l c",6,89,0.0458,0.0,0.0877,8
MBW_500,planning_suite,mystery_blocksworld,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: Harmony is true, and planet and province are true for blocks a, b, c, d, e, f, g, h, i, and k. Goal: Craves a e, craves e b, craves b k, craves k h, craves h c, craves c f, craves f i, craves i d, and craves d g are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack d
overcome d g
attack i
overcome i d
attack f
overcome f i
attack c
overcome c f
attack h
overcome h c
attack k
overcome k h
attack b
overcome b k
attack e
overcome e b
attack a
overcome a e",8,14627,0.0576,0.0,0.0794,8
BW_E_001,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, c, f, i, and j are clear and on the table, and the hand is empty. Goal: Block a is on block i, block i is on block c, block c is on block f, block f is on block j, and block j is on block b. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up j
stack j b
pick-up f
stack f j
pick-up c
stack c f
pick-up i
stack i c
pick-up a
stack a i",7,4,0.0455,0.0,0.0781,8
BW_E_002,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks b, g, h, and i are clear and on the table, and the hand is empty. Goal: Block h is on block b, block b is on block g, and block g is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up g
stack g i
pick-up b
stack b g
pick-up h
stack h b",6,1318,0.0429,0.0,0.0962,8
BW_E_003,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks c, d, g, i, and j are clear and on the table, and the hand is empty. Goal: Block g is on block c, block c is on block i, block i is on block d, and block d is on block j. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up d
stack d j
pick-up i
stack i d
pick-up c
stack c i
pick-up g
stack g c",6,1318,0.0408,0.0,0.0862,8
BW_E_004,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, d, e, g, h, i, k, and l are clear and on the table, and the hand is empty. Goal: Block a is on block h, block h is on block k, block k is on block i, block i is on block e, block e is on block d, block d is on block g, and block g is on block l. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up g
stack g l
pick-up d
stack d g
pick-up e
stack e d
pick-up i
stack i e
pick-up k
stack k i
pick-up h
stack h k
pick-up a
stack a h",7,7,0.0417,0.0,0.0658,8
BW_E_005,planning_suite,blocksworld,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks c, d, e, f, and l are clear and on the table, and the hand is empty. Goal: Block c is on block l, block l is on block d, block d is on block e, and block e is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up e
stack e f
pick-up d
stack d e
pick-up l
stack l d
pick-up c
stack c l",6,1318,0.0408,0.0,0.0862,8
