problem_id,problem_family,variant_type,model,crystallization_layer,n_layers_processed,layer_cosine_similarities,target_rank_per_layer,target_logprob_per_layer,target_token_id,target_token_decoded
CC_039,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9848, 0.9873, 0.9835, 0.9717, 0.9623, 0.9518, 0.9483, 0.9435, 0.9214, 0.9145, 0.9175, 0.9159, 0.8973, 0.8741, 0.8792, 0.8756, 0.8547, 0.8585, 0.8616, 0.8779, 0.8798, 0.8937, 0.8829, 0.8927, 0.9106, 0.9112, 0.9133, 0.9074]","[128861, 135712, 140845, 137488, 139946, 144484, 147252, 147900, 147761, 148978, 147349, 146306, 145135, 146851, 146784, 147956, 147657, 146561, 145946, 144123, 142966, 140950, 143174, 132004, 129783, 75767, 50064, 12]","[-12.2527, -12.7754, -13.1528, -12.6244, -12.799, -13.3944, -14.065, -14.0703, -14.3934, -15.5043, -15.4808, -15.865, -14.8818, -15.6747, -17.9898, -17.9431, -18.0614, -19.7725, -20.9766, -26.7462, -31.0901, -41.0777, -52.2325, -65.0765, -93.3163, -107.2699, -128.122, -10.9233]",2507,Count
CC_040,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9848, 0.9874, 0.9836, 0.972, 0.9628, 0.9527, 0.9493, 0.9444, 0.9222, 0.9144, 0.9173, 0.916, 0.8974, 0.8746, 0.8785, 0.874, 0.853, 0.8579, 0.8617, 0.8782, 0.8798, 0.8937, 0.8832, 0.8935, 0.9116, 0.9118, 0.9139, 0.9089]","[128829, 135771, 140830, 137468, 139873, 144294, 147125, 147824, 147870, 149071, 147494, 146390, 145209, 146855, 146740, 148066, 147767, 146679, 145936, 144312, 143298, 141081, 143073, 131869, 129739, 74654, 49365, 12]","[-12.2524, -12.777, -13.1497, -12.6238, -12.7981, -13.3879, -14.0692, -14.0714, -14.4049, -15.5054, -15.4646, -15.8511, -14.894, -15.6546, -18.0022, -17.9677, -18.0401, -19.7988, -20.9991, -26.5944, -30.991, -40.9336, -52.1657, -64.8885, -93.0578, -106.3429, -127.2372, -11.048]",2507,Count
CC_041,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9849, 0.9874, 0.9835, 0.9717, 0.9623, 0.9516, 0.9481, 0.9431, 0.9207, 0.9132, 0.9162, 0.9148, 0.8958, 0.8731, 0.878, 0.8736, 0.8527, 0.8566, 0.8595, 0.8766, 0.8779, 0.8925, 0.8818, 0.8925, 0.9107, 0.9116, 0.9136, 0.9068]","[128930, 135843, 140892, 137499, 139838, 144465, 147268, 147880, 147766, 149008, 147427, 146347, 145082, 146863, 146623, 147833, 147582, 146471, 145714, 144155, 143166, 140919, 143152, 131966, 129709, 75186, 49990, 10]","[-12.253, -12.7759, -13.1516, -12.6253, -12.7968, -13.3935, -14.0663, -14.0688, -14.3908, -15.4917, -15.4752, -15.8432, -14.8712, -15.6855, -18.0163, -17.9887, -18.1374, -19.8272, -20.9936, -26.6409, -31.0179, -40.903, -52.1106, -64.8077, -92.9345, -106.6225, -127.7797, -9.3711]",2507,Count
CC_042,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9846, 0.9872, 0.9831, 0.9717, 0.9628, 0.9513, 0.948, 0.943, 0.9206, 0.9135, 0.9169, 0.9158, 0.8961, 0.8733, 0.8775, 0.8734, 0.8524, 0.8563, 0.8596, 0.8758, 0.8768, 0.8913, 0.8803, 0.8912, 0.9094, 0.9102, 0.912, 0.9062]","[128982, 135712, 140575, 137254, 140301, 144333, 147199, 147968, 147411, 148932, 147354, 146249, 145000, 146893, 146528, 147866, 147624, 146504, 145972, 144242, 143263, 140759, 142844, 131961, 129700, 74632, 48923, 10]","[-12.254, -12.7796, -13.1497, -12.624, -12.8107, -13.3766, -14.0672, -14.0748, -14.3748, -15.4564, -15.4983, -15.8452, -14.8817, -15.6538, -17.9943, -18.0331, -18.1388, -19.8235, -21.0825, -26.6556, -30.929, -40.9496, -52.0273, -64.9847, -92.6951, -106.3477, -126.6509, -9.0059]",2507,Count
CC_043,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9847, 0.9873, 0.9836, 0.972, 0.9628, 0.9527, 0.9492, 0.944, 0.9216, 0.9138, 0.9173, 0.916, 0.8977, 0.8747, 0.8794, 0.8749, 0.8537, 0.8579, 0.8607, 0.8777, 0.8791, 0.8935, 0.8837, 0.8941, 0.9121, 0.913, 0.9151, 0.9084]","[128832, 135670, 140765, 137465, 139923, 144343, 147174, 147884, 147811, 149042, 147462, 146421, 145096, 146994, 146782, 147995, 147630, 146622, 145831, 144412, 143251, 141100, 143297, 132324, 129907, 75398, 50196, 11]","[-12.2522, -12.772, -13.1461, -12.6246, -12.7997, -13.3922, -14.0717, -14.0807, -14.4085, -15.5006, -15.4675, -15.88, -14.8975, -15.7003, -18.0023, -17.9888, -18.0705, -19.8176, -20.9742, -26.6277, -30.9685, -40.9177, -52.0873, -64.756, -93.0411, -106.4636, -127.7813, -9.9942]",2507,Count
CC_044,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9846, 0.9872, 0.9831, 0.9718, 0.9629, 0.9513, 0.948, 0.943, 0.9207, 0.9132, 0.9168, 0.9156, 0.8959, 0.8733, 0.8783, 0.8739, 0.853, 0.8573, 0.861, 0.878, 0.8791, 0.8936, 0.8831, 0.8939, 0.912, 0.9129, 0.9144, 0.9084]","[129019, 135739, 140589, 137276, 140345, 144329, 147183, 147954, 147409, 148920, 147361, 146326, 145069, 146929, 146473, 147849, 147718, 146726, 146198, 144704, 143442, 141327, 143487, 132676, 130139, 75640, 49644, 10]","[-12.2542, -12.7808, -13.1521, -12.6245, -12.8124, -13.3785, -14.072, -14.08, -14.3777, -15.4445, -15.4991, -15.8405, -14.8645, -15.6274, -17.9663, -17.9869, -18.118, -19.7938, -21.0039, -26.6072, -30.8109, -40.9662, -52.0068, -64.9857, -92.9015, -106.8203, -127.1416, -9.3425]",2507,Count
CC_045,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9845, 0.9872, 0.9831, 0.9717, 0.9628, 0.9512, 0.9478, 0.9427, 0.9203, 0.9128, 0.9162, 0.9151, 0.8957, 0.8729, 0.8776, 0.8734, 0.8518, 0.8562, 0.86, 0.8767, 0.878, 0.8921, 0.8815, 0.892, 0.9101, 0.911, 0.9132, 0.9079]","[129019, 135717, 140589, 137239, 140248, 144323, 147192, 147968, 147444, 148927, 147339, 146326, 145017, 146965, 146626, 147987, 147820, 146903, 146353, 144768, 143518, 141497, 143469, 133061, 130602, 75511, 49941, 11]","[-12.2542, -12.7794, -13.1508, -12.6238, -12.8099, -13.3789, -14.0687, -14.0777, -14.3822, -15.4551, -15.5002, -15.8558, -14.8746, -15.6454, -17.9914, -18.0108, -18.1219, -19.811, -21.0376, -26.6445, -30.8425, -40.9392, -51.9712, -65.0278, -93.0815, -107.0129, -127.8753, -9.692]",2507,Count
SP_019,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9894, 0.9912, 0.9878, 0.9813, 0.9754, 0.9719, 0.9697, 0.9631, 0.9405, 0.9334, 0.9366, 0.928, 0.9172, 0.916, 0.9258, 0.9271, 0.9111, 0.9095, 0.9095, 0.905, 0.9103, 0.9139, 0.9112, 0.9116, 0.9183, 0.9195, 0.9225, 0.8986]","[101832, 131608, 136522, 88840, 104660, 134442, 135318, 143229, 145319, 148089, 147865, 145518, 146787, 144094, 145845, 147793, 149247, 148778, 147729, 143322, 144858, 141966, 133738, 113026, 107288, 118957, 53745, 22941]","[-12.1176, -12.7566, -13.0894, -12.2712, -12.4858, -13.2632, -13.7167, -13.8673, -14.269, -15.9418, -15.5913, -15.9093, -15.1185, -15.6395, -17.656, -18.598, -18.9969, -20.8364, -21.4542, -26.0406, -33.4549, -43.0185, -52.6031, -62.6316, -88.0792, -111.2559, -122.0678, -86.5841]",1820,Path
SP_020,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9903, 0.9917, 0.9881, 0.9815, 0.9758, 0.9728, 0.9705, 0.964, 0.9433, 0.937, 0.9399, 0.932, 0.9213, 0.9184, 0.9278, 0.9284, 0.9116, 0.9107, 0.9109, 0.9077, 0.9127, 0.915, 0.9114, 0.9107, 0.9155, 0.9182, 0.9209, 0.8976]","[101493, 131171, 136275, 89257, 104730, 135314, 135961, 143679, 145296, 148303, 148232, 146023, 147376, 144947, 146966, 148612, 149849, 149251, 148292, 144229, 145381, 141817, 133527, 112758, 108201, 120009, 54192, 23348]","[-12.116, -12.7425, -13.0772, -12.2775, -12.489, -13.3081, -13.7532, -13.908, -14.1822, -15.8951, -15.5638, -15.8681, -15.0929, -15.608, -17.6222, -18.4727, -19.0417, -20.7657, -21.4056, -26.3851, -33.8109, -43.279, -53.1213, -63.0102, -88.573, -111.7651, -122.6521, -87.3654]",1820,Path
SP_021,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9876, 0.9904, 0.9866, 0.9796, 0.974, 0.9701, 0.9685, 0.9621, 0.9395, 0.9316, 0.9355, 0.9272, 0.9165, 0.916, 0.9263, 0.9274, 0.9115, 0.9104, 0.9111, 0.9058, 0.9102, 0.9135, 0.9111, 0.9109, 0.9167, 0.919, 0.9224, 0.8994]","[100689, 131646, 136369, 88367, 104194, 134461, 135180, 142988, 144821, 147882, 147463, 145163, 146923, 144725, 146235, 148168, 149394, 148958, 147905, 143655, 145180, 142191, 133740, 112413, 107407, 118960, 53494, 23210]","[-12.112, -12.7663, -13.095, -12.2685, -12.4828, -13.2594, -13.7123, -13.8597, -14.199, -15.9156, -15.5394, -15.8413, -15.0973, -15.5355, -17.6314, -18.547, -18.8524, -20.7408, -21.211, -25.9624, -33.5716, -43.2253, -53.0381, -63.0266, -88.7148, -112.212, -122.4587, -87.9204]",1820,Path
SP_023,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9903, 0.9918, 0.9884, 0.9818, 0.9762, 0.9723, 0.9701, 0.9635, 0.9421, 0.936, 0.9384, 0.9308, 0.9203, 0.919, 0.9286, 0.9294, 0.9128, 0.9122, 0.9131, 0.9095, 0.9144, 0.9153, 0.9118, 0.9095, 0.9159, 0.9178, 0.9197, 0.8938]","[101753, 131582, 136573, 89277, 104810, 135606, 135870, 143918, 146319, 148440, 148487, 145851, 147165, 145202, 146677, 148310, 149606, 148995, 148030, 143804, 145352, 142377, 134119, 113591, 108703, 120211, 54388, 23012]","[-12.1175, -12.7574, -13.0937, -12.2758, -12.4922, -13.323, -13.7536, -13.9097, -14.2373, -15.8952, -15.5928, -15.8796, -15.1541, -15.7224, -17.7375, -18.5855, -19.0747, -20.7803, -21.2946, -26.0226, -33.4983, -43.0343, -52.7985, -62.7371, -88.2302, -111.1025, -121.6975, -86.4271]",1820,Path
SP_024,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9883, 0.9909, 0.987, 0.9802, 0.9746, 0.9711, 0.9697, 0.964, 0.943, 0.9356, 0.9384, 0.9302, 0.9203, 0.9194, 0.9289, 0.93, 0.9143, 0.9133, 0.9116, 0.9054, 0.9103, 0.9124, 0.9097, 0.908, 0.9149, 0.9168, 0.9208, 0.9015]","[101531, 131998, 136662, 89446, 104967, 135010, 135494, 142902, 144937, 148068, 147632, 145371, 147171, 144986, 146321, 148129, 149467, 149025, 148029, 143919, 145462, 142818, 134736, 114353, 108437, 120005, 54956, 22707]","[-12.1159, -12.7744, -13.1025, -12.2766, -12.4918, -13.284, -13.7387, -13.8685, -14.1692, -15.9109, -15.5094, -15.8274, -15.1235, -15.5818, -17.6603, -18.5202, -18.8401, -20.7324, -21.2544, -25.9653, -33.5705, -43.4067, -53.0496, -62.9527, -88.6788, -111.5427, -122.8623, -85.3189]",1820,Path
SP_026,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9885, 0.9911, 0.9874, 0.9809, 0.9751, 0.9714, 0.9697, 0.9632, 0.94, 0.9319, 0.9352, 0.9271, 0.9166, 0.9152, 0.9247, 0.9259, 0.91, 0.9092, 0.91, 0.9049, 0.9099, 0.913, 0.9114, 0.9108, 0.9179, 0.9197, 0.9221, 0.9007]","[101349, 132125, 136668, 88128, 104151, 134942, 135171, 143189, 145445, 148095, 147916, 145436, 147050, 144805, 146207, 148075, 149371, 148887, 147879, 143581, 145219, 142648, 134408, 113538, 108051, 119376, 53928, 23010]","[-12.1151, -12.7864, -13.1091, -12.2642, -12.4816, -13.2778, -13.7316, -13.8861, -14.2376, -15.9386, -15.5358, -15.8598, -15.082, -15.5576, -17.5791, -18.4228, -18.8003, -20.5922, -21.1386, -25.8394, -33.4147, -43.1948, -52.8728, -62.8959, -88.794, -111.7863, -122.4109, -87.1114]",1820,Path
SP_027,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9898, 0.9916, 0.9879, 0.9815, 0.976, 0.9722, 0.9702, 0.9637, 0.941, 0.9338, 0.9372, 0.9288, 0.9176, 0.9165, 0.9257, 0.9259, 0.9099, 0.9095, 0.9103, 0.9091, 0.9134, 0.9165, 0.9132, 0.9123, 0.9195, 0.9215, 0.9235, 0.8989]","[101874, 131543, 136325, 89027, 104842, 134000, 135123, 143249, 145199, 148155, 147811, 145173, 146447, 144045, 145975, 147932, 149217, 148834, 148020, 144084, 145691, 143227, 135430, 116202, 109819, 120548, 54355, 22562]","[-12.1175, -12.7614, -13.0949, -12.2748, -12.4919, -13.2483, -13.7133, -13.8665, -14.2122, -15.8919, -15.5713, -15.8581, -15.1202, -15.6019, -17.6396, -18.5114, -18.7925, -20.7162, -21.3427, -26.0502, -33.6251, -43.2261, -52.5455, -62.5843, -88.35, -111.1375, -121.6737, -84.8884]",1820,Path
SP_028,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9891, 0.9915, 0.9881, 0.9813, 0.9757, 0.9721, 0.9704, 0.9643, 0.9418, 0.9336, 0.9368, 0.929, 0.9191, 0.9179, 0.9265, 0.9268, 0.9108, 0.9091, 0.9103, 0.9066, 0.9118, 0.9157, 0.9135, 0.9122, 0.9201, 0.9219, 0.9234, 0.8981]","[102026, 131824, 136688, 89497, 105442, 135313, 135852, 143386, 145222, 148279, 147869, 145374, 147092, 144751, 146278, 148090, 149372, 148945, 147931, 143565, 145326, 142674, 135105, 114861, 107957, 119406, 54604, 22655]","[-12.1179, -12.7698, -13.0981, -12.2779, -12.4961, -13.2888, -13.7437, -13.8767, -14.166, -15.8923, -15.4955, -15.8519, -15.1462, -15.577, -17.6219, -18.5053, -18.8268, -20.663, -21.1567, -25.8177, -33.4584, -43.0941, -52.6588, -62.1308, -88.0775, -111.0031, -122.1474, -84.8234]",1820,Path
SP_029,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9883, 0.9912, 0.9879, 0.981, 0.9753, 0.9719, 0.9702, 0.9641, 0.9415, 0.9335, 0.9368, 0.929, 0.9191, 0.918, 0.9265, 0.9271, 0.9113, 0.9097, 0.9103, 0.9069, 0.9118, 0.9156, 0.9132, 0.9124, 0.9202, 0.9223, 0.9249, 0.9028]","[102146, 131895, 136740, 89645, 105538, 135319, 135946, 143501, 145294, 148308, 147843, 145310, 147079, 144741, 146339, 148133, 149400, 148958, 148011, 143693, 145436, 142630, 134934, 114866, 108131, 119655, 54683, 22635]","[-12.1186, -12.7743, -13.101, -12.2783, -12.4965, -13.2879, -13.7488, -13.8836, -14.1711, -15.8861, -15.4852, -15.838, -15.1373, -15.5633, -17.6262, -18.5124, -18.8374, -20.6702, -21.1747, -25.8895, -33.5121, -43.0935, -52.6365, -62.2848, -88.1435, -111.227, -122.4001, -84.9172]",1820,Path
SP_030,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9889, 0.9915, 0.9881, 0.9812, 0.9755, 0.972, 0.9703, 0.9641, 0.9418, 0.9337, 0.937, 0.9293, 0.9193, 0.9183, 0.9266, 0.927, 0.911, 0.9095, 0.911, 0.9079, 0.9131, 0.917, 0.9149, 0.9134, 0.9209, 0.922, 0.9249, 0.9021]","[102213, 131884, 136736, 89717, 105591, 135285, 135959, 143514, 145292, 148300, 147828, 145293, 147058, 144633, 146249, 148045, 149351, 148928, 147919, 143493, 145273, 142507, 134860, 114494, 107903, 119331, 54603, 22749]","[-12.1189, -12.774, -13.1019, -12.2799, -12.4986, -13.2881, -13.7512, -13.8865, -14.1761, -15.8927, -15.4943, -15.8502, -15.1422, -15.5817, -17.6121, -18.4878, -18.819, -20.6291, -21.1341, -25.783, -33.38, -42.9411, -52.5203, -62.0701, -88.0372, -110.8867, -122.0257, -85.0098]",1820,Path
WIS_006,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9906, 0.9927, 0.9901, 0.9837, 0.9781, 0.9752, 0.9736, 0.9695, 0.9565, 0.9588, 0.9595, 0.9576, 0.9529, 0.9454, 0.9472, 0.9454, 0.9306, 0.9279, 0.9217, 0.9122, 0.9138, 0.9159, 0.9094, 0.9111, 0.9291, 0.9318, 0.9317, 0.9288]","[88096, 105064, 106143, 109467, 99800, 115528, 105853, 114947, 107627, 133173, 126636, 107656, 114709, 120139, 128622, 132705, 132465, 123598, 114974, 125424, 114950, 101985, 89149, 77315, 76299, 49213, 37212, 11]","[-12.0713, -12.5591, -12.7771, -12.3964, -12.4216, -13.0257, -13.3778, -13.5381, -13.5849, -14.9862, -14.8321, -14.7253, -14.669, -15.1484, -17.1818, -18.1048, -17.5796, -19.0089, -19.5705, -24.3516, -30.2882, -37.7034, -46.3148, -54.4595, -80.9224, -97.0114, -113.9572, -20.5545]",6316,Selected
WIS_007,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9907, 0.9925, 0.9902, 0.9838, 0.9782, 0.975, 0.9733, 0.969, 0.9566, 0.959, 0.9593, 0.9572, 0.9523, 0.9446, 0.9453, 0.9431, 0.9289, 0.9268, 0.9216, 0.9106, 0.9119, 0.9133, 0.906, 0.9077, 0.9265, 0.9287, 0.9285, 0.9368]","[88133, 105232, 105836, 109702, 99937, 114447, 105711, 115083, 105530, 132099, 126456, 108358, 115132, 119518, 128737, 132707, 133271, 124680, 115952, 125609, 115265, 101799, 88892, 76921, 75345, 48839, 36937, 13]","[-12.0713, -12.5536, -12.7659, -12.3995, -12.4253, -13.0109, -13.3821, -13.5362, -13.5522, -14.9495, -14.8392, -14.7847, -14.7248, -15.1923, -17.2648, -18.1503, -17.6947, -19.1168, -19.7412, -24.3251, -30.207, -37.6323, -46.3664, -54.315, -80.94, -96.8425, -113.5294, -20.9937]",6316,Selected
WIS_009,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9906, 0.9928, 0.9903, 0.9836, 0.9784, 0.9757, 0.9742, 0.971, 0.9595, 0.961, 0.9618, 0.959, 0.9536, 0.9471, 0.9489, 0.947, 0.9324, 0.9307, 0.925, 0.913, 0.9142, 0.9165, 0.9092, 0.9106, 0.9295, 0.9323, 0.9317, 0.9218]","[89006, 106319, 106512, 109943, 100927, 113621, 104921, 113711, 103511, 131289, 125964, 108579, 114672, 120666, 129268, 133865, 133620, 125294, 116179, 126357, 115813, 101493, 88697, 76939, 75613, 49082, 36835, 8736]","[-12.0752, -12.5904, -12.7993, -12.3994, -12.429, -12.9924, -13.3619, -13.5042, -13.5317, -14.9383, -14.8424, -14.8216, -14.6936, -15.1195, -17.3212, -18.2928, -17.7134, -19.3035, -19.8424, -24.4921, -30.2203, -37.4381, -46.1987, -54.2915, -80.5878, -96.8572, -113.0431, -77.9981]",6316,Selected
WIS_010,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9905, 0.9928, 0.9902, 0.9829, 0.9775, 0.9743, 0.973, 0.97, 0.9585, 0.9607, 0.9615, 0.9589, 0.9533, 0.9465, 0.9483, 0.9458, 0.9315, 0.9284, 0.9227, 0.9116, 0.9134, 0.9145, 0.9071, 0.908, 0.9266, 0.9293, 0.9266, 0.9219]","[88041, 105376, 106128, 108947, 99713, 114774, 105129, 114907, 105026, 132421, 126092, 108952, 115257, 121082, 130193, 134047, 133709, 125150, 115888, 125937, 115181, 101510, 87969, 76607, 75253, 48851, 36906, 11]","[-12.071, -12.5762, -12.7901, -12.3905, -12.4157, -13.0245, -13.3613, -13.5253, -13.5707, -15.0182, -14.8378, -14.7878, -14.7184, -15.1867, -17.3794, -18.3058, -17.7048, -19.2542, -19.7625, -24.465, -30.2971, -37.5391, -46.1107, -54.418, -80.9094, -97.081, -114.0938, -19.5968]",6316,Selected
WIS_012,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9902, 0.9924, 0.9897, 0.983, 0.977, 0.9735, 0.9721, 0.9689, 0.9571, 0.9601, 0.9613, 0.9591, 0.954, 0.9469, 0.9482, 0.9464, 0.9307, 0.9281, 0.922, 0.9112, 0.9134, 0.9168, 0.9105, 0.912, 0.9306, 0.9331, 0.9327, 0.9414]","[89068, 106444, 106881, 109352, 100638, 113875, 104957, 114385, 103034, 132550, 126850, 109633, 115439, 121334, 129840, 133884, 134084, 125841, 117059, 127060, 116651, 102104, 89019, 77147, 75516, 49133, 36860, 12]","[-12.0754, -12.5933, -12.8054, -12.397, -12.4297, -12.9897, -13.3455, -13.4863, -13.5084, -14.9221, -14.8447, -14.8158, -14.6915, -15.1441, -17.3387, -18.2315, -17.7268, -19.3346, -19.8454, -24.4011, -30.2235, -37.4085, -46.2003, -54.2072, -80.3978, -96.8483, -113.4004, -20.8223]",6316,Selected
WIS_013,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9904, 0.9927, 0.9902, 0.9835, 0.9777, 0.9751, 0.9736, 0.9698, 0.9583, 0.9601, 0.9609, 0.9592, 0.9542, 0.947, 0.9481, 0.9463, 0.9325, 0.9308, 0.9262, 0.9173, 0.9185, 0.919, 0.912, 0.9134, 0.9307, 0.9329, 0.9325, 0.9397]","[87591, 105187, 105765, 110518, 100371, 115253, 106925, 115187, 106711, 132579, 126572, 109087, 115825, 119730, 128424, 132646, 132355, 123921, 115445, 125745, 115547, 102095, 89571, 77808, 76682, 49583, 37275, 20]","[-12.0693, -12.573, -12.7799, -12.3958, -12.421, -13.0189, -13.3937, -13.5379, -13.6016, -14.9918, -14.839, -14.7972, -14.7373, -15.2193, -17.3002, -18.2102, -17.7255, -19.158, -19.7786, -24.6538, -30.7061, -38.2572, -47.1755, -55.3914, -82.1662, -97.8766, -114.2746, -22.9777]",6316,Selected
WIS_014,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9905, 0.9928, 0.9903, 0.9836, 0.9779, 0.9752, 0.9737, 0.9699, 0.9584, 0.9601, 0.9608, 0.9591, 0.954, 0.9469, 0.948, 0.9463, 0.9327, 0.9311, 0.9267, 0.9172, 0.918, 0.9187, 0.9118, 0.9131, 0.9306, 0.9328, 0.9326, 0.9396]","[87566, 105101, 105666, 110562, 100440, 115406, 106939, 115269, 106740, 132518, 126593, 109214, 115814, 119888, 128625, 132831, 132515, 124068, 115683, 125965, 115446, 102565, 89876, 78101, 76918, 49607, 37358, 23]","[-12.0692, -12.5707, -12.7772, -12.3949, -12.4199, -13.0195, -13.3934, -13.541, -13.605, -14.9966, -14.8453, -14.8085, -14.7392, -15.2275, -17.303, -18.2105, -17.7304, -19.1851, -19.8091, -24.629, -30.6029, -38.2251, -47.1653, -55.3198, -82.0699, -97.79, -114.3649, -23.4505]",6316,Selected
WIS_015,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9903, 0.9925, 0.99, 0.9831, 0.9769, 0.9744, 0.9729, 0.9691, 0.9576, 0.9596, 0.9605, 0.9588, 0.9539, 0.9468, 0.9477, 0.9459, 0.9322, 0.9307, 0.9267, 0.9178, 0.9184, 0.9184, 0.9113, 0.9128, 0.9305, 0.9329, 0.9325, 0.9387]","[87562, 105141, 105711, 110429, 100293, 115259, 107052, 115237, 106815, 132607, 126702, 109213, 115762, 119475, 128360, 132673, 132259, 124165, 115615, 125831, 115475, 101901, 89601, 78148, 77000, 49796, 37426, 19]","[-12.0692, -12.5717, -12.7784, -12.3946, -12.4198, -13.018, -13.3954, -13.539, -13.6048, -14.9888, -14.8429, -14.7989, -14.7371, -15.2113, -17.3074, -18.2178, -17.7193, -19.1569, -19.7711, -24.6184, -30.6472, -38.1619, -47.1574, -55.551, -82.2129, -97.9661, -114.3074, -22.6117]",6316,Selected
WIS_016,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9903, 0.9925, 0.99, 0.9829, 0.9767, 0.9742, 0.9726, 0.9687, 0.957, 0.9592, 0.9602, 0.9585, 0.9537, 0.9466, 0.9479, 0.9461, 0.9323, 0.9305, 0.9259, 0.9166, 0.9175, 0.9182, 0.9113, 0.9128, 0.9304, 0.9327, 0.9326, 0.9393]","[87556, 105051, 105627, 110560, 100374, 115307, 106904, 115264, 106765, 132507, 126624, 109193, 115700, 119707, 128446, 132675, 132396, 124000, 115471, 126076, 115678, 102617, 89997, 78243, 77089, 49747, 37448, 19]","[-12.0692, -12.5686, -12.7751, -12.3953, -12.42, -13.0183, -13.3931, -13.5386, -13.6047, -14.9968, -14.8465, -14.8087, -14.7346, -15.2161, -17.2925, -18.202, -17.7091, -19.1542, -19.7616, -24.5841, -30.6114, -38.1898, -47.1235, -55.3353, -82.167, -97.9777, -114.599, -22.6814]",6316,Selected
WIS_017,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9904, 0.9925, 0.99, 0.9838, 0.978, 0.9746, 0.9726, 0.9685, 0.9555, 0.9579, 0.9587, 0.9562, 0.9507, 0.9429, 0.9436, 0.9423, 0.9278, 0.927, 0.9235, 0.9137, 0.9143, 0.9158, 0.9087, 0.9102, 0.9285, 0.931, 0.9306, 0.918]","[87910, 105399, 106001, 109542, 99741, 114005, 105920, 114225, 104865, 131706, 126085, 107168, 113575, 119353, 128167, 133102, 132965, 124378, 115782, 125666, 114190, 100594, 87952, 75778, 75311, 48862, 36951, 9014]","[-12.0704, -12.5627, -12.7754, -12.3932, -12.4183, -12.9858, -13.3694, -13.5021, -13.5352, -14.9087, -14.8441, -14.7569, -14.6767, -15.1581, -17.2555, -18.2685, -17.8096, -19.2716, -19.8866, -24.5991, -30.2995, -37.764, -46.7822, -54.7965, -81.2092, -97.1244, -113.9605, -78.7527]",6316,Selected
WIS_018,algorithmic,canonical,Qwen/Qwen2.5-7B,-1,28,"[0.9905, 0.9926, 0.9901, 0.9837, 0.9779, 0.9745, 0.9728, 0.9688, 0.9561, 0.9586, 0.9593, 0.9569, 0.9518, 0.9442, 0.9448, 0.9434, 0.9291, 0.9283, 0.9244, 0.9146, 0.9149, 0.9162, 0.9091, 0.9102, 0.9285, 0.9307, 0.9296, 0.9168]","[87941, 105408, 105958, 109535, 99838, 114078, 105907, 114161, 104746, 131709, 126116, 107267, 113464, 119299, 128122, 133045, 132923, 124514, 116003, 125905, 114449, 100577, 87799, 75693, 75318, 48947, 36976, 8876]","[-12.0705, -12.562, -12.7748, -12.3938, -12.4197, -12.9866, -13.3689, -13.5018, -13.5343, -14.9081, -14.8515, -14.7652, -14.6836, -15.1607, -17.2669, -18.2872, -17.8325, -19.3119, -19.9097, -24.6153, -30.3457, -37.797, -46.815, -54.7912, -81.3259, -97.2559, -113.9771, -78.6272]",6316,Selected
