problem_id,problem_family,problem_subtype,problem_text,correct_answer,max_ngram_length,max_ngram_count,contamination_score,template_contamination_score,instance_contamination_score,difficulty_numeric
WIS_005,Algorithmic Suit,wis,"A logistics company manages 18 distribution centers across a region. Due to 
inventory management constraints, if two directly connected centers both 
process the same product line, it creates supply chain inefficiencies. Each 
center has a profitability score based on its operational capacity and market 
demand. The company wants to select centers for a new product deployment to 
maximize total profitability while ensuring no two directly connected centers 
are selected.

Profitability scores (in millions):
Center 0: 12    Center 1: 9     Center 2: 14    Center 3: 11
Center 4: 8     Center 5: 13    Center 6: 10    Center 7: 6
Center 8: 15    Center 9: 7     Center 10: 11   Center 11: 9
Center 12: 8    Center 13: 12   Center 14: 10   Center 15: 7
Center 16: 13   Center 17: 6

Direct connections (cannot both be selected):
0-1, 0-4, 0-8
1-2, 1-5, 1-9
2-3, 2-6, 2-10
3-7, 3-11
4-5, 4-12
5-6, 5-13
6-7, 6-14
7-15
8-9, 8-12, 8-16
9-10, 9-13
10-11, 10-14
11-15, 11-17
12-13, 12-16
13-14, 13-17
14-15
16-17
0-5, 1-8, 2-12, 3-13, 4-10, 6-16, 7-12, 9-14, 11-16

Which distribution centers should be selected for the new product 
deployment to maximize total profitability, and what is that maximum?

Reply with only the selected centers and the total profitability.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {2, 5, 7, 8, 11, 14}, Total: 67",5,14324,0.0235,0.0,0.0,18
CC_031,algorithmic,coin_change,"You have coins with the following denominations: [1, 2, 5, 10]. You need to make exact change for 42 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 5
Coins: [10, 10, 10, 10, 2]",7,260,0.1094,0.1094,0.0,2
CC_032,algorithmic,coin_change,"You have coins with the following denominations: [1, 2, 5, 10, 25]. You need to make exact change for 77 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 4
Coins: [25, 25, 25, 2]",7,260,0.1077,0.1077,0.0,2
CC_033,algorithmic,coin_change,"You have coins with the following denominations: [1, 2, 5, 10]. You need to make exact change for 113 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 13
Coins: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 1]",7,260,0.1094,0.1094,0.6875,2
CC_034,algorithmic,coin_change,"You have coins with the following denominations: [1, 10, 50, 100]. You need to make exact change for 102 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 3
Coins: [100, 1, 1]",7,260,0.1094,0.1094,0.0,2
CC_035,algorithmic,coin_change,"You have coins with the following denominations: [1, 2, 5, 10]. You need to make exact change for 71 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 8
Coins: [10, 10, 10, 10, 10, 10, 10, 1]",7,260,0.1094,0.1094,0.6364,2
CC_036,algorithmic,coin_change,"You have coins with the following denominations: [1, 2, 5, 10]. You need to make exact change for 106 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 12
Coins: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 1]",7,260,0.1094,0.1094,0.6667,2
CC_037,algorithmic,coin_change,"You have coins with the following denominations: [1, 10, 50, 100]. You need to make exact change for 87 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 11
Coins: [50, 10, 10, 10, 1, 1, 1, 1, 1, 1, 1]",7,260,0.1094,0.1094,0.5714,2
CC_038,algorithmic,coin_change,"You have coins with the following denominations: [1, 10, 50, 100]. You need to make exact change for 24 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 6
Coins: [10, 10, 1, 1, 1, 1]",7,260,0.1094,0.1094,0.5556,2
CC_039,algorithmic,coin_change,"You have coins with the following denominations: [1, 31, 41, 53]. You need to make exact change for 108 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 4
Coins: [53, 53, 1, 1]",7,260,0.1094,0.1094,0.0,2
CC_040,algorithmic,coin_change,"You have coins with the following denominations: [1, 11, 19, 41]. You need to make exact change for 30 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 2
Coins: [19, 11]",7,260,0.1094,0.1094,0.0,2
CC_041,algorithmic,coin_change,"You have coins with the following denominations: [1, 11, 23, 43]. You need to make exact change for 141 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 5
Coins: [43, 43, 43, 11, 1]",7,260,0.1094,0.1094,0.0,2
CC_042,algorithmic,coin_change,"You have coins with the following denominations: [1, 13, 53]. You need to make exact change for 34 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 10
Coins: [13, 13, 1, 1, 1, 1, 1, 1, 1, 1]",8,26,0.127,0.127,0.5385,2
CC_043,algorithmic,coin_change,"You have coins with the following denominations: [1, 7, 13, 47]. You need to make exact change for 104 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 6
Coins: [47, 47, 7, 1, 1, 1]",7,260,0.1094,0.1094,0.0,2
CC_044,algorithmic,coin_change,"You have coins with the following denominations: [1, 19, 29]. You need to make exact change for 83 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 9
Coins: [29, 29, 19, 1, 1, 1, 1, 1, 1]",8,26,0.127,0.127,0.5,2
CC_045,algorithmic,coin_change,"You have coins with the following denominations: [1, 13, 29]. You need to make exact change for 64 using the minimum number of coins. You may use each denomination any number of times.
What is the minimum number of coins needed and which coins do you use?
Respond in this exact format:
Count: [integer]
Coins: [denomination1, denomination2, ...]
No explanation. No other text.","Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]",8,26,0.127,0.127,0.4545,2
SP_019,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 10
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 12

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",7,201,0.0538,0.0538,0.5,3
SP_020,algorithmic,shortest_path,"A route planner has 6 locations labeled 0 to 5. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 5: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 5: 4

What is the shortest path from node 0 to node 5 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 5, Cost: 12",8,156,0.069,0.069,0.5,3
SP_021,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 11
- Node 0 to Node 6: 11
- Node 0 to Node 7: 9
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 12
- Node 6 to Node 8: 8
- Node 7 to Node 8: 12

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",8,156,0.0506,0.0506,0.0,3
SP_023,algorithmic,shortest_path,"A route planner has 6 locations labeled 0 to 5. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 11
- Node 1 to Node 3: 6
- Node 1 to Node 5: 3
- Node 2 to Node 3: 1
- Node 2 to Node 5: 8
- Node 3 to Node 5: 1
- Node 4 to Node 5: 11

What is the shortest path from node 0 to node 5 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 5, Cost: 5",9,35,0.0732,0.0732,0.5,3
SP_024,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 7
- Node 0 to Node 5: 10
- Node 0 to Node 6: 10
- Node 1 to Node 3: 6
- Node 1 to Node 7: 3
- Node 2 to Node 3: 1
- Node 2 to Node 7: 8
- Node 3 to Node 7: 1
- Node 4 to Node 7: 11
- Node 5 to Node 7: 11
- Node 6 to Node 7: 10

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 7, Cost: 5",7,201,0.0464,0.0464,0.0,3
SP_026,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 3
- Node 0 to Node 3: 9
- Node 0 to Node 4: 8
- Node 0 to Node 5: 10
- Node 0 to Node 6: 11
- Node 0 to Node 7: 7
- Node 1 to Node 3: 6
- Node 1 to Node 8: 3
- Node 2 to Node 3: 1
- Node 2 to Node 8: 8
- Node 3 to Node 8: 1
- Node 4 to Node 8: 7
- Node 5 to Node 8: 9
- Node 6 to Node 8: 11
- Node 7 to Node 8: 10

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 3 -> 8, Cost: 5",9,35,0.0545,0.0545,0.0,3
SP_027,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 9
- Node 0 to Node 4: 9
- Node 0 to Node 5: 6
- Node 1 to Node 6: 1
- Node 2 to Node 1: -3
- Node 2 to Node 6: 8
- Node 3 to Node 6: 9
- Node 4 to Node 6: 9
- Node 5 to Node 6: 9

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 6, Cost: 3",7,201,0.0538,0.0538,0.0,3
SP_028,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 10
- Node 0 to Node 4: 8
- Node 0 to Node 5: 8
- Node 0 to Node 6: 9
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 7
- Node 4 to Node 7: 7
- Node 5 to Node 7: 10
- Node 6 to Node 7: 9

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
SP_029,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 6
- Node 0 to Node 4: 10
- Node 0 to Node 5: 10
- Node 0 to Node 6: 9
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 8
- Node 4 to Node 7: 6
- Node 5 to Node 7: 6
- Node 6 to Node 7: 8

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
SP_030,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 3
- Node 0 to Node 2: 5
- Node 0 to Node 3: 8
- Node 0 to Node 4: 10
- Node 0 to Node 5: 10
- Node 0 to Node 6: 7
- Node 1 to Node 7: 1
- Node 2 to Node 1: -3
- Node 2 to Node 7: 8
- Node 3 to Node 7: 9
- Node 4 to Node 7: 8
- Node 5 to Node 7: 6
- Node 6 to Node 7: 9

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 2 -> 1 -> 7, Cost: 3",9,35,0.0625,0.0625,0.0,3
WIS_006,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=5
Interval 1: start=4, end=7, weight=5
Interval 2: start=5, end=8, weight=9
Interval 3: start=7, end=8, weight=11
Interval 4: start=9, end=12, weight=5
Interval 5: start=12, end=13, weight=3
Interval 6: start=13, end=15, weight=11

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 3, 4, 5, 6}, Total: 40",0,0,0.0,0.0,0.0,3
WIS_007,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=3, weight=13
Interval 1: start=1, end=3, weight=10
Interval 2: start=5, end=7, weight=14
Interval 3: start=7, end=10, weight=13
Interval 4: start=10, end=11, weight=7
Interval 5: start=12, end=13, weight=13

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 4, 5}, Total: 60",0,0,0.0,0.0,0.0,3
WIS_009,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=3, weight=9
Interval 1: start=3, end=4, weight=3
Interval 2: start=6, end=9, weight=4
Interval 3: start=9, end=12, weight=7
Interval 4: start=12, end=14, weight=15
Interval 5: start=16, end=19, weight=7
Interval 6: start=19, end=22, weight=12
Interval 7: start=21, end=23, weight=5
Interval 8: start=25, end=28, weight=15

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 2, 3, 4, 5, 6, 8}, Total: 72",0,0,0.0,0.0,0.5455,3
WIS_010,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=1, end=3, weight=11
Interval 1: start=2, end=4, weight=8
Interval 2: start=3, end=6, weight=14
Interval 3: start=5, end=6, weight=7
Interval 4: start=8, end=11, weight=6
Interval 5: start=11, end=13, weight=9
Interval 6: start=13, end=16, weight=15
Interval 7: start=17, end=19, weight=7

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 4, 5, 6, 7}, Total: 62",0,0,0.0,0.0,0.0,3
WIS_012,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=1, end=4, weight=11
Interval 1: start=3, end=6, weight=10
Interval 2: start=7, end=10, weight=5
Interval 3: start=10, end=12, weight=13
Interval 4: start=13, end=15, weight=12
Interval 5: start=15, end=16, weight=14
Interval 6: start=17, end=18, weight=7
Interval 7: start=21, end=23, weight=12
Interval 8: start=24, end=26, weight=9

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 4, 5, 6, 7, 8}, Total: 83",0,0,0.0,0.0,0.5455,3
WIS_013,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=8
Interval 1: start=2, end=4, weight=7
Interval 2: start=4, end=6, weight=9
Interval 3: start=6, end=8, weight=7
Interval 4: start=1, end=9, weight=43
Interval 5: start=9, end=11, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 49",0,0,0.0,0.0,0.0,3
WIS_014,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=8
Interval 1: start=2, end=4, weight=7
Interval 2: start=4, end=6, weight=7
Interval 3: start=6, end=8, weight=9
Interval 4: start=1, end=9, weight=45
Interval 5: start=9, end=11, weight=8

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 53",0,0,0.0,0.0,0.0,3
WIS_015,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=8
Interval 1: start=2, end=4, weight=8
Interval 2: start=4, end=6, weight=9
Interval 3: start=6, end=8, weight=8
Interval 4: start=1, end=9, weight=44
Interval 5: start=9, end=11, weight=5

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 49",0,0,0.0,0.0,0.0,3
WIS_016,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=8
Interval 1: start=2, end=4, weight=9
Interval 2: start=4, end=6, weight=8
Interval 3: start=6, end=8, weight=7
Interval 4: start=1, end=9, weight=44
Interval 5: start=9, end=11, weight=7

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 51",0,0,0.0,0.0,0.0,3
WIS_017,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=11
Interval 1: start=2, end=4, weight=11
Interval 2: start=4, end=6, weight=11
Interval 3: start=6, end=8, weight=11
Interval 4: start=1, end=5, weight=30
Interval 5: start=5, end=9, weight=27

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 57",0,0,0.0,0.0,0.0,3
WIS_018,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=11
Interval 1: start=2, end=4, weight=11
Interval 2: start=4, end=6, weight=11
Interval 3: start=6, end=8, weight=11
Interval 4: start=1, end=5, weight=27
Interval 5: start=5, end=9, weight=28

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 55",0,0,0.0,0.0,0.0,3
WIS_019,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=11
Interval 1: start=2, end=4, weight=11
Interval 2: start=4, end=6, weight=11
Interval 3: start=6, end=8, weight=11
Interval 4: start=1, end=5, weight=29
Interval 5: start=5, end=9, weight=29

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 58",0,0,0.0,0.0,0.0,3
WIS_020,algorithmic,wis,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=11
Interval 1: start=2, end=4, weight=11
Interval 2: start=4, end=6, weight=11
Interval 3: start=6, end=8, weight=11
Interval 4: start=1, end=5, weight=30
Interval 5: start=5, end=9, weight=29

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 59",0,0,0.0,0.0,0.0,3
SP_031,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 9
- Node 0 to Node 2: 5
- Node 1 to Node 3: 6
- Node 2 to Node 4: 20
- Node 3 to Node 5: 25
- Node 3 to Node 6: 29
- Node 3 to Node 7: 25
- Node 3 to Node 8: 7
- Node 4 to Node 8: 37

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 3 -> 8, Cost: 22",8,156,0.069,0.069,0.0,3
SP_032,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 2
- Node 0 to Node 4: 5
- Node 1 to Node 2: 20
- Node 2 to Node 7: 35
- Node 4 to Node 3: 25
- Node 4 to Node 5: 4
- Node 5 to Node 6: 3
- Node 6 to Node 7: 8

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 4 -> 5 -> 6 -> 7, Cost: 20",7,201,0.0642,0.0642,0.5833,3
SP_033,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 5: 0
- Node 1 to Node 2: 5
- Node 2 to Node 3: 9
- Node 3 to Node 4: 4
- Node 4 to Node 7: 4
- Node 5 to Node 6: 20
- Node 6 to Node 7: 38

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 2 -> 3 -> 4 -> 7, Cost: 23",7,201,0.0642,0.0642,0.5714,3
SP_034,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 5
- Node 0 to Node 3: 6
- Node 1 to Node 2: 20
- Node 2 to Node 7: 36
- Node 3 to Node 4: 8
- Node 3 to Node 6: 24
- Node 4 to Node 5: 26
- Node 4 to Node 7: 7

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 7, Cost: 21",7,201,0.0642,0.0642,0.0,3
SP_035,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 7
- Node 0 to Node 2: 3
- Node 1 to Node 4: 8
- Node 1 to Node 5: 23
- Node 2 to Node 3: 20
- Node 3 to Node 6: 34
- Node 4 to Node 6: 4

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 4 -> 6, Cost: 19",9,35,0.0882,0.0882,0.0,3
SP_036,algorithmic,shortest_path,"A route planner has 8 locations labeled 0 to 7. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 5
- Node 0 to Node 2: 0
- Node 1 to Node 3: 1
- Node 2 to Node 5: 20
- Node 3 to Node 4: 1
- Node 4 to Node 6: 1
- Node 5 to Node 7: 27
- Node 6 to Node 7: 4

What is the shortest path from node 0 to node 7 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 1 -> 3 -> 4 -> 6 -> 7, Cost: 12",7,201,0.0642,0.0642,0.5714,3
SP_037,algorithmic,shortest_path,"A route planner has 7 locations labeled 0 to 6. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 12
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 6: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 6: 4
- Node 5 to Node 6: 9

What is the shortest path from node 0 to node 6 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 6, Cost: 12",7,201,0.0538,0.0538,0.5,3
SP_038,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 10
- Node 0 to Node 6: 12
- Node 0 to Node 7: 8
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 11
- Node 6 to Node 8: 8
- Node 7 to Node 8: 12

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",8,156,0.0506,0.0506,0.0,3
SP_039,algorithmic,shortest_path,"A route planner has 9 locations labeled 0 to 8. Roads are one-way and weighted by travel time.

The road network is:
- Node 0 to Node 1: 1
- Node 0 to Node 3: 4
- Node 0 to Node 5: 8
- Node 0 to Node 6: 11
- Node 0 to Node 7: 9
- Node 1 to Node 2: 1
- Node 1 to Node 4: 14
- Node 2 to Node 4: 12
- Node 2 to Node 8: 24
- Node 3 to Node 2: 11
- Node 3 to Node 4: 4
- Node 4 to Node 8: 4
- Node 5 to Node 8: 11
- Node 6 to Node 8: 8
- Node 7 to Node 8: 12

What is the shortest path from node 0 to node 8 and its total cost?

Reply with only the path and cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 -> 3 -> 4 -> 8, Cost: 12",8,156,0.0506,0.0506,0.0,3
