problem_id,model,pddl_path,difficulty,contamination_pole,raw_plan,parsed_plan_json,plan_length
BW_501,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-106.pddl,hard,high,"1. pick-up c
2. stack c i
3. pick-up i
4. stack i k
5. pick-up k
6. stack k a
7. pick-up a
8. stack a e
9. pick-up e
10. stack e g
11. pick-up g
12. stack g j
13. pick-up j
14. stack j d","[""pick-up c"", ""stack c i"", ""pick-up i"", ""stack i k"", ""pick-up k"", ""stack k a"", ""pick-up a"", ""stack a e"", ""pick-up e"", ""stack e g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j d""]",14
BW_502,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-107.pddl,easy,high,"1. pick-up h
2. stack h d
3. stack h i
4. pick-up e
5. stack i e","[""pick-up h"", ""stack h d"", ""stack h i"", ""pick-up e"", ""stack i e""]",5
BW_503,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-108.pddl,hard,high,"1. pick-up f
2. stack f g
3. pick-up a
4. stack a c
5. pick-up c
6. stack c d
7. pick-up d
8. stack d h
9. pick-up h
10. stack h k
11. pick-up k
12. stack k j
13. pick-up j
14. stack j b
15. pick-up b
16. stack b e
17. pick-up e
18. stack e i
19. pick-up i
20. stack i l
21. unstack a c
22. unstack d h
23. unstack g f
24. unstack k j
25. unstack j b
26. unstack e i
27. pick-up c
28. stack a g
29. pick-up h
30. stack d k
31. pick-up k
32. stack h j
33. pick-up j
34. stack k b
35. pick-up b
36. stack j e
37. pick-up e
38. stack b i
39. pick-up i
40. stack e l","[""pick-up f"", ""stack f g"", ""pick-up a"", ""stack a c"", ""pick-up c"", ""stack c d"", ""pick-up d"", ""stack d h"", ""pick-up h"", ""stack h k"", ""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j b"", ""pick-up b"", ""stack b e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i l"", ""unstack a c"", ""unstack d h"", ""unstack g f"", ""unstack k j"", ""unstack j b"", ""unstack e i"", ""pick-up c"", ""stack a g"", ""pick-up h"", ""stack d k"", ""pick-up k"", ""stack h j"", ""pick-up j"", ""stack k b"", ""pick-up b"", ""stack j e"", ""pick-up e"", ""stack b i"", ""pick-up i"", ""stack e l""]",40
BW_504,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-109.pddl,medium,high,"1. pick-up k
2. stack k l
3. pick-up l
4. stack l e
5. pick-up e
6. stack e k
7. pick-up f
8. stack f k","[""pick-up k"", ""stack k l"", ""pick-up l"", ""stack l e"", ""pick-up e"", ""stack e k"", ""pick-up f"", ""stack f k""]",8
BW_505,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-110.pddl,medium,high,"1. pick-up b
2. stack b h
3. pick-up g
4. stack g b
5. pick-up d
6. stack d g
7. pick-up c
8. stack c d","[""pick-up b"", ""stack b h"", ""pick-up g"", ""stack g b"", ""pick-up d"", ""stack d g"", ""pick-up c"", ""stack c d""]",8
BW_506,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-113.pddl,easy,high,"1. pick-up b
2. pick-up g
3. stack g b
4. unstack b f","[""pick-up b"", ""pick-up g"", ""stack g b"", ""unstack b f""]",4
BW_507,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-115.pddl,easy,high,"1. stack e j
2. pick-up h
3. stack h e
4. unstack j e","[""stack e j"", ""pick-up h"", ""stack h e"", ""unstack j e""]",4
BW_508,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-116.pddl,medium,high,"1. pick-up b
2. stack b g
3. pick-up c
4. stack c g
5. pick-up e
6. stack e c
7. pick-up f
8. stack f b","[""pick-up b"", ""stack b g"", ""pick-up c"", ""stack c g"", ""pick-up e"", ""stack e c"", ""pick-up f"", ""stack f b""]",8
BW_509,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-117.pddl,medium,high,"1. pick-up h
2. stack h d
3. pick-up d
4. stack d f
5. pick-up f
6. stack f j
7. pick-up j
8. stack j i","[""pick-up h"", ""stack h d"", ""pick-up d"", ""stack d f"", ""pick-up f"", ""stack f j"", ""pick-up j"", ""stack j i""]",8
BW_510,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-119.pddl,medium,high,"1. pick-up k
2. unstack k j
3. stack j a
4. unstack a c
5. stack a k
6. unstack k a
7. stack a c
8. unstack c l
9. stack c k
10. unstack k c
11. stack c a
12. unstack a j
13. stack j k
14. unstack k j
15. stack j a
16. unstack a c
17. stack a l
18. unstack l c
19. stack l k
20. unstack k l
21. stack l c
22. unstack c a
23. stack c h
24. unstack h l
25. stack h k
26. unstack k h
27. stack h l
28. unstack l i
29. stack l k
30. unstack k l
31. stack k h
32. unstack h i
33. stack h k
34. unstack k h","[""pick-up k"", ""unstack k j"", ""stack j a"", ""unstack a c"", ""stack a k"", ""unstack k a"", ""stack a c"", ""unstack c l"", ""stack c k"", ""unstack k c"", ""stack c a"", ""unstack a j"", ""stack j k"", ""unstack k j"", ""stack j a"", ""unstack a c"", ""stack a l"", ""unstack l c"", ""stack l k"", ""unstack k l"", ""stack l c"", ""unstack c a"", ""stack c h"", ""unstack h l"", ""stack h k"", ""unstack k h"", ""stack h l"", ""unstack l i"", ""stack l k"", ""unstack k l"", ""stack k h"", ""unstack h i"", ""stack h k"", ""unstack k h""]",34
BW_511,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-12.pddl,easy,high,"1. pick-up f
2. stack f l
3. pick-up k
4. stack k l
5. pick-up i
6. stack i k","[""pick-up f"", ""stack f l"", ""pick-up k"", ""stack k l"", ""pick-up i"", ""stack i k""]",6
BW_512,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-121.pddl,medium,high,"1. pick-up f
2. pick-up i
3. pick-up h
4. pick-up e
5. stack e h
6. pick-up j
7. stack j e
8. pick-up c
9. stack c j
10. stack i e","[""pick-up f"", ""pick-up i"", ""pick-up h"", ""pick-up e"", ""stack e h"", ""pick-up j"", ""stack j e"", ""pick-up c"", ""stack c j"", ""stack i e""]",10
BW_513,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-129.pddl,medium,high,"1. pick-up c
2. pick-up e
3. stack e c
4. pick-up f
5. unstack e c
6. stack f e
7. pick-up i
8. unstack f e
9. stack i f
10. pick-up a
11. unstack i f
12. stack a i
13. pick-up d
14. unstack a i
15. stack d a
16. pick-up l
17. unstack d a
18. stack l d","[""pick-up c"", ""pick-up e"", ""stack e c"", ""pick-up f"", ""unstack e c"", ""stack f e"", ""pick-up i"", ""unstack f e"", ""stack i f"", ""pick-up a"", ""unstack i f"", ""stack a i"", ""pick-up d"", ""unstack a i"", ""stack d a"", ""pick-up l"", ""unstack d a"", ""stack l d""]",18
BW_514,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-144.pddl,medium,high,"1. pick-up c
2. stack c j
3. pick-up j
4. stack j a
5. pick-up a
6. stack a g
7. pick-up g
8. stack g e
9. pick-up e
10. stack e b","[""pick-up c"", ""stack c j"", ""pick-up j"", ""stack j a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g e"", ""pick-up e"", ""stack e b""]",10
BW_515,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-146.pddl,medium,high,"1. pick-up a
2. pick-up d
3. pick-up k
4. stack a k
5. pick-up e
6. stack k e
7. stack a e
8. pick-up i
9. stack e i
10. stack d i
11. pick-up g
12. stack g e","[""pick-up a"", ""pick-up d"", ""pick-up k"", ""stack a k"", ""pick-up e"", ""stack k e"", ""stack a e"", ""pick-up i"", ""stack e i"", ""stack d i"", ""pick-up g"", ""stack g e""]",12
BW_E_001,meta-llama/llama-3.1-8b-instruct,,medium,low,"1. pick-up a
2. stack a i
3. pick-up i
4. stack i c
5. pick-up c
6. stack c f
7. pick-up f
8. stack f j
9. pick-up j
10. stack j b","[""pick-up a"", ""stack a i"", ""pick-up i"", ""stack i c"", ""pick-up c"", ""stack c f"", ""pick-up f"", ""stack f j"", ""pick-up j"", ""stack j b""]",10
BW_E_002,meta-llama/llama-3.1-8b-instruct,,easy,low,"1. pick-up h
2. stack h b
3. pick-up b
4. unstack h b
5. stack b g
6. pick-up g
7. stack g i
8. put-down g
9. unstack b g
10. put-down b
11. pick-up i","[""pick-up h"", ""stack h b"", ""pick-up b"", ""unstack h b"", ""stack b g"", ""pick-up g"", ""stack g i"", ""put-down g"", ""unstack b g"", ""put-down b"", ""pick-up i""]",11
BW_E_003,meta-llama/llama-3.1-8b-instruct,,medium,low,"1. pick-up c
2. pick-up g
3. unstack g c
4. stack g c
5. pick-up d
6. pick-up i
7. unstack i c
8. unstack c d
9. unstack g c
10. stack i c
11. stack d i","[""pick-up c"", ""pick-up g"", ""unstack g c"", ""stack g c"", ""pick-up d"", ""pick-up i"", ""unstack i c"", ""unstack c d"", ""unstack g c"", ""stack i c"", ""stack d i""]",11
BW_E_004,meta-llama/llama-3.1-8b-instruct,,hard,low,"1. pick-up e
2. stack e d
3. pick-up k
4. put-down e
5. stack k h
6. pick-up i
7. stack i e
8. pick-up d
9. stack d g
10. unstack g l
11. stack g h
12. pick-up h
13. stack h k
14. put-down d","[""pick-up e"", ""stack e d"", ""pick-up k"", ""put-down e"", ""stack k h"", ""pick-up i"", ""stack i e"", ""pick-up d"", ""stack d g"", ""unstack g l"", ""stack g h"", ""pick-up h"", ""stack h k"", ""put-down d""]",14
BW_E_005,meta-llama/llama-3.1-8b-instruct,,medium,low,"1. pick-up c
2. stack c l
3. pick-up l
4. stack l d
5. pick-up d
6. stack d e
7. pick-up e
8. stack e f","[""pick-up c"", ""stack c l"", ""pick-up l"", ""stack l d"", ""pick-up d"", ""stack d e"", ""pick-up e"", ""stack e f""]",8
BW_001,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-1.pddl,medium,high,"1. pick-up j
2. stack j f
3. pick-up i
4. stack i g
5. pick-up d
6. stack d b
7. pick-up b
8. stack b h
9. pick-up h
10. stack h l
11. unstack i g
12. stack f i
13. pick-up g
14. stack g d","[""pick-up j"", ""stack j f"", ""pick-up i"", ""stack i g"", ""pick-up d"", ""stack d b"", ""pick-up b"", ""stack b h"", ""pick-up h"", ""stack h l"", ""unstack i g"", ""stack f i"", ""pick-up g"", ""stack g d""]",14
BW_002,anthropic/claude-sonnet-4,,hard,high,"1. pick-up j
2. stack j g
3. unstack j g
4. pick-up g
5. stack g a
6. unstack g a
7. pick-up a
8. stack a b
9. unstack a b
10. pick-up b
11. stack b k
12. unstack b k
13. pick-up k
14. stack k h
15. unstack k h
16. pick-up h
17. stack h i
18. pick-up k
19. stack k h
20. pick-up b
21. stack b k
22. pick-up a
23. stack a b
24. pick-up g
25. stack g a
26. pick-up j
27. stack j g","[""pick-up j"", ""stack j g"", ""unstack j g"", ""pick-up g"", ""stack g a"", ""unstack g a"", ""pick-up a"", ""stack a b"", ""unstack a b"", ""pick-up b"", ""stack b k"", ""unstack b k"", ""pick-up k"", ""stack k h"", ""unstack k h"", ""pick-up h"", ""stack h i"", ""pick-up k"", ""stack k h"", ""pick-up b"", ""stack b k"", ""pick-up a"", ""stack a b"", ""pick-up g"", ""stack g a"", ""pick-up j"", ""stack j g""]",27
BW_010,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-10.pddl,easy,high,"1. pick-up d
2. stack d e
3. pick-up a
4. stack a b
5. pick-up e
6. stack e a
7. unstack d e
8. unstack e a
9. unstack a b
10. pick-up b
11. stack b f
12. pick-up a
13. stack a b
14. pick-up e
15. stack e a
16. pick-up d
17. stack d e","[""pick-up d"", ""stack d e"", ""pick-up a"", ""stack a b"", ""pick-up e"", ""stack e a"", ""unstack d e"", ""unstack e a"", ""unstack a b"", ""pick-up b"", ""stack b f"", ""pick-up a"", ""stack a b"", ""pick-up e"", ""stack e a"", ""pick-up d"", ""stack d e""]",17
BW_011,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-11.pddl,hard,high,"1. pick-up c
2. stack c k
3. unstack c k
4. pick-up k
5. stack k g
6. pick-up c
7. stack c k
8. unstack c k
9. unstack k g
10. pick-up g
11. stack g a
12. pick-up k
13. stack k g
14. pick-up c
15. stack c k
16. unstack c k
17. unstack k g
18. unstack g a
19. pick-up a
20. stack a l
21. pick-up g
22. stack g a
23. pick-up k
24. stack k g
25. pick-up c
26. stack c k
27. unstack c k
28. unstack k g
29. unstack g a
30. unstack a l
31. pick-up l
32. stack l j
33. pick-up a
34. stack a l
35. pick-up g
36. stack g a
37. pick-up k
38. stack k g
39. pick-up c
40. stack c k
41. unstack c k
42. unstack k g
43. unstack g a
44. unstack a l
45. unstack l j
46. pick-up j
47. stack j e
48. pick-up l
49. stack l j
50. pick-up a
51. stack a l
52. pick-up g
53. stack g a
54. pick-up k
55. stack k g
56. pick-up c
57. stack c k
58. unstack c k
59. unstack k g
60. unstack g a
61. unstack a l
62. unstack l j
63. unstack j e
64. pick-up e
65. stack e h
66. pick-up j
67. stack j e
68. pick-up l
69. stack l j
70. pick-up a
71. stack a l
72. pick-up g
73. stack g a
74. pick-up k
75. stack k g
76. pick-up c
77. stack c k
78. unstack c k
79. unstack k g
80. unstack g a
81. unstack a l
82. unstack l j
83. unstack j e
84. unstack e h
85. pick-up h
86. stack h i
87. pick-up e
88. stack e h
89. pick-up j
90. stack j e
91. pick-up l
92. stack l j
93. pick-up a
94. stack a l
95. pick-up g
96. stack g a
97. pick-up k
98. stack k g
99. pick-up c
100. stack c k
101. unstack c k
102. unstack k g
103. unstack g a
104. unstack a l
105. unstack l j
106. unstack j e
107. unstack e h
108. unstack h i
109. pick-up i
110. stack i b
111. pick-up h
112. stack h i
113. pick-up e
114. stack e h
115. pick-up j
116. stack j e
117. pick-up l
118. stack l j
119. pick-up a
120. stack a l
121. pick-up g
122. stack g a
123. pick-up k
124. stack k g
125. pick-up c
126. stack c k","[""pick-up c"", ""stack c k"", ""unstack c k"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""unstack a l"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""unstack a l"", ""unstack l j"", ""pick-up j"", ""stack j e"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""unstack a l"", ""unstack l j"", ""unstack j e"", ""pick-up e"", ""stack e h"", ""pick-up j"", ""stack j e"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""unstack a l"", ""unstack l j"", ""unstack j e"", ""unstack e h"", ""pick-up h"", ""stack h i"", ""pick-up e"", ""stack e h"", ""pick-up j"", ""stack j e"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k"", ""unstack c k"", ""unstack k g"", ""unstack g a"", ""unstack a l"", ""unstack l j"", ""unstack j e"", ""unstack e h"", ""unstack h i"", ""pick-up i"", ""stack i b"", ""pick-up h"", ""stack h i"", ""pick-up e"", ""stack e h"", ""pick-up j"", ""stack j e"", ""pick-up l"", ""stack l j"", ""pick-up a"", ""stack a l"", ""pick-up g"", ""stack g a"", ""pick-up k"", ""stack k g"", ""pick-up c"", ""stack c k""]",126
BW_014,anthropic/claude-sonnet-4,,easy,high,"1. pick-up l
2. stack l e
3. unstack l e
4. pick-up e
5. stack e g
6. pick-up l
7. stack l e","[""pick-up l"", ""stack l e"", ""unstack l e"", ""pick-up e"", ""stack e g"", ""pick-up l"", ""stack l e""]",7
BW_022,anthropic/claude-sonnet-4,,medium,high,"1. pick-up g
2. stack g c
3. pick-up b
4. stack b k
5. pick-up f
6. put-down f
7. pick-up k
8. stack k f
9. unstack b k
10. put-down b
11. unstack g c
12. put-down g
13. pick-up c
14. stack c b
15. pick-up b
16. stack b k
17. pick-up g
18. stack g c","[""pick-up g"", ""stack g c"", ""pick-up b"", ""stack b k"", ""pick-up f"", ""put-down f"", ""pick-up k"", ""stack k f"", ""unstack b k"", ""put-down b"", ""unstack g c"", ""put-down g"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b k"", ""pick-up g"", ""stack g c""]",18
BW_080,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-80.pddl,medium,high,"1. pick-up l
2. stack l c
3. pick-up i
4. stack i e
5. pick-up j
6. stack j f
7. unstack l c
8. unstack i e
9. stack c i
10. stack l c
11. unstack j f
12. stack e j
13. stack i e
14. stack c i
15. stack l c","[""pick-up l"", ""stack l c"", ""pick-up i"", ""stack i e"", ""pick-up j"", ""stack j f"", ""unstack l c"", ""unstack i e"", ""stack c i"", ""stack l c"", ""unstack j f"", ""stack e j"", ""stack i e"", ""stack c i"", ""stack l c""]",15
BW_120,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-120.pddl,easy,high,"1. pick-up c
2. stack c j
3. pick-up j
4. stack j g
5. pick-up g
6. stack g f","[""pick-up c"", ""stack c j"", ""pick-up j"", ""stack j g"", ""pick-up g"", ""stack g f""]",6
BW_137,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-137.pddl,hard,high,"1. pick-up d
2. stack d a
3. unstack d a
4. pick-up a
5. stack a b
6. pick-up d
7. stack d a
8. unstack d a
9. unstack a b
10. pick-up b
11. stack b j
12. pick-up a
13. stack a b
14. pick-up d
15. stack d a
16. unstack d a
17. unstack a b
18. unstack b j
19. pick-up j
20. stack j e
21. pick-up b
22. stack b j
23. pick-up a
24. stack a b
25. pick-up d
26. stack d a
27. unstack d a
28. unstack a b
29. unstack b j
30. unstack j e
31. pick-up e
32. stack e l
33. pick-up j
34. stack j e
35. pick-up b
36. stack b j
37. pick-up a
38. stack a b
39. pick-up d
40. stack d a
41. unstack d a
42. unstack a b
43. unstack b j
44. unstack j e
45. unstack e l
46. pick-up l
47. stack l h
48. pick-up e
49. stack e l
50. pick-up j
51. stack j e
52. pick-up b
53. stack b j
54. pick-up a
55. stack a b
56. pick-up d
57. stack d a
58. unstack d a
59. unstack a b
60. unstack b j
61. unstack j e
62. unstack e l
63. unstack l h
64. pick-up h
65. stack h c
66. pick-up l
67. stack l h
68. pick-up e
69. stack e l
70. pick-up j
71. stack j e
72. pick-up b
73. stack b j
74. pick-up a
75. stack a b
76. pick-up d
77. stack d a
78. unstack d a
79. unstack a b
80. unstack b j
81. unstack j e
82. unstack e l
83. unstack l h
84. unstack h c
85. pick-up c
86. stack c f
87. pick-up h
88. stack h c
89. pick-up l
90. stack l h
91. pick-up e
92. stack e l
93. pick-up j
94. stack j e
95. pick-up b
96. stack b j
97. pick-up a
98. stack a b
99. pick-up d
100. stack d a
101. unstack d a
102. unstack a b
103. unstack b j
104. unstack j e
105. unstack e l
106. unstack l h
107. unstack h c
108. unstack c f
109. pick-up f
110. stack f g
111. pick-up c
112. stack c f
113. pick-up h
114. stack h c
115. pick-up l
116. stack l h
117. pick-up e
118. stack e l
119. pick-up j
120. stack j e
121. pick-up b
122. stack b j
123. pick-up a
124. stack a b
125. pick-up d
126. stack d a
127. unstack d a
128. unstack a b
129. unstack b j
130. unstack j e
131. unstack e l
132. unstack l h
133. unstack h c
134. unstack c f
135. unstack f g
136. pick-up g
137. stack g i
138. pick-up f
139. stack f g
140. pick-up c
141. stack c f
142. pick-up h
143. stack h c
144. pick-up l
145. stack l h
146. pick-up e
147. stack e l
148. pick-up j
149. stack j e
150. pick-up b
151. stack b j
152. pick-up a
153. stack a b
154. pick-up d
155. stack d a","[""pick-up d"", ""stack d a"", ""unstack d a"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""unstack e l"", ""pick-up l"", ""stack l h"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""unstack e l"", ""unstack l h"", ""pick-up h"", ""stack h c"", ""pick-up l"", ""stack l h"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""unstack e l"", ""unstack l h"", ""unstack h c"", ""pick-up c"", ""stack c f"", ""pick-up h"", ""stack h c"", ""pick-up l"", ""stack l h"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""unstack e l"", ""unstack l h"", ""unstack h c"", ""unstack c f"", ""pick-up f"", ""stack f g"", ""pick-up c"", ""stack c f"", ""pick-up h"", ""stack h c"", ""pick-up l"", ""stack l h"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a"", ""unstack d a"", ""unstack a b"", ""unstack b j"", ""unstack j e"", ""unstack e l"", ""unstack l h"", ""unstack h c"", ""unstack c f"", ""unstack f g"", ""pick-up g"", ""stack g i"", ""pick-up f"", ""stack f g"", ""pick-up c"", ""stack c f"", ""pick-up h"", ""stack h c"", ""pick-up l"", ""stack l h"", ""pick-up e"", ""stack e l"", ""pick-up j"", ""stack j e"", ""pick-up b"", ""stack b j"", ""pick-up a"", ""stack a b"", ""pick-up d"", ""stack d a""]",155
BW_155,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-155.pddl,easy,high,"1. pick-up i
2. stack i f
3. pick-up e
4. stack e j
5. pick-up f
6. stack f e
7. unstack i f
8. pick-up j
9. stack j h
10. pick-up e
11. stack e j
12. pick-up f
13. stack f e
14. pick-up i
15. stack i f","[""pick-up i"", ""stack i f"", ""pick-up e"", ""stack e j"", ""pick-up f"", ""stack f e"", ""unstack i f"", ""pick-up j"", ""stack j h"", ""pick-up e"", ""stack e j"", ""pick-up f"", ""stack f e"", ""pick-up i"", ""stack i f""]",15
BW_172,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-172.pddl,hard,high,"1. pick-up i
2. stack i l
3. pick-up l
4. stack l g
5. pick-up g
6. stack g e
7. pick-up e
8. stack e d
9. pick-up d
10. stack d b
11. pick-up b
12. stack b a
13. pick-up a
14. stack a j
15. pick-up j
16. stack j h
17. pick-up h
18. stack h f
19. pick-up f
20. stack f k","[""pick-up i"", ""stack i l"", ""pick-up l"", ""stack l g"", ""pick-up g"", ""stack g e"", ""pick-up e"", ""stack e d"", ""pick-up d"", ""stack d b"", ""pick-up b"", ""stack b a"", ""pick-up a"", ""stack a j"", ""pick-up j"", ""stack j h"", ""pick-up h"", ""stack h f"", ""pick-up f"", ""stack f k""]",20
BW_203,anthropic/claude-sonnet-4,,easy,high,"1. pick-up k
2. stack k f
3. pick-up j
4. stack j h
5. unstack k f
6. put-down k
7. pick-up f
8. stack f j
9. pick-up k
10. stack k f","[""pick-up k"", ""stack k f"", ""pick-up j"", ""stack j h"", ""unstack k f"", ""put-down k"", ""pick-up f"", ""stack f j"", ""pick-up k"", ""stack k f""]",10
BW_227,anthropic/claude-sonnet-4,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-227.pddl,hard,high,"1. pick-up f
2. stack f l
3. pick-up l
4. stack l g
5. pick-up g
6. stack g d
7. pick-up d
8. stack d i
9. pick-up i
10. stack i j
11. pick-up j
12. stack j c
13. pick-up c
14. stack c k
15. pick-up k
16. stack k a","[""pick-up f"", ""stack f l"", ""pick-up l"", ""stack l g"", ""pick-up g"", ""stack g d"", ""pick-up d"", ""stack d i"", ""pick-up i"", ""stack i j"", ""pick-up j"", ""stack j c"", ""pick-up c"", ""stack c k"", ""pick-up k"", ""stack k a""]",16
BW_282,anthropic/claude-sonnet-4,,medium,high,"1. pick-up g
2. stack g h
3. pick-up c
4. stack c i
5. pick-up b
6. stack b c
7. unstack g h
8. unstack b c
9. unstack c i
10. pick-up i
11. stack i b
12. pick-up c
13. stack c i
14. pick-up h
15. stack h c
16. pick-up g
17. stack g h","[""pick-up g"", ""stack g h"", ""pick-up c"", ""stack c i"", ""pick-up b"", ""stack b c"", ""unstack g h"", ""unstack b c"", ""unstack c i"", ""pick-up i"", ""stack i b"", ""pick-up c"", ""stack c i"", ""pick-up h"", ""stack h c"", ""pick-up g"", ""stack g h""]",17
BW_310,anthropic/claude-sonnet-4,,medium,high,"1. pick-up g
2. stack g j
3. pick-up a
4. stack a f
5. pick-up b
6. stack b d
7. unstack a f
8. stack a b
9. unstack g j
10. stack j a
11. stack g j","[""pick-up g"", ""stack g j"", ""pick-up a"", ""stack a f"", ""pick-up b"", ""stack b d"", ""unstack a f"", ""stack a b"", ""unstack g j"", ""stack j a"", ""stack g j""]",11
BW_331,anthropic/claude-sonnet-4,,easy,high,"1. pick-up h
2. stack h j
3. unstack h j
4. pick-up j
5. stack j l
6. stack h j","[""pick-up h"", ""stack h j"", ""unstack h j"", ""pick-up j"", ""stack j l"", ""stack h j""]",6
