problem_id,variant_type,model,behavioral_correct,raw_response,family,correct_answer,verify_family
SP_062,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 3 -> 2 -> 6, Cost: 39",algo,"Path: 0 -> 3 -> 4 -> 6, Cost: 12",algo
SP_062,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Amsterdam -> Berlin -> Prague -> Rome, Cost: 31",algo,"Path: London -> Amsterdam -> Prague -> Rome, Cost: 12",algo
SP_063,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 6 -> 8, Cost: 17",algo,"Path: 0 -> 3 -> 4 -> 8, Cost: 12",algo
SP_063,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Cambridge -> Oxford -> Bristol -> Edinburgh, Cost: 30",algo,"Path: London -> Reading -> Bristol -> Edinburgh, Cost: 12",algo
SP_064,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 3 -> 2 -> 6, Cost: 24",algo,"Path: 0 -> 3 -> 4 -> 6, Cost: 12",algo
SP_064,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: Berlin -> Munich -> Vienna -> Budapest -> Zagreb, Cost: 39",algo,"Path: Berlin -> Munich -> Budapest -> Zagreb, Cost: 12",algo
SP_065,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 3 -> 2 -> 6, Cost: 29",algo,"Path: 0 -> 3 -> 4 -> 6, Cost: 12",algo
SP_065,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Oxford -> Cambridge -> Birmingham -> Edinburgh, Cost: 31",algo,"Path: London -> Bristol -> Birmingham -> Edinburgh, Cost: 12",algo
SP_066,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 3 -> 6, Cost: 11",algo,"Path: 0 -> 2 -> 3 -> 6, Cost: 5",algo
SP_066,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: Berlin -> Hamburg -> Frankfurt -> Dresden, Cost: 12",algo,"Path: Berlin -> Munich -> Frankfurt -> Dresden, Cost: 5",algo
SP_068,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 3 -> 8, Cost: 11",algo,"Path: 0 -> 2 -> 3 -> 8, Cost: 5",algo
SP_068,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Cambridge -> Birmingham -> Edinburgh, Cost: 13",algo,"Path: London -> Cambridge -> Birmingham -> Edinburgh, Cost: 5",algo
SP_069,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 1 -> 7, Cost: 6",algo,"Path: 0 -> 2 -> 3 -> 7, Cost: 5",algo
SP_069,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Brussels -> Amsterdam -> Munich, Cost: 13",algo,"Path: London -> Brussels -> Amsterdam -> Munich, Cost: 5",algo
SP_070,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 1 -> 6, Cost: 2",algo,"Path: 0 -> 2 -> 1 -> 6, Cost: 3",algo
SP_070,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: London -> Berlin -> Paris -> Prague, Cost: 1",algo,"Path: London -> Berlin -> Paris -> Prague, Cost: 3",algo
SP_071,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 1 -> 8, Cost: 1",algo,"Path: 0 -> 2 -> 1 -> 8, Cost: 3",algo
SP_071,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: Berlin -> Prague -> Warsaw, Cost: 4",algo,"Path: Berlin -> Vienna -> Prague -> Warsaw, Cost: 3",algo
SP_072,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 1 -> 6, Cost: 1",algo,"Path: 0 -> 2 -> 1 -> 6, Cost: 3",algo
SP_072,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: Paris -> Lyon -> Strasbourg, Cost: 4",algo,"Path: Paris -> Marseille -> Lyon -> Strasbourg, Cost: 3",algo
SP_073,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Path: 0 -> 2 -> 1 -> 7, Cost: 1",algo,"Path: 0 -> 2 -> 1 -> 7, Cost: 3",algo
SP_073,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Path: Berlin -> Prague -> Paris, Cost: 4",algo,"Path: Berlin -> Vienna -> Prague -> Paris, Cost: 3",algo
WIS_001,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 2, 4, 6, 8, Total: 30",algo,"Selected: {0, 2, 4, 6, 9}, Total: 40",algo
WIS_001,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 1, 3, 6, 8, Total: 18",algo,"Selected: {Item A, Item C, Item E, Item G, Item J}, Total: 40",algo
WIS_002,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {11, 8, 5, 9, 6, 2, 4, 0, 10, 7, 3, 1}, Total: 96",algo,"Selected: {1, 3, 7, 10, 11}, Total: 52",algo
WIS_002,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {0, 2, 5, 7, 8, 10}, Total: 42",algo,"Selected: {Item B, Item D, Item H, Item K, Item L}, Total: 52",algo
WIS_003,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {0, 2, 4, 5, 7, 8, 12}, Total: 65",algo,"Selected: {1, 2, 3, 4, 10, 11, 13}, Total: 55",algo
WIS_003,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {0, 2, 3, 4, 6, 7, 8, 11, 12, 13}, Total: 73",algo,"Selected: {Item B, Item C, Item D, Item E, Item K, Item L, Item N}, Total: 55",algo
WIS_004,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {3, 4, 8, 9, 11, 12, 13}, Total: 37",algo,"Selected: {0, 1, 3, 6, 9, 11, 12}, Total: 37",algo
WIS_004,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: {0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13}, Total: 63",algo,"Selected: {Item A, Item B, Item D, Item G, Item J, Item L, Item M}, Total: 37",algo
WIS_005,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 2, 8, 10, 13, 16, Total: 63",algo,"Selected: {2, 5, 7, 8, 11, 14}, Total: 67",algo
WIS_005,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 2, 3, 5, 8, 10, 11, 14, 15, 16, Total: 83",algo,"Selected: {Item C, Item F, Item H, Item I, Item L, Item O}, Total: 67",algo
WIS_006,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 1, 4, 6, Total: 24",algo,"Selected: {0, 1, 3, 4, 5, 6}, Total: 40",algo
WIS_006,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Awards Ceremony, Total: 16",algo,"Selected: {0, 1, 3, 4, 5, 6}, Total: 40",algo
WIS_007,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 2, 5, Total: 40",algo,"Selected: {0, 2, 3, 4, 5}, Total: 60",algo
WIS_007,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Closing Remarks, Total: 26",algo,"Selected: {0, 2, 3, 4, 5}, Total: 60",algo
WIS_009,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 2, 4, 5, 8, Total: 44",algo,"Selected: {0, 1, 2, 3, 4, 5, 6, 8}, Total: 72",algo
WIS_009,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Lunch Networking, Tech Demo, Evening Reception, Total: 41",algo,"Selected: {0, 1, 2, 3, 4, 5, 6, 8}, Total: 72",algo
WIS_010,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 2, 5, 6, Total: 39",algo,"Selected: {0, 2, 4, 5, 6, 7}, Total: 62",algo
WIS_010,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Morning Keynote, Industry Awards, Closing Remarks, Total: 33",algo,"Selected: {0, 2, 4, 5, 6, 7}, Total: 62",algo
WIS_012,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 1, 3, 5, 7, Total: 52",algo,"Selected: {0, 2, 3, 4, 5, 6, 7, 8}, Total: 83",algo
WIS_012,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Evening Keynote, Coffee Break Talk, Total: 37",algo,"Selected: {0, 2, 3, 4, 5, 6, 7, 8}, Total: 83",algo
WIS_013,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 4, Total: 51",algo,"Selected: {4, 5}, Total: 49",algo
WIS_013,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Summit, Total: 43",algo,"Selected: {4, 5}, Total: 49",algo
WIS_014,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 3, 5, Total: 22",algo,"Selected: {4, 5}, Total: 53",algo
WIS_014,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Bootcamp, Closing Remarks, Total: 16",algo,"Selected: {4, 5}, Total: 53",algo
WIS_015,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 4, Total: 44",algo,"Selected: {4, 5}, Total: 49",algo
WIS_015,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Seminar, Total: 44",algo,"Selected: {4, 5}, Total: 49",algo
WIS_016,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 4, Total: 52",algo,"Selected: {4, 5}, Total: 51",algo
WIS_016,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Full Day Seminar, Networking Break, Closing Remarks, Total: 66",algo,"Selected: {4, 5}, Total: 51",algo
WIS_017,canonical,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: 4, 5, Total: 57",algo,"Selected: {4, 5}, Total: 57",algo
WIS_017,W3,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: AI Ethics Symposium, Future Tech Showcase, Total: 57",algo,"Selected: {4, 5}, Total: 57",algo
WIS_018,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 5, Total: 28",algo,"Selected: {4, 5}, Total: 55",algo
WIS_018,W3,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: Product Launch, Industry Summit, Total: 55",algo,"Selected: {4, 5}, Total: 55",algo
WIS_019,canonical,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: 4, 5, Total: 58",algo,"Selected: {4, 5}, Total: 58",algo
WIS_019,W3,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: Workshop Session, Tech Demo, Total: 58",algo,"Selected: {4, 5}, Total: 58",algo
WIS_020,canonical,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: 4, 5, Total: 59",algo,"Selected: {4, 5}, Total: 59",algo
WIS_020,W3,meta-llama/Llama-3.1-8B-Instruct,True,"Selected: Industry Showcase, Networking Event, Total: 59",algo,"Selected: {4, 5}, Total: 59",algo
WIS_021,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 3, 5, 8, Total: 44",algo,"Selected: {1, 2, 3, 5, 10}, Total: 73",algo
WIS_021,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Morning Tutorial, Product Launch, Networking Brunch, Afternoon Panel, Total: 53",algo,"Selected: {1, 2, 3, 5, 10}, Total: 73",algo
WIS_022,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 2, 4, 6, Total: 47",algo,"Selected: {0, 2, 4, 6}, Total: 69",algo
WIS_022,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Morning Keynote, Afternoon Workshop, Evening Keynote, Total: 55",algo,"Selected: {0, 2, 4, 6}, Total: 69",algo
WIS_023,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 3, Total: 39",algo,"Selected: {3, 4}, Total: 47",algo
WIS_023,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Workshop, Total: 39",algo,"Selected: {3, 4}, Total: 47",algo
WIS_024,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 4, Total: 40",algo,"Selected: {4, 5}, Total: 47",algo
WIS_024,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Workshop, Networking Break, Closing Remarks, Total: 64",algo,"Selected: {4, 5}, Total: 47",algo
WIS_025,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 1, 3, Total: 54",algo,"Selected: {3, 4}, Total: 44",algo
WIS_025,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Workshop, Total: 37",algo,"Selected: {3, 4}, Total: 44",algo
WIS_026,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 4, Total: 46",algo,"Selected: {4, 5}, Total: 53",algo
WIS_026,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Seminar, Total: 46",algo,"Selected: {4, 5}, Total: 53",algo
WIS_027,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 5, Total: 29",algo,"Selected: {4, 5}, Total: 56",algo
WIS_027,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Networking Event, Total: 29",algo,"Selected: {4, 5}, Total: 56",algo
WIS_028,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 3, Total: 37",algo,"Selected: {3, 4}, Total: 43",algo
WIS_028,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Opening Keynote, Full Day Workshop, Closing Remarks, Total: 52",algo,"Selected: {3, 4}, Total: 43",algo
WIS_029,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 4, Total: 41",algo,"Selected: {4, 5}, Total: 47",algo
WIS_029,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Full Day Bootcamp, Total: 41",algo,"Selected: {4, 5}, Total: 47",algo
WIS_030,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 2, 7, Total: 35",algo,"Selected: {1, 2, 4, 5, 6}, Total: 62",algo
WIS_030,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Product Launch, Morning Workshop, Registration Desk, Coffee Session, Total: 42",algo,"Selected: {1, 2, 4, 5, 6}, Total: 62",algo
WIS_031,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 2, 5, 6, Total: 33",algo,"Selected: {0, 2, 3, 6}, Total: 51",algo
WIS_031,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Marketing Workshop, Closing Remarks, Total: 19",algo,"Selected: {0, 2, 3, 6}, Total: 51",algo
WIS_032,canonical,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: 0, 2, 5, 8, Total: 50",algo,"Selected: {0, 2, 4, 5, 6, 8}, Total: 80",algo
WIS_032,W3,meta-llama/Llama-3.1-8B-Instruct,False,"Selected: Morning Keynote, Data Workshop, Security Talk, Closing Address, Total: 52",algo,"Selected: {0, 2, 4, 5, 6, 8}, Total: 80",algo
