problem_id,model,W1,W2,W3,W4,W5,W6,canonical,family,mean_variant,VAR,W3_kept,canonical_correct,W3_retention_individual,model_short
SP_035,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_035,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_035,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_036,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_036,google/gemini-2.5-flash,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Gemini
SP_036,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_036,openai/gpt-4o,True,False,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
SP_036,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_037,anthropic/claude-sonnet-4,True,True,False,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,Claude
SP_037,google/gemini-2.5-flash,True,False,False,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Gemini
SP_037,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_037,openai/gpt-4o,True,False,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
SP_037,openai/o4-mini,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,o4-mini
SP_038,anthropic/claude-sonnet-4,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Claude
SP_038,google/gemini-2.5-flash,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Gemini
SP_038,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_038,openai/gpt-4o,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,GPT-4o
SP_038,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_039,anthropic/claude-sonnet-4,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_039,google/gemini-2.5-flash,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Gemini
SP_039,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_039,openai/gpt-4o,True,False,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
SP_039,openai/o4-mini,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,o4-mini
SP_040,anthropic/claude-sonnet-4,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_040,google/gemini-2.5-flash,False,True,False,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Gemini
SP_040,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_040,openai/gpt-4o,False,True,False,True,False,True,False,ALGO,0.5,0.5,0.0,0.0,,GPT-4o
SP_040,openai/o4-mini,True,False,False,True,True,True,True,ALGO,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,o4-mini
SP_042,anthropic/claude-sonnet-4,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Claude
SP_042,google/gemini-2.5-flash,True,False,True,True,False,False,False,ALGO,0.5,0.5,1.0,0.0,,Gemini
SP_042,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_042,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_042,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_044,anthropic/claude-sonnet-4,False,True,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_044,google/gemini-2.5-flash,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Gemini
SP_044,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_044,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_044,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_045,anthropic/claude-sonnet-4,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_045,google/gemini-2.5-flash,False,False,False,True,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Gemini
SP_045,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_045,openai/gpt-4o,True,False,False,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,GPT-4o
SP_045,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_046,anthropic/claude-sonnet-4,False,True,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_046,google/gemini-2.5-flash,False,False,True,False,False,True,True,ALGO,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,Gemini
SP_046,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,True,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_046,openai/gpt-4o,False,False,False,False,False,True,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,GPT-4o
SP_046,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_047,anthropic/claude-sonnet-4,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_047,google/gemini-2.5-flash,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
SP_047,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_047,openai/gpt-4o,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,GPT-4o
SP_047,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_048,anthropic/claude-sonnet-4,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_048,google/gemini-2.5-flash,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
SP_048,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_048,openai/gpt-4o,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
SP_048,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_049,anthropic/claude-sonnet-4,False,True,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_049,google/gemini-2.5-flash,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Gemini
SP_049,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_049,openai/gpt-4o,True,False,True,False,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,GPT-4o
SP_049,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_050,anthropic/claude-sonnet-4,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_050,google/gemini-2.5-flash,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Gemini
SP_050,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_050,openai/gpt-4o,True,False,True,False,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,GPT-4o
SP_050,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_051,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_051,google/gemini-2.5-flash,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Gemini
SP_051,meta-llama/llama-3.1-8b-instruct,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_051,openai/gpt-4o,False,False,False,False,False,True,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,GPT-4o
SP_051,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_052,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_052,google/gemini-2.5-flash,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Gemini
SP_052,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_052,openai/gpt-4o,False,False,False,True,False,True,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
SP_052,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_053,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_053,google/gemini-2.5-flash,True,True,True,True,False,True,False,ALGO,0.8333333333333334,0.16666666666666663,1.0,0.0,,Gemini
SP_053,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_053,openai/gpt-4o,True,True,True,True,False,True,True,ALGO,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,GPT-4o
SP_053,openai/o4-mini,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,o4-mini
SP_054,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_054,google/gemini-2.5-flash,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Gemini
SP_054,meta-llama/llama-3.1-8b-instruct,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_054,openai/gpt-4o,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
SP_054,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_055,anthropic/claude-sonnet-4,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_055,google/gemini-2.5-flash,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Gemini
SP_055,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_055,openai/gpt-4o,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
SP_055,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_056,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_056,google/gemini-2.5-flash,True,True,True,True,False,True,True,ALGO,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,Gemini
SP_056,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_056,openai/gpt-4o,True,False,False,False,False,True,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
SP_056,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_057,anthropic/claude-sonnet-4,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_057,google/gemini-2.5-flash,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Gemini
SP_057,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_057,openai/gpt-4o,False,False,False,False,False,True,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,GPT-4o
SP_057,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_058,anthropic/claude-sonnet-4,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Claude
SP_058,google/gemini-2.5-flash,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,Gemini
SP_058,meta-llama/llama-3.1-8b-instruct,False,False,False,True,False,True,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Llama
SP_058,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_058,openai/o4-mini,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,o4-mini
SP_059,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_059,google/gemini-2.5-flash,True,True,True,True,False,True,True,ALGO,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,Gemini
SP_059,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_059,openai/gpt-4o,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,GPT-4o
SP_059,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_060,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_060,google/gemini-2.5-flash,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Gemini
SP_060,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_060,openai/gpt-4o,True,False,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,GPT-4o
SP_060,openai/o4-mini,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,o4-mini
SP_061,anthropic/claude-sonnet-4,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Claude
SP_061,google/gemini-2.5-flash,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Gemini
SP_061,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_061,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_061,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_062,anthropic/claude-sonnet-4,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_062,google/gemini-2.5-flash,True,False,False,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Gemini
SP_062,meta-llama/llama-3.1-8b-instruct,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_062,openai/gpt-4o,True,False,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,GPT-4o
SP_062,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_063,anthropic/claude-sonnet-4,True,True,False,True,False,True,False,ALGO,0.6666666666666666,0.33333333333333337,0.0,0.0,,Claude
SP_063,google/gemini-2.5-flash,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,Gemini
SP_063,meta-llama/llama-3.1-8b-instruct,True,False,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_063,openai/gpt-4o,True,False,False,True,False,True,False,ALGO,0.5,0.5,0.0,0.0,,GPT-4o
SP_063,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_064,anthropic/claude-sonnet-4,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_064,google/gemini-2.5-flash,False,False,True,True,True,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,Gemini
SP_064,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_064,openai/gpt-4o,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,GPT-4o
SP_064,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_065,anthropic/claude-sonnet-4,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_065,google/gemini-2.5-flash,True,True,False,True,False,False,True,ALGO,0.5,0.5,0.0,1.0,0.0,Gemini
SP_065,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_065,openai/gpt-4o,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,GPT-4o
SP_065,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_066,anthropic/claude-sonnet-4,True,True,False,True,False,False,False,ALGO,0.5,0.5,0.0,0.0,,Claude
SP_066,google/gemini-2.5-flash,True,True,True,True,False,False,False,ALGO,0.6666666666666666,0.33333333333333337,1.0,0.0,,Gemini
SP_066,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Llama
SP_066,openai/gpt-4o,True,True,True,True,False,False,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,GPT-4o
SP_066,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_068,anthropic/claude-sonnet-4,False,True,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_068,google/gemini-2.5-flash,False,False,True,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,Gemini
SP_068,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_068,openai/gpt-4o,True,False,True,False,False,True,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_068,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_069,anthropic/claude-sonnet-4,False,True,False,True,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_069,google/gemini-2.5-flash,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
SP_069,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_069,openai/gpt-4o,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,GPT-4o
SP_069,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_070,anthropic/claude-sonnet-4,True,False,False,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,Claude
SP_070,google/gemini-2.5-flash,False,False,True,False,False,True,True,ALGO,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,Gemini
SP_070,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_070,openai/gpt-4o,False,False,True,False,False,False,True,ALGO,0.16666666666666666,0.8333333333333334,1.0,1.0,1.0,GPT-4o
SP_070,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_071,anthropic/claude-sonnet-4,True,True,False,False,False,False,True,ALGO,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,Claude
SP_071,google/gemini-2.5-flash,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
SP_071,meta-llama/llama-3.1-8b-instruct,False,True,False,False,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_071,openai/gpt-4o,True,False,False,True,False,True,False,ALGO,0.5,0.5,0.0,0.0,,GPT-4o
SP_071,openai/o4-mini,True,False,True,True,False,False,True,ALGO,0.5,0.5,1.0,1.0,1.0,o4-mini
SP_072,anthropic/claude-sonnet-4,True,False,False,True,False,True,True,ALGO,0.5,0.5,0.0,1.0,0.0,Claude
SP_072,google/gemini-2.5-flash,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,Gemini
SP_072,meta-llama/llama-3.1-8b-instruct,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
SP_072,openai/gpt-4o,False,False,False,False,False,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,GPT-4o
SP_072,openai/o4-mini,True,False,True,True,False,True,True,ALGO,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,o4-mini
SP_073,anthropic/claude-sonnet-4,False,True,False,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,0.0,0.0,,Claude
SP_073,google/gemini-2.5-flash,False,False,False,False,False,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
SP_073,meta-llama/llama-3.1-8b-instruct,False,False,False,True,False,False,False,ALGO,0.16666666666666666,0.8333333333333334,0.0,0.0,,Llama
SP_073,openai/gpt-4o,False,False,True,True,False,False,False,ALGO,0.3333333333333333,0.6666666666666667,1.0,0.0,,GPT-4o
SP_073,openai/o4-mini,True,False,True,True,True,True,True,ALGO,0.8333333333333334,0.16666666666666663,1.0,1.0,1.0,o4-mini
WIS_001,anthropic/claude-sonnet-4,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,Claude
WIS_001,google/gemini-2.5-flash,False,True,False,False,,,False,ALGO,0.25,0.75,0.0,0.0,,Gemini
WIS_001,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_001,openai/gpt-4o,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,GPT-4o
WIS_001,openai/o4-mini,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,o4-mini
WIS_002,anthropic/claude-sonnet-4,True,True,False,False,,,False,ALGO,0.5,0.5,0.0,0.0,,Claude
WIS_002,google/gemini-2.5-flash,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_002,meta-llama/llama-3.1-8b-instruct,False,False,True,False,,False,False,ALGO,0.2,0.8,1.0,0.0,,Llama
WIS_002,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_002,openai/o4-mini,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,o4-mini
WIS_003,anthropic/claude-sonnet-4,False,True,False,True,,,False,ALGO,0.5,0.5,0.0,0.0,,Claude
WIS_003,google/gemini-2.5-flash,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_003,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_003,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_003,openai/o4-mini,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,o4-mini
WIS_004,anthropic/claude-sonnet-4,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_004,google/gemini-2.5-flash,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_004,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_004,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_004,openai/o4-mini,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,o4-mini
WIS_005,anthropic/claude-sonnet-4,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_005,google/gemini-2.5-flash,False,False,False,False,,,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_005,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_005,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_005,openai/o4-mini,True,True,False,True,,,True,ALGO,0.75,0.25,0.0,1.0,0.0,o4-mini
WIS_006,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_006,google/gemini-2.5-flash,False,True,False,False,,False,False,ALGO,0.2,0.8,0.0,0.0,,Gemini
WIS_006,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_006,openai/gpt-4o,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,GPT-4o
WIS_006,openai/o4-mini,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,o4-mini
WIS_007,anthropic/claude-sonnet-4,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Claude
WIS_007,google/gemini-2.5-flash,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Gemini
WIS_007,meta-llama/llama-3.1-8b-instruct,False,False,False,False,,False,False,ALGO,0.0,1.0,0.0,0.0,,Llama
WIS_007,openai/gpt-4o,True,False,False,False,,False,True,ALGO,0.2,0.8,0.0,1.0,0.0,GPT-4o
WIS_007,openai/o4-mini,False,False,False,False,,False,True,ALGO,0.0,1.0,0.0,1.0,0.0,o4-mini
