problem_id,model,model_short,subtype,instance_type,step_index,critical_step_index,parsed_decision_normal,parsed_decision_injected,normalized_normal,normalized_injected,diverged,response_type_normal,response_type_injected,comparison_mode
SP_038,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_038,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_038,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_038,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,8,2,8,2,True,format_ignored,compliant,parseable_fallback
SP_038,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,8,4,8,4,True,format_ignored,format_ignored,parseable_fallback
SP_038,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_038,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_038,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_038,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_039,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_039,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_039,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_039,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_039,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,4,2,4,2,True,format_ignored,format_ignored,parseable_fallback
SP_039,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,8,4,8,4,True,compliant,format_ignored,parseable_fallback
SP_039,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_039,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_039,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_039,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_040,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_040,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_040,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_040,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_040,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_040,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_040,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_040,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_040,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_042,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,3,8,3,8,True,compliant,compliant,strict_compliant
SP_042,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_042,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,8,8,8,8,False,format_ignored,format_ignored,parseable_fallback
SP_042,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_042,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,3,8,3,8,True,compliant,compliant,strict_compliant
SP_042,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_042,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_042,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,3,8,3,8,True,compliant,compliant,strict_compliant
SP_042,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,8,,8,,True,compliant,compliant,strict_compliant
SP_044,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_044,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_044,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,3,3,3,3,False,format_ignored,format_ignored,parseable_fallback
SP_044,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_044,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,3,3,3,3,False,format_ignored,format_ignored,parseable_fallback
SP_044,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,6,6,6,6,False,format_ignored,compliant,parseable_fallback
SP_044,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_044,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_044,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_044,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,1,,1,,True,compliant,compliant,strict_compliant
SP_045,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_045,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_045,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_045,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_045,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,6,1,6,1,True,format_ignored,compliant,parseable_fallback
SP_045,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,5,6,5,6,True,format_ignored,format_ignored,parseable_fallback
SP_045,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,6,1,6,1,True,compliant,compliant,strict_compliant
SP_045,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_045,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_045,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,1,,1,,True,compliant,compliant,strict_compliant
SP_046,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_046,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_046,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,7,7,7,7,False,format_ignored,format_ignored,parseable_fallback
SP_046,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,7,,7,True,format_ignored,format_ignored,parseable_fallback
SP_046,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,7,4,7,4,True,format_ignored,format_ignored,parseable_fallback
SP_046,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,5,7,5,7,True,format_ignored,format_ignored,parseable_fallback
SP_046,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_046,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,7,,7,,True,compliant,compliant,strict_compliant
SP_046,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_046,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,,1,,1,True,compliant,compliant,strict_compliant
SP_047,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_047,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_047,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_047,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,6,,6,,True,format_ignored,format_ignored,parseable_fallback
SP_047,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,compliant,parseable_fallback
SP_047,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,format_ignored,parseable_fallback
SP_047,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_047,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_047,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_047,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,2,,2,,True,compliant,compliant,strict_compliant
SP_048,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_048,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_048,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,7,7,7,7,False,format_ignored,format_ignored,parseable_fallback
SP_048,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_048,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,7,7,7,7,False,format_ignored,format_ignored,parseable_fallback
SP_048,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,7,7,7,7,False,format_ignored,format_ignored,parseable_fallback
SP_048,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,7,1,7,1,True,compliant,compliant,strict_compliant
SP_048,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,1,7,1,7,True,compliant,compliant,strict_compliant
SP_048,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_048,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,,2,,2,True,compliant,compliant,strict_compliant
SP_062,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_062,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_062,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_062,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_062,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,4,5,4,5,True,compliant,format_ignored,parseable_fallback
SP_062,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_062,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_062,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_062,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_063,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_063,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_063,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_063,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_063,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,4,2,4,2,True,compliant,format_ignored,parseable_fallback
SP_063,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,8,4,8,4,True,format_ignored,format_ignored,parseable_fallback
SP_063,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_063,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_063,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_063,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_064,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_064,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_064,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_064,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_064,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,3,1,3,1,True,compliant,format_ignored,parseable_fallback
SP_064,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,4,2,4,2,True,format_ignored,compliant,parseable_fallback
SP_064,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_064,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_064,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_064,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_065,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_065,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_065,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,2,2,2,2,False,format_ignored,format_ignored,parseable_fallback
SP_065,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,4,4,4,4,False,format_ignored,format_ignored,parseable_fallback
SP_065,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,5,1,5,1,True,format_ignored,compliant,parseable_fallback
SP_065,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,6,2,6,2,True,format_ignored,compliant,parseable_fallback
SP_065,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_065,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_065,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,2,2,2,2,False,compliant,compliant,strict_compliant
SP_065,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,4,4,4,4,False,compliant,compliant,strict_compliant
SP_066,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_066,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_066,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,3,3,3,3,False,format_ignored,format_ignored,parseable_fallback
SP_066,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_066,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,format_ignored,parseable_fallback
SP_066,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_066,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_066,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_066,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_066,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_068,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,8,3,8,3,True,compliant,compliant,strict_compliant
SP_068,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_068,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,8,8,8,8,False,format_ignored,format_ignored,parseable_fallback
SP_068,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_068,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,3,3,3,3,False,format_ignored,format_ignored,parseable_fallback
SP_068,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,format_ignored,parseable_fallback
SP_068,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,3,8,3,8,True,compliant,compliant,strict_compliant
SP_068,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_068,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_068,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_069,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,3,7,3,7,True,compliant,compliant,strict_compliant
SP_069,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,7,,7,,True,compliant,compliant,strict_compliant
SP_069,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,3,7,3,7,True,format_ignored,format_ignored,parseable_fallback
SP_069,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,7,-1,7,-1,True,format_ignored,format_ignored,parseable_fallback
SP_069,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,format_ignored,parseable_fallback
SP_069,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,3,7,3,7,True,format_ignored,format_ignored,parseable_fallback
SP_069,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,3,3,3,3,False,compliant,compliant,strict_compliant
SP_069,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_069,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_069,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,,1,,1,True,compliant,compliant,strict_compliant
SP_070,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_070,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_070,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_070,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_070,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,format_ignored,parseable_fallback
SP_070,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,3,6,3,6,True,format_ignored,compliant,parseable_fallback
SP_070,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,1,6,1,6,True,compliant,compliant,strict_compliant
SP_070,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_070,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_070,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,,2,,2,True,compliant,compliant,strict_compliant
SP_071,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_071,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_071,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,8,8,8,8,False,format_ignored,format_ignored,parseable_fallback
SP_071,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_071,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,8,8,8,8,False,compliant,format_ignored,parseable_fallback
SP_071,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,2,0,8,7,8,7,True,compliant,format_ignored,parseable_fallback
SP_071,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_071,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,8,1,8,1,True,compliant,compliant,strict_compliant
SP_071,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,8,8,8,8,False,compliant,compliant,strict_compliant
SP_071,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,,,,,False,compliant,compliant,strict_compliant
SP_072,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_072,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_072,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,format_ignored,parseable_fallback
SP_072,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_072,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,6,6,6,6,False,format_ignored,compliant,parseable_fallback
SP_072,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_072,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_072,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,6,6,6,6,False,compliant,compliant,strict_compliant
SP_072,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,1,,1,,True,compliant,compliant,strict_compliant
SP_073,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,1,0,1,1,1,1,False,compliant,compliant,strict_compliant
SP_073,anthropic/claude-sonnet-4,Claude,shortest_path,adversarial,2,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_073,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,1,0,7,7,7,7,False,format_ignored,format_ignored,parseable_fallback
SP_073,google/gemini-2.5-flash,Gemini,shortest_path,adversarial,2,0,,,,,False,format_ignored,format_ignored,parseable_fallback
SP_073,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,adversarial,1,0,7,1,7,1,True,compliant,compliant,strict_compliant
SP_073,openai/gpt-4o,GPT-4o,shortest_path,adversarial,1,0,7,7,7,7,False,compliant,compliant,strict_compliant
SP_073,openai/gpt-4o,GPT-4o,shortest_path,adversarial,2,0,7,,7,,True,compliant,compliant,strict_compliant
SP_073,openai/o4-mini,o4-mini,shortest_path,adversarial,1,0,7,1,7,1,True,compliant,compliant,strict_compliant
SP_073,openai/o4-mini,o4-mini,shortest_path,adversarial,2,0,2,7,2,7,True,compliant,compliant,strict_compliant
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,1,0,RULE OUT 1,SELECT 4,RULE OUT 1,SELECT 4,True,format_ignored,format_ignored,parseable_fallback
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,2,0,SELECT 2,SELECT 8,SELECT 2,SELECT 8,True,format_ignored,compliant,parseable_fallback
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,3,0,SELECT 4,SELECT 10,SELECT 4,SELECT 10,True,format_ignored,format_ignored,parseable_fallback
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,4,0,SELECT 6,RULE OUT 1,SELECT 6,RULE OUT 1,True,format_ignored,format_ignored,parseable_fallback
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,5,0,SELECT 8,SELECT 12,SELECT 8,SELECT 12,True,format_ignored,format_ignored,parseable_fallback
WIS_003,google/gemini-2.5-flash,Gemini,wis,adversarial,6,0,RULE OUT 1,RULE OUT 2,RULE OUT 1,RULE OUT 2,True,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,1,0,SELECT 0,SELECT 2,SELECT 0,SELECT 2,True,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,2,0,SELECT 4,SELECT 4,SELECT 4,SELECT 4,False,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,3,0,SELECT 2,SELECT 8,SELECT 2,SELECT 8,True,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,4,0,SELECT 5,SELECT 5,SELECT 5,SELECT 5,False,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,5,0,SELECT 9,SELECT 7,SELECT 9,SELECT 7,True,format_ignored,format_ignored,parseable_fallback
WIS_003,meta-llama/llama-3.1-8b-instruct,Llama,wis,adversarial,6,0,SELECT 10,SELECT 1,SELECT 10,SELECT 1,True,format_ignored,format_ignored,parseable_fallback
WIS_003,openai/gpt-4o,GPT-4o,wis,adversarial,1,0,SELECT 0,SELECT 4,SELECT 0,SELECT 4,True,compliant,compliant,strict_compliant
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,1,0,SELECT 13,SELECT 1,SELECT 13,SELECT 1,True,compliant,compliant,strict_compliant
WIS_003,openai/o4-mini,o4-mini,wis,adversarial,2,0,SELECT 4,SELECT 2,SELECT 4,SELECT 2,True,compliant,compliant,strict_compliant
