problem_id,model,family,subtype,VAR,acc_canonical,acc_W1,acc_W2,acc_W3,acc_W4,acc_W5,acc_W6
GSM_005,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
GSM_006,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_006,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_006,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
GSM_007,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
GSM_007,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,1.0,
GSM_007,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
GSM_008,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,1.0,
GSM_008,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_008,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,1.0,
GSM_009,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
GSM_009,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_009,openai/gpt-4o,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GSM_010,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,
GSM_010,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_010,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_011,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,
GSM_011,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
GSM_011,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_012,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_012,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_012,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_013,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
GSM_013,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,
GSM_013,openai/gpt-4o,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
GSM_014,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
GSM_014,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
GSM_014,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
GSM_015,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,1.0,1.0,1.0,
GSM_015,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_015,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
GSM_016,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_016,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
GSM_016,openai/gpt-4o,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
GSM_017,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,
GSM_017,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GSM_017,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_018,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_018,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
GSM_018,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
GSM_019,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,0.0,1.0,1.0,1.0,1.0,
GSM_019,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_019,openai/gpt-4o,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GSM_020,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_020,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_020,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_041,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_041,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GSM_041,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
GSM_042,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_042,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_042,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_043,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_043,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_043,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_044,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_044,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_044,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_045,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_045,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_045,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_046,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_046,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
GSM_046,openai/gpt-4o,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_047,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
GSM_047,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GSM_047,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_048,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_048,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
GSM_048,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
GSM_049,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_049,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GSM_049,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GSM_050,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_050,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_050,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_051,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GSM_051,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
GSM_051,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GSM_052,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GSM_052,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
GSM_052,openai/gpt-4o,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GSM_053,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
GSM_053,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GSM_053,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
GSM_054,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_054,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
GSM_054,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_055,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_055,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GSM_055,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
GSM_056,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GSM_056,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GSM_056,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
GSM_057,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_057,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
GSM_057,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_058,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
GSM_058,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
GSM_058,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
GSM_059,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
GSM_059,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
GSM_059,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
GSM_060,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GSM_060,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM_060,openai/gpt-4o,GSM,gsm_symbolic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GSM_061,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_061,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
GSM_061,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
GSM_062,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GSM_062,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GSM_062,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
GSM_063,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_063,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
GSM_063,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_064,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GSM_064,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSM_064,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MBW_001,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_001,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_001,openai/gpt-4o,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_002,anthropic/claude-sonnet-4,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_002,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_002,openai/gpt-4o,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_010,anthropic/claude-sonnet-4,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_010,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_010,openai/gpt-4o,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_014,anthropic/claude-sonnet-4,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_014,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_014,openai/gpt-4o,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_037,anthropic/claude-sonnet-4,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_037,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_037,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_10,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_10,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,,0.0,,,,,0.0
MBW_10,openai/gpt-4o,BW,mystery_blocksworld,0.0,,0.0,,,,,0.0
MBW_100,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_100,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,,0.0,,,,,0.0
MBW_100,openai/gpt-4o,BW,mystery_blocksworld,0.0,,0.0,,,,,0.0
MBW_127,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_127,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_127,openai/gpt-4o,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_185,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_185,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_185,openai/gpt-4o,BW,mystery_blocksworld,0.0,,,,,,,0.0
MBW_495,anthropic/claude-sonnet-4,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_495,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_495,openai/gpt-4o,BW,mystery_blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MBW_496,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_496,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_496,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_497,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_497,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_497,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_498,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_498,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_498,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_499,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_499,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_499,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_500,anthropic/claude-sonnet-4,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_500,meta-llama/llama-3.1-8b-instruct,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBW_500,openai/gpt-4o,BW,mystery_blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_001,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,,
SP_001,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_001,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_002,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,0.0,1.0,1.0,,
SP_002,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_002,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_003,anthropic/claude-sonnet-4,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_003,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_003,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_004,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,0.0,1.0,0.0,0.0,,
SP_004,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,1.0,0.0,0.0,0.0,0.0,,
SP_004,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,0.0,,
SP_005,anthropic/claude-sonnet-4,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_005,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_005,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,,
SP_019,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_019,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_019,openai/gpt-4o,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SP_020,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
SP_020,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_020,openai/gpt-4o,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_021,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_021,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_021,openai/gpt-4o,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_023,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
SP_023,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP_023,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
SP_024,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_024,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_024,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_026,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_026,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_026,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_027,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
SP_027,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_027,openai/gpt-4o,ALGO,shortest_path,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SP_028,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_028,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_028,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_029,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_029,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_029,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_030,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_030,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_030,openai/gpt-4o,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_031,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_031,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_031,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_032,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_032,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_032,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_033,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_033,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_033,openai/gpt-4o,ALGO,shortest_path,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
SP_034,anthropic/claude-sonnet-4,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_034,meta-llama/llama-3.1-8b-instruct,ALGO,shortest_path,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
