family,problem_id,model,model_short,subtype,tep,cci,final_ok,inject_at_step,instance_type,tep_inclusive,first_response_class,session_status,tep_valid,final_ok_defined,quality_flag,dissoc_label,final_ok_int
GSM,GSM_010,openai/o4-mini,o4-mini,,1.0,0.0,True,4,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_011,openai/o4-mini,o4-mini,,1.0,0.3333,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_012,openai/o4-mini,o4-mini,,1.0,0.75,True,2,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_013,openai/o4-mini,o4-mini,,0.0,0.75,True,2,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_014,openai/o4-mini,o4-mini,,0.3333,0.2,True,2,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_015,openai/o4-mini,o4-mini,,0.5,0.625,True,4,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_016,openai/o4-mini,o4-mini,,0.8571,0.4286,True,7,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_017,openai/o4-mini,o4-mini,,0.875,0.1333,True,7,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_018,openai/o4-mini,o4-mini,,0.1667,0.3636,True,5,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_019,openai/o4-mini,o4-mini,,0.3333,0.2727,True,5,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_020,openai/o4-mini,o4-mini,,0.8,0.2,True,5,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_041,openai/o4-mini,o4-mini,,0.5,0.25,True,2,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_042,openai/o4-mini,o4-mini,,0.5,0.3333,True,1,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_043,openai/o4-mini,o4-mini,,0.0,0.0,True,1,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_044,openai/o4-mini,o4-mini,,1.0,0.0,True,1,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_045,openai/o4-mini,o4-mini,,1.0,0.0,True,1,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_046,openai/o4-mini,o4-mini,,0.3333,0.0,True,2,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_047,openai/o4-mini,o4-mini,,1.0,0.3333,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_048,openai/o4-mini,o4-mini,,0.0,0.0,True,1,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_049,openai/o4-mini,o4-mini,,0.3333,0.6667,True,3,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_050,openai/o4-mini,o4-mini,,1.0,0.1429,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_051,openai/o4-mini,o4-mini,,1.0,0.0,True,1,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_052,openai/o4-mini,o4-mini,,0.6667,0.0909,True,5,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_053,openai/o4-mini,o4-mini,,0.4,0.3,True,5,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_054,openai/o4-mini,o4-mini,,0.25,0.0,True,3,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_055,openai/o4-mini,o4-mini,,1.0,0.1429,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_056,openai/o4-mini,o4-mini,,1.0,0.3333,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_057,openai/o4-mini,o4-mini,,0.0,0.0,True,2,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_058,openai/o4-mini,o4-mini,,0.0,0.1429,True,3,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_059,openai/o4-mini,o4-mini,,0.5,0.3333,True,1,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_060,openai/o4-mini,o4-mini,,1.0,0.0,False,1,,,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
GSM,GSM_061,openai/o4-mini,o4-mini,,0.0,0.6667,True,3,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_062,openai/o4-mini,o4-mini,,0.3333,0.0,True,3,,,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
GSM,GSM_063,openai/o4-mini,o4-mini,,1.0,0.0,True,3,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
GSM,GSM_064,openai/o4-mini,o4-mini,,0.5,0.25,True,2,,,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_01,anthropic/claude-sonnet-4,Claude,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_01,google/gemini-2.5-flash,Gemini,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_01,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_01,openai/gpt-4o,GPT-4o,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_01,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_02,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_02,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_02,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_02,openai/gpt-4o,GPT-4o,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_02,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_03,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_03,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_03,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_03,openai/gpt-4o,GPT-4o,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_03,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_04,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_04,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_04,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_04,openai/gpt-4o,GPT-4o,coin_change,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_04,openai/o4-mini,o4-mini,coin_change,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_05,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_05,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_05,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_05,openai/gpt-4o,GPT-4o,coin_change,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_05,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_06,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_06,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_06,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_06,openai/gpt-4o,GPT-4o,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_06,openai/o4-mini,o4-mini,coin_change,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_07,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_07,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_07,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_07,openai/gpt-4o,GPT-4o,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_07,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_08,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_08,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_08,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_08,openai/gpt-4o,GPT-4o,coin_change,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_08,openai/o4-mini,o4-mini,coin_change,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_09,anthropic/claude-sonnet-4,Claude,coin_change,1.0,,True,2,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_09,google/gemini-2.5-flash,Gemini,coin_change,0.0,,False,2,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_09,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,2,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_09,openai/gpt-4o,GPT-4o,coin_change,0.0,,True,2,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,CC_09,openai/o4-mini,o4-mini,coin_change,1.0,,True,2,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,CC_10,anthropic/claude-sonnet-4,Claude,coin_change,0.0,,False,3,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_10,google/gemini-2.5-flash,Gemini,coin_change,0.6666666666666666,,False,3,adversarial,0.6666666666666666,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_10,meta-llama/llama-3.1-8b-instruct,Llama,coin_change,1.0,,False,3,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,CC_10,openai/gpt-4o,GPT-4o,coin_change,0.3333333333333333,,False,3,adversarial,0.3333333333333333,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,CC_10,openai/o4-mini,o4-mini,coin_change,0.6666666666666666,,True,3,adversarial,0.6666666666666666,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_003,anthropic/claude-sonnet-4,Claude,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_003,google/gemini-2.5-flash,Gemini,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_003,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_003,openai/gpt-4o,GPT-4o,shortest_path,0.3333333333333333,,False,1,adversarial,0.3333333333333333,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_003,openai/o4-mini,o4-mini,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_004,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_004,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_004,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.3333333333333333,,False,0,adversarial,0.3333333333333333,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_004,openai/gpt-4o,GPT-4o,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_004,openai/o4-mini,o4-mini,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_005,anthropic/claude-sonnet-4,Claude,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_005,google/gemini-2.5-flash,Gemini,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_005,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.3333333333333333,,False,1,adversarial,0.3333333333333333,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_005,openai/gpt-4o,GPT-4o,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_005,openai/o4-mini,o4-mini,shortest_path,1.0,,False,1,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_019,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_019,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_019,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_019,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_019,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_020,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_020,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_020,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_020,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_020,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_021,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_021,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_021,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_021,openai/gpt-4o,GPT-4o,shortest_path,1.0,,True,0,adversarial,1.0,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_021,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_023,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_023,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_023,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_023,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_023,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_024,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_024,google/gemini-2.5-flash,Gemini,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_024,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_024,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_024,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_026,anthropic/claude-sonnet-4,Claude,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_026,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_026,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_026,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_026,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_027,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_027,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_027,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_027,openai/gpt-4o,GPT-4o,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_027,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_028,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_028,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_028,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_028,openai/gpt-4o,GPT-4o,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_028,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_029,anthropic/claude-sonnet-4,Claude,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_029,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_029,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_029,openai/gpt-4o,GPT-4o,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_029,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_030,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,True,0,adversarial,0.0,,,True,True,analysis_ready,aligned_low_tep_correct_final,1
ALGO,SP_030,google/gemini-2.5-flash,Gemini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_030,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_030,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_030,openai/o4-mini,o4-mini,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_037,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_037,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_037,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.5,,False,0,adversarial,0.5,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_037,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_037,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_038,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_038,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_038,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_038,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_038,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_039,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_039,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_039,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,1.0,,False,0,adversarial,1.0,,,True,True,analysis_ready,aligned_high_tep_wrong_final,0
ALGO,SP_039,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_039,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_040,anthropic/claude-sonnet-4,Claude,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_040,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_040,meta-llama/llama-3.1-8b-instruct,Llama,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_040,openai/gpt-4o,GPT-4o,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_040,openai/o4-mini,o4-mini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
ALGO,SP_042,anthropic/claude-sonnet-4,Claude,shortest_path,0.5,,True,0,adversarial,0.5,,,True,True,analysis_ready,dissociated_high_tep_correct_final,1
ALGO,SP_042,google/gemini-2.5-flash,Gemini,shortest_path,0.0,,False,0,adversarial,0.0,,,True,True,analysis_ready,dissociated_low_tep_wrong_final,0
