id,model,slice,variant,n,old_method,old_lo,old_hi,old_width,new_method,new_lo,new_hi,new_width,width_delta,interval_changed
P1.1.ALGO.CC-chall.Gemini.W1,Gemini,CC-chall,W1,10.0,wilson,0.3967732199795651,0.892210712513788,0.4954374925342229,cluster_bootstrap_10k_seed42,0.0,0.9545454545454546,0.9545454545454546,0.45910796201123166,true
P1.1.ALGO.CC-chall.Gemini.W2,Gemini,CC-chall,W2,10.0,wilson,0.3126695474501864,0.8318224187964902,0.5191528713463038,cluster_bootstrap_10k_seed42,0.0,0.8181818181818182,0.8181818181818182,0.2990289468355144,true
P1.1.ALGO.CC-chall.Gemini.W3,Gemini,CC-chall,W3,10.0,wilson,0.3967732199795651,0.892210712513788,0.4954374925342229,cluster_bootstrap_10k_seed42,0.0,0.9545454545454546,0.9545454545454546,0.45910796201123166,true
P1.1.ALGO.CC-chall.Gemini.W4,Gemini,CC-chall,W4,10.0,wilson,0.3967732199795651,0.892210712513788,0.4954374925342229,cluster_bootstrap_10k_seed42,0.0,0.9545454545454546,0.9545454545454546,0.45910796201123166,true
P1.1.ALGO.CC-chall.Gemini.W5,Gemini,CC-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-chall.Gemini.W6,Gemini,CC-chall,W6,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.Gemini.canonical,Gemini,CC-std,canonical,15.0,wilson,0.1089727610318281,0.5195088965768675,0.4105361355450394,cluster_bootstrap_10k_seed42,0.0714285714285714,0.4666666666666667,0.3952380952380953,-0.01529804030694415,true
P1.1.ALGO.CC-std.Gemini.W1,Gemini,CC-std,W1,15.0,wilson,0.0373604698913593,0.3788249920651624,0.3414645221738031,cluster_bootstrap_10k_seed42,0.0,0.3571428571428571,0.3571428571428571,0.01567833496905402,true
P1.1.ALGO.CC-std.Gemini.W2,Gemini,CC-std,W2,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2038892663043478,true
P1.1.ALGO.CC-std.Gemini.W3,Gemini,CC-std,W3,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2038892663043478,true
P1.1.ALGO.CC-std.Gemini.W4,Gemini,CC-std,W4,15.0,wilson,0.1089727610318281,0.5195088965768675,0.4105361355450394,cluster_bootstrap_10k_seed42,0.0714285714285714,0.4666666666666667,0.3952380952380953,-0.01529804030694415,true
P1.1.ALGO.CC-std.Gemini.W5,Gemini,CC-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.Gemini.W6,Gemini,CC-std,W6,15.0,wilson,0.1089727610318281,0.5195088965768675,0.4105361355450394,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-chall.Gemini.canonical,Gemini,SP-chall,canonical,34.0,wilson,0.5084258404811939,0.8086854867354143,0.3002596462542204,cluster_bootstrap_10k_seed42,0.3529411764705882,0.9069767441860463,0.5540355677154583,0.25377592146123784,true
P1.1.ALGO.SP-chall.Gemini.W1,Gemini,SP-chall,W1,34.0,wilson,0.2888324021529674,0.6054638221081631,0.31663141995519567,cluster_bootstrap_10k_seed42,0.0588235294117647,0.7441860465116279,0.6853625170998632,0.3687310971446675,true
P1.1.ALGO.SP-chall.Gemini.W2,Gemini,SP-chall,W2,34.0,wilson,0.1243683810924434,0.3999646280826443,0.2755962469902009,cluster_bootstrap_10k_seed42,0.0357142857142857,0.5,0.4642857142857143,0.1886894672955134,true
P1.1.ALGO.SP-chall.Gemini.W3,Gemini,SP-chall,W3,34.0,wilson,0.1913145132645857,0.4915741595188061,0.3002596462542204,cluster_bootstrap_10k_seed42,0.1176470588235294,0.7,0.5823529411764705,0.2820932949222501,true
P1.1.ALGO.SP-chall.Gemini.W4,Gemini,SP-chall,W4,34.0,wilson,0.3945361778918369,0.7111675978470325,0.3166314199551956,cluster_bootstrap_10k_seed42,0.2941176470588235,0.7391304347826086,0.4450127877237851,0.1283813677685895,true
P1.1.ALGO.SP-chall.Gemini.W5,Gemini,SP-chall,W5,31.0,wilson,0.0057170740869444,0.1619445717616962,0.15622749767475178,cluster_bootstrap_10k_seed42,0.0,0.0909090909090909,0.0909090909090909,-0.06531840676566088,true
P1.1.ALGO.SP-chall.Gemini.W6,Gemini,SP-chall,W6,31.0,wilson,0.0513420116464476,0.2885275695438535,0.23718555789740592,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-std.Gemini.canonical,Gemini,SP-std,canonical,21.0,wilson,0.4087829581550151,0.7924923220201749,0.38370936386515986,cluster_bootstrap_10k_seed42,0.4090909090909091,0.8181818181818182,0.4090909090909091,0.025381545225749258,true
P1.1.ALGO.SP-std.Gemini.W1,Gemini,SP-std,W1,21.0,wilson,0.5490841802765406,0.8937214361088773,0.34463725583233673,cluster_bootstrap_10k_seed42,0.5714285714285714,0.9166666666666666,0.3452380952380952,0.0006008394057584465,true
P1.1.ALGO.SP-std.Gemini.W2,Gemini,SP-std,W2,21.0,wilson,0.5490841802765406,0.8937214361088773,0.34463725583233673,cluster_bootstrap_10k_seed42,0.5454545454545454,0.9523809523809524,0.4069264069264069,0.06228915109407018,true
P1.1.ALGO.SP-std.Gemini.W3,Gemini,SP-std,W3,21.0,wilson,0.2834371229676294,0.6763078209973324,0.39287069802970304,cluster_bootstrap_10k_seed42,0.217391304347826,0.7142857142857143,0.4968944099378882,0.10402371190818516,true
P1.1.ALGO.SP-std.Gemini.W4,Gemini,SP-std,W4,21.0,wilson,0.6536350585077049,0.950190782017865,0.29655572351016013,cluster_bootstrap_10k_seed42,0.6666666666666666,1.0,0.3333333333333333,0.036777609823173185,true
P1.1.ALGO.SP-std.Gemini.W5,Gemini,SP-std,W5,19.0,wilson,0.0,0.1681843653684505,0.1681843653684505,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1681843653684505,true
P1.1.ALGO.SP-std.Gemini.W6,Gemini,SP-std,W6,19.0,wilson,0.1180623833954016,0.4879196844107064,0.3698573010153048,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.Gemini.canonical,Gemini,WIS-chall,canonical,17.0,wilson,0.173094861439049,0.5870003327878818,0.41390547134883277,cluster_bootstrap_10k_seed42,0.0,0.6,0.6,0.1860945286511672,true
P1.1.ALGO.WIS-chall.Gemini.W1,Gemini,WIS-chall,W1,17.0,wilson,0.0619101371254899,0.4102992901737577,0.3483891530482678,cluster_bootstrap_10k_seed42,0.0,0.2432432432432432,0.2432432432432432,-0.10514590980502458,true
P1.1.ALGO.WIS-chall.Gemini.W2,Gemini,WIS-chall,W2,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Gemini.W3,Gemini,WIS-chall,W3,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Gemini.W4,Gemini,WIS-chall,W4,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Gemini.W5,Gemini,WIS-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.Gemini.W6,Gemini,WIS-chall,W6,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.Gemini.canonical,Gemini,WIS-std,canonical,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Gemini.W1,Gemini,WIS-std,W1,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Gemini.W2,Gemini,WIS-std,W2,13.0,wilson,0.0817937909246571,0.5025687399512693,0.42077494902661217,cluster_bootstrap_10k_seed42,0.0,0.4615384615384615,0.4615384615384615,0.04076351251184934,true
P1.1.ALGO.WIS-std.Gemini.W3,Gemini,WIS-std,W3,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Gemini.W4,Gemini,WIS-std,W4,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Gemini.W5,Gemini,WIS-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.Gemini.W6,Gemini,WIS-std,W6,10.0,wilson,0.0,0.2775401687666165,0.2775401687666165,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-chall.o4-mini.canonical,o4-mini,CC-chall,canonical,10.0,wilson,0.7224598312333834,1.0,0.2775401687666166,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2775401687666166,true
P1.1.ALGO.CC-chall.o4-mini.W1,o4-mini,CC-chall,W1,10.0,wilson,0.7224598312333834,1.0,0.2775401687666166,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2775401687666166,true
P1.1.ALGO.CC-chall.o4-mini.W2,o4-mini,CC-chall,W2,10.0,wilson,0.7224598312333834,1.0,0.2775401687666166,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2775401687666166,true
P1.1.ALGO.CC-chall.o4-mini.W3,o4-mini,CC-chall,W3,10.0,wilson,0.7224598312333834,1.0,0.2775401687666166,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2775401687666166,true
P1.1.ALGO.CC-chall.o4-mini.W4,o4-mini,CC-chall,W4,10.0,wilson,0.7224598312333834,1.0,0.2775401687666166,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2775401687666166,true
P1.1.ALGO.CC-chall.o4-mini.W5,o4-mini,CC-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-chall.o4-mini.W6,o4-mini,CC-chall,W6,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.o4-mini.canonical,o4-mini,CC-std,canonical,15.0,wilson,0.7961107336956521,1.0,0.2038892663043479,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2038892663043479,true
P1.1.ALGO.CC-std.o4-mini.W1,o4-mini,CC-std,W1,15.0,wilson,0.7018292244757601,0.9881334113938052,0.28630418691804504,cluster_bootstrap_10k_seed42,0.8125,1.0,0.1875,-0.09880418691804504,true
P1.1.ALGO.CC-std.o4-mini.W2,o4-mini,CC-std,W2,15.0,wilson,0.1089727610318281,0.5195088965768675,0.4105361355450394,cluster_bootstrap_10k_seed42,0.0666666666666666,0.5,0.4333333333333333,0.022797197788293866,true
P1.1.ALGO.CC-std.o4-mini.W3,o4-mini,CC-std,W3,15.0,wilson,0.357464427565077,0.8017577191740534,0.44429329160897635,cluster_bootstrap_10k_seed42,0.3333333333333333,0.8571428571428571,0.5238095238095237,0.07951623220054738,true
P1.1.ALGO.CC-std.o4-mini.W4,o4-mini,CC-std,W4,15.0,wilson,0.7961107336956521,1.0,0.2038892663043479,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.2038892663043479,true
P1.1.ALGO.CC-std.o4-mini.W5,o4-mini,CC-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.o4-mini.W6,o4-mini,CC-std,W6,15.0,wilson,0.7961107336956521,1.0,0.2038892663043479,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-chall.o4-mini.canonical,o4-mini,SP-chall,canonical,34.0,wilson,0.8984820937803899,1.0,0.1015179062196101,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.1015179062196101,true
P1.1.ALGO.SP-chall.o4-mini.W1,o4-mini,SP-chall,W1,34.0,wilson,0.8090606311053629,0.9837176869361576,0.17465705583079472,cluster_bootstrap_10k_seed42,0.8125,1.0,0.1875,0.012842944169205284,true
P1.1.ALGO.SP-chall.o4-mini.W2,o4-mini,SP-chall,W2,34.0,wilson,0.0304653903043101,0.2296081795236041,0.19914278921929401,cluster_bootstrap_10k_seed42,0.0188679245283018,0.3125,0.2936320754716981,0.0944892862524041,true
P1.1.ALGO.SP-chall.o4-mini.W3,o4-mini,SP-chall,W3,34.0,wilson,0.7337882520370121,0.9532862902656388,0.21949803822862668,cluster_bootstrap_10k_seed42,0.6875,1.0,0.3125,0.09300196177137332,true
P1.1.ALGO.SP-chall.o4-mini.W4,o4-mini,SP-chall,W4,34.0,wilson,0.8090606311053629,0.9837176869361576,0.17465705583079472,cluster_bootstrap_10k_seed42,0.7857142857142857,1.0,0.2142857142857143,0.039628658454919585,true
P1.1.ALGO.SP-chall.o4-mini.W5,o4-mini,SP-chall,W5,31.0,wilson,0.0178744077750631,0.2071898831874643,0.1893154754124012,cluster_bootstrap_10k_seed42,0.0,0.0909090909090909,0.0909090909090909,-0.09840638450331031,true
P1.1.ALGO.SP-chall.o4-mini.W6,o4-mini,SP-chall,W6,31.0,wilson,0.291614828365861,0.6222812039633085,0.33066637559744755,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-std.o4-mini.canonical,o4-mini,SP-std,canonical,21.0,wilson,0.8453561767357979,1.0,0.15464382326420212,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.15464382326420212,true
P1.1.ALGO.SP-std.o4-mini.W1,o4-mini,SP-std,W1,21.0,wilson,0.8453561767357979,1.0,0.15464382326420212,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.15464382326420212,true
P1.1.ALGO.SP-std.o4-mini.W2,o4-mini,SP-std,W2,21.0,wilson,0.0265182087969472,0.2891458386074067,0.2626276298104595,cluster_bootstrap_10k_seed42,0.0,0.25,0.25,-0.012627629810459506,true
P1.1.ALGO.SP-std.o4-mini.W3,o4-mini,SP-std,W3,21.0,wilson,0.6536350585077049,0.950190782017865,0.29655572351016013,cluster_bootstrap_10k_seed42,0.7272727272727273,1.0,0.2727272727272727,-0.023828450782887423,true
P1.1.ALGO.SP-std.o4-mini.W4,o4-mini,SP-std,W4,21.0,wilson,0.7108541613925933,0.9734817912030528,0.2626276298104595,cluster_bootstrap_10k_seed42,0.75,1.0,0.25,-0.012627629810459506,true
P1.1.ALGO.SP-std.o4-mini.W5,o4-mini,SP-std,W5,19.0,wilson,0.0,0.1681843653684505,0.1681843653684505,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1681843653684505,true
P1.1.ALGO.SP-std.o4-mini.W6,o4-mini,SP-std,W6,19.0,wilson,0.2732950548744854,0.6829251748817489,0.40963012000726345,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.o4-mini.canonical,o4-mini,WIS-chall,canonical,17.0,wilson,0.8156763396284354,1.0,0.18432366037156456,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.18432366037156456,true
P1.1.ALGO.WIS-chall.o4-mini.W1,o4-mini,WIS-chall,W1,17.0,wilson,0.8156763396284354,1.0,0.18432366037156456,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.18432366037156456,true
P1.1.ALGO.WIS-chall.o4-mini.W2,o4-mini,WIS-chall,W2,17.0,wilson,0.0955488907167594,0.4726224588917159,0.3770735681749565,cluster_bootstrap_10k_seed42,0.1081081081081081,1.0,0.8918918918918919,0.5148183237169354,true
P1.1.ALGO.WIS-chall.o4-mini.W3,o4-mini,WIS-chall,W3,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.o4-mini.W4,o4-mini,WIS-chall,W4,17.0,wilson,0.0328790800129209,0.3433684249770991,0.3104893449641782,cluster_bootstrap_10k_seed42,0.0,1.0,1.0,0.6895106550358219,true
P1.1.ALGO.WIS-chall.o4-mini.W5,o4-mini,WIS-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.o4-mini.W6,o4-mini,WIS-chall,W6,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.o4-mini.canonical,o4-mini,WIS-std,canonical,13.0,wilson,0.7718981569447084,1.0,0.22810184305529158,cluster_bootstrap_10k_seed42,1.0,1.0,0.0,-0.22810184305529158,true
P1.1.ALGO.WIS-std.o4-mini.W1,o4-mini,WIS-std,W1,13.0,wilson,0.6668546607175265,0.9862899336203036,0.31943527290277707,cluster_bootstrap_10k_seed42,0.7692307692307693,1.0,0.2307692307692307,-0.08866604213354637,true
P1.1.ALGO.WIS-std.o4-mini.W2,o4-mini,WIS-std,W2,13.0,wilson,0.1770944658123681,0.6447751902773146,0.46768072446494646,cluster_bootstrap_10k_seed42,0.1538461538461538,0.6923076923076923,0.5384615384615384,0.07078081399659197,true
P1.1.ALGO.WIS-std.o4-mini.W3,o4-mini,WIS-std,W3,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.o4-mini.W4,o4-mini,WIS-std,W4,13.0,wilson,0.0817937909246571,0.5025687399512693,0.42077494902661217,cluster_bootstrap_10k_seed42,0.0,0.4615384615384615,0.4615384615384615,0.04076351251184934,true
P1.1.ALGO.WIS-std.o4-mini.W5,o4-mini,WIS-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.o4-mini.W6,o4-mini,WIS-std,W6,10.0,wilson,0.0,0.2775401687666165,0.2775401687666165,cluster_bootstrap,,,,,unmapped
