problem_id,model,correct_canonical_variant,parse_failed_canonical,correct_W3,parse_failed_W3,correct_canonical,gave_greedy_answer,any_parse_failed,VAR_canonical,VAR_W3,VRI_gap,problem_subtype,instance_type,greedy_succeeds_expected,critical_step_index,instance_contamination_score,template_contamination_score,difficulty_numeric,CCI,TEP,greedy_assessment_correct,critical_point_identified,cci_alg,cci_crit,match_first,cci_composite,greedy_assessment_correct_bool,critical_point_identified_num,gave_greedy_answer_bool,greedy_succeeds_expected_bool,greedy_succeeds,instance_rank_pct,instance_contamination_half,ACI,missing_core,missing_phase2,parse_failure_or_missing,convergence_label
WIS_016,anthropic/claude-sonnet-4,True,False,False,False,True,False,True,1.0,0.0,1.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,True,0.0,1.0,0.0,0.3333333333333333,True,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,True,ambiguous
WIS_017,anthropic/claude-sonnet-4,False,False,False,True,False,False,True,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,True,0.0,1.0,0.0,0.3333333333333333,,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,True,ambiguous
WIS_018,anthropic/claude-sonnet-4,False,False,False,True,False,False,True,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,False,1.0,1.0,0.0,0.6666666666666666,True,0.0,False,False,1.0,0.4722222222222222,bottom,0.6666666666666666,False,False,True,ambiguous
WIS_019,anthropic/claude-sonnet-4,False,False,False,False,False,False,False,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,True,0.0,1.0,0.0,0.3333333333333333,,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_020,anthropic/claude-sonnet-4,False,False,False,False,False,False,False,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,True,1.0,1.0,0.0,0.6666666666666666,True,1.0,False,False,1.0,0.4722222222222222,bottom,0.6666666666666666,False,False,False,mixed
WIS_021,anthropic/claude-sonnet-4,False,False,False,True,False,,True,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,3,0.3333333333333333,0.1538461538461538,False,False,,,,,False,0.0,,True,0.0,0.4722222222222222,bottom,,False,True,True,ambiguous
WIS_022,anthropic/claude-sonnet-4,False,False,False,False,False,,False,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,False,,,,,,0.0,,True,0.0,0.4722222222222222,bottom,,False,True,False,ambiguous
WIS_023,anthropic/claude-sonnet-4,False,False,False,True,False,False,True,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,True,0.0,1.0,0.0,0.3333333333333333,,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,True,ambiguous
WIS_024,anthropic/claude-sonnet-4,True,False,False,False,True,False,False,1.0,0.0,1.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,True,0.0,1.0,0.0,0.3333333333333333,True,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_025,anthropic/claude-sonnet-4,True,False,False,False,True,False,False,1.0,0.0,1.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,False,0.0,1.0,0.0,0.3333333333333333,,0.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_026,anthropic/claude-sonnet-4,True,False,False,False,True,False,False,1.0,0.0,1.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,False,0.0,1.0,0.0,0.3333333333333333,True,0.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_027,anthropic/claude-sonnet-4,False,False,False,False,False,False,False,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,,True,0.0,1.0,0.0,0.3333333333333333,,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_028,anthropic/claude-sonnet-4,True,False,False,False,True,False,True,1.0,0.0,1.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,True,0.0,1.0,0.0,0.3333333333333333,True,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,True,ambiguous
WIS_029,anthropic/claude-sonnet-4,False,False,False,False,False,False,False,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,3,0.3333333333333333,0.1538461538461538,True,True,0.0,1.0,0.0,0.3333333333333333,True,1.0,False,False,1.0,0.4722222222222222,bottom,0.3333333333333333,False,False,False,mixed
WIS_030,anthropic/claude-sonnet-4,False,False,False,False,False,,False,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,3,0.3333333333333333,0.1538461538461538,False,False,,,,,False,0.0,,True,0.0,0.4722222222222222,bottom,,False,True,False,ambiguous
WIS_031,anthropic/claude-sonnet-4,False,False,False,False,False,,False,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,3,0.3333333333333333,0.1538461538461538,False,False,,,,,False,0.0,,True,0.0,0.4722222222222222,bottom,,False,True,False,ambiguous
WIS_032,anthropic/claude-sonnet-4,False,False,False,False,False,,False,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,3,0.3333333333333333,0.1538461538461538,False,False,,,,,False,0.0,,True,0.0,0.4722222222222222,bottom,,False,True,False,ambiguous
CC_01,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,4,0.4,0.0,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.3466666666666667,bottom,0.6666666666666666,False,False,True,ambiguous
CC_02,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,4,0.4,0.0,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
CC_03,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,5,0.4,0.0,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
CC_04,openai/gpt-4o,False,False,False,True,False,False,True,0.0,0.0,0.0,coin_change,adversarial,False,0,0.0,1.0,6,0.4,0.0,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.3466666666666667,bottom,0.6666666666666666,False,False,True,ambiguous
CC_05,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,5,0.4,0.0,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
CC_06,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,5,0.4,0.0,,,0.0,0.0,1.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
CC_07,openai/gpt-4o,False,False,False,True,False,False,True,0.0,0.0,0.0,coin_change,adversarial,False,0,0.0,1.0,5,0.4,0.0,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.3466666666666667,bottom,0.0,False,False,True,ambiguous
CC_08,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,coin_change,adversarial,False,0,0.0,1.0,5,0.4,0.0,,,0.0,0.0,1.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
CC_09,openai/gpt-4o,False,False,False,True,False,False,True,0.0,0.0,0.0,coin_change,adversarial,False,2,0.0,1.0,6,0.4,0.0,,,0.0,1.0,1.0,0.6666666666666666,,,False,False,1.0,0.3466666666666667,bottom,0.6666666666666666,False,False,True,ambiguous
CC_10,openai/gpt-4o,False,False,False,True,False,False,True,0.0,0.0,0.0,coin_change,adversarial,False,3,0.0,1.0,7,0.4,0.0,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.3466666666666667,bottom,0.3333333333333333,False,False,True,ambiguous
SP_001,openai/gpt-4o,False,True,False,True,False,,True,0.0,0.0,0.0,shortest_path,adversarial,True,-1,0.0,1.0,23,0.2450980392156862,0.2450980392156862,,,,,,,,,,True,0.0,0.31212121212121213,bottom,,False,True,True,ambiguous
SP_002,openai/gpt-4o,False,True,False,True,False,,True,0.0,0.0,0.0,shortest_path,adversarial,True,-1,0.0,1.0,50,0.2450980392156862,0.2450980392156862,,,,,,,,,,True,0.0,0.31212121212121213,bottom,,False,True,True,ambiguous
SP_003,openai/gpt-4o,False,True,False,True,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,1,0.0,1.0,81,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
SP_004,openai/gpt-4o,True,False,False,True,True,False,True,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,1.0,13,0.2450980392156862,0.2450980392156862,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_005,openai/gpt-4o,False,False,False,True,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,1,0.0,1.0,31,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
WIS_001,openai/gpt-4o,True,False,False,False,True,,True,1.0,0.0,1.0,wis,adversarial,True,-1,0.0,0.0,10,0.2941176470588235,0.1111111111111111,,,,,,,,,,True,0.0,0.4722222222222222,bottom,,False,True,True,ambiguous
WIS_002,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,12,0.2941176470588235,0.1111111111111111,,,,,,,,,,True,0.0,0.4722222222222222,bottom,,False,True,False,ambiguous
WIS_003,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,wis,adversarial,False,0,0.0,0.0,14,0.2941176470588235,0.1111111111111111,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.4722222222222222,bottom,0.0,False,False,True,ambiguous
WIS_004,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,wis,adversarial,False,1,0.0,0.0,16,0.2941176470588235,0.1111111111111111,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.4722222222222222,bottom,0.0,False,False,True,ambiguous
WIS_005,openai/gpt-4o,False,False,False,False,False,,True,0.0,0.0,0.0,wis,adversarial,True,-1,0.0,0.0,18,0.2941176470588235,0.1111111111111111,,,,,,,,,,True,0.0,0.4722222222222222,bottom,,False,True,True,ambiguous
CC_031,openai/gpt-4o,True,False,False,False,True,,False,1.0,0.0,1.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_032,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.0,0.1077,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_033,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.6875,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.9866666666666667,top,,False,True,False,ambiguous
CC_034,openai/gpt-4o,True,False,False,False,True,,False,1.0,0.0,1.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_035,openai/gpt-4o,True,False,True,False,True,,False,1.0,1.0,0.0,coin_change,standard,True,-1,0.6364,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.9066666666666666,top,,False,True,False,ambiguous
CC_036,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.6667,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.9466666666666667,top,,False,True,False,ambiguous
CC_037,openai/gpt-4o,False,False,False,True,False,,True,0.0,0.0,0.0,coin_change,standard,True,-1,0.5714,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.8666666666666667,top,,False,True,True,ambiguous
CC_038,openai/gpt-4o,True,False,False,False,True,,False,1.0,0.0,1.0,coin_change,standard,True,-1,0.5556,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.8266666666666667,top,,False,True,False,ambiguous
CC_039,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_040,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_041,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_042,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.5385,0.127,2,0.4,0.0,,,,,,,,,,True,0.0,0.7866666666666666,top,,False,True,False,ambiguous
CC_043,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.0,0.1094,2,0.4,0.0,,,,,,,,,,True,0.0,0.3466666666666667,bottom,,False,True,False,ambiguous
CC_044,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.5,0.127,2,0.4,0.0,,,,,,,,,,True,0.0,0.7466666666666667,top,,False,True,False,ambiguous
CC_045,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,coin_change,standard,True,-1,0.4545,0.127,2,0.4,0.0,,,,,,,,,,True,0.0,0.7066666666666667,top,,False,True,False,ambiguous
SP_019,openai/gpt-4o,False,False,False,False,False,False,False,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.0538,3,0.2450980392156862,0.2450980392156862,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.7393939393939394,top,0.3333333333333333,False,False,False,mixed
SP_020,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.069,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.7393939393939394,top,0.0,False,False,True,ambiguous
SP_021,openai/gpt-4o,False,False,False,False,False,False,False,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0506,3,0.2450980392156862,0.2450980392156862,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.31212121212121213,bottom,0.6666666666666666,False,False,False,mixed
SP_023,openai/gpt-4o,True,False,False,False,True,False,True,1.0,0.0,1.0,shortest_path,adversarial,False,0,0.5,0.0732,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.7393939393939394,top,0.3333333333333333,False,False,True,ambiguous
SP_024,openai/gpt-4o,True,False,True,False,True,False,False,1.0,1.0,0.0,shortest_path,standard,False,0,0.0,0.0464,3,0.2450980392156862,0.2450980392156862,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.31212121212121213,bottom,0.6666666666666666,False,False,False,computation_signal
SP_026,openai/gpt-4o,True,False,False,False,True,False,True,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,0.0545,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_027,openai/gpt-4o,False,False,True,False,False,True,False,0.0,1.0,-1.0,shortest_path,standard,False,0,0.0,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,True,False,0.0,0.31212121212121213,bottom,0.3333333333333333,False,False,False,mixed
SP_028,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_029,openai/gpt-4o,True,False,False,False,True,False,False,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,False,mixed
SP_030,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
SP_031,openai/gpt-4o,True,False,False,False,True,,False,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.0,0.069,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.31212121212121213,bottom,,False,True,False,ambiguous
SP_032,openai/gpt-4o,True,False,False,False,True,,True,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.5833,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9939393939393939,top,,False,True,True,ambiguous
SP_033,openai/gpt-4o,True,False,True,False,True,,True,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,True,ambiguous
SP_034,openai/gpt-4o,True,False,True,False,True,,False,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.0,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.31212121212121213,bottom,,False,True,False,ambiguous
SP_035,openai/gpt-4o,True,False,True,False,True,,True,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.0,0.0882,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.31212121212121213,bottom,,False,True,True,ambiguous
SP_036,openai/gpt-4o,False,False,False,False,False,,True,0.0,0.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,True,ambiguous
SP_037,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.7393939393939394,top,0.0,False,False,True,ambiguous
SP_038,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0506,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
SP_039,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0506,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
SP_040,openai/gpt-4o,False,False,False,False,False,False,False,0.0,0.0,0.0,shortest_path,standard,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,False,mixed
SP_042,openai/gpt-4o,True,False,True,False,True,False,False,1.0,1.0,0.0,shortest_path,adversarial,False,0,0.0,0.0545,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,False,mixed
SP_044,openai/gpt-4o,True,False,True,False,True,False,False,1.0,1.0,0.0,shortest_path,standard,False,0,0.0,0.0584,3,0.2450980392156862,0.2450980392156862,,,1.0,1.0,1.0,1.0,,,False,False,1.0,0.31212121212121213,bottom,1.0,False,False,False,computation_signal
SP_045,openai/gpt-4o,True,False,False,False,True,False,False,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,False,mixed
SP_046,openai/gpt-4o,False,False,False,False,False,False,False,0.0,0.0,0.0,shortest_path,standard,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,False,mixed
SP_047,openai/gpt-4o,True,False,False,False,True,False,False,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,False,mixed
SP_048,openai/gpt-4o,False,False,False,False,False,True,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.0,0.0625,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,1.0,0.3333333333333333,,,True,False,0.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_049,openai/gpt-4o,True,False,True,False,True,,False,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.0,0.069,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.31212121212121213,bottom,,False,True,False,ambiguous
SP_050,openai/gpt-4o,True,False,True,False,True,,False,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.5,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,False,ambiguous
SP_051,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,False,ambiguous
SP_052,openai/gpt-4o,False,False,False,False,False,,True,0.0,0.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.069,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,True,ambiguous
SP_053,openai/gpt-4o,True,False,True,False,True,,True,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.0,0.0842,2,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.31212121212121213,bottom,,False,True,True,ambiguous
SP_054,openai/gpt-4o,False,False,False,False,False,,False,0.0,0.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,False,ambiguous
SP_055,openai/gpt-4o,True,False,False,False,True,,True,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.5,0.0882,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,True,ambiguous
SP_056,openai/gpt-4o,True,False,False,False,True,,True,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.5,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,True,ambiguous
SP_057,openai/gpt-4o,True,False,False,False,True,,True,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.5,0.0882,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,True,ambiguous
SP_058,openai/gpt-4o,True,False,True,False,True,,True,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.5,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,True,ambiguous
SP_059,openai/gpt-4o,True,False,True,False,True,,True,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.5714,0.069,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,True,ambiguous
SP_060,openai/gpt-4o,True,False,False,False,True,,False,1.0,0.0,1.0,shortest_path,adversarial,False,-1,0.5714,0.069,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.9212121212121213,top,,False,True,False,ambiguous
SP_061,openai/gpt-4o,True,False,True,False,True,,False,1.0,1.0,0.0,shortest_path,adversarial,False,-1,0.5,0.0642,3,0.2450980392156862,0.2450980392156862,,,,,,,,,,False,0.0,0.7393939393939394,top,,False,True,False,ambiguous
SP_062,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.0538,3,0.2450980392156862,0.2450980392156862,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.7393939393939394,top,0.3333333333333333,False,False,True,ambiguous
SP_063,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,adversarial,False,0,0.0,0.0506,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,True,ambiguous
SP_064,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.7393939393939394,top,0.0,False,False,True,ambiguous
SP_065,openai/gpt-4o,False,False,False,False,False,False,True,0.0,0.0,0.0,shortest_path,standard,False,0,0.5,0.0538,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,1.0,0.3333333333333333,,,False,False,1.0,0.7393939393939394,top,0.3333333333333333,False,False,True,ambiguous
SP_066,openai/gpt-4o,True,False,True,False,True,False,True,1.0,1.0,0.0,shortest_path,adversarial,False,0,0.0,0.0584,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_068,openai/gpt-4o,True,False,True,False,True,False,True,1.0,1.0,0.0,shortest_path,standard,False,0,0.0,0.0545,3,0.2450980392156862,0.2450980392156862,,,0.0,1.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
SP_069,openai/gpt-4o,True,False,True,False,True,False,False,1.0,1.0,0.0,shortest_path,standard,False,0,0.0,0.0464,3,0.2450980392156862,0.2450980392156862,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.31212121212121213,bottom,0.6666666666666666,False,False,False,computation_signal
SP_070,openai/gpt-4o,True,False,True,False,True,False,True,1.0,1.0,0.0,shortest_path,standard,False,0,0.0,0.0538,3,0.2450980392156862,0.2450980392156862,,,1.0,1.0,0.0,0.6666666666666666,,,False,False,1.0,0.31212121212121213,bottom,0.6666666666666666,False,False,True,ambiguous
SP_071,openai/gpt-4o,False,False,False,False,False,False,False,0.0,0.0,0.0,shortest_path,standard,False,0,0.0,0.0506,3,0.2450980392156862,0.2450980392156862,,,0.0,0.0,0.0,0.0,,,False,False,1.0,0.31212121212121213,bottom,0.0,False,False,False,mixed
SP_072,openai/gpt-4o,True,False,False,False,True,False,True,1.0,0.0,1.0,shortest_path,standard,False,0,0.0,0.0538,3,0.2450980392156862,0.2450980392156862,,,1.0,0.0,0.0,0.3333333333333333,,,False,False,1.0,0.31212121212121213,bottom,0.3333333333333333,False,False,True,ambiguous
