problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty,variant_type_normalized,included,exclusion_reason,old_verified,rescored_correct,verify_method,rescore_reason,verdict_changed
BW_408,W2,google/gemini-2.5-flash,"1. pick-up b
2. stack b j
3. pick-up j
4. stack j g
5. pick-up g
6. stack g c
7. pick-up c
8. stack c d
9. pick-up d
10. stack d h
11. pick-up h
12. stack h l
13. pick-up l
14. stack l a",False,"pick-up j
 stack j b
 pick-up g
 stack g j
 pick-up c
 stack c g
 pick-up d
 stack d c
 pick-up h
 stack h d
 pick-up l
 stack l h
 pick-up a
 stack a l",planning_suite,high,hard,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_408,W3,google/gemini-2.5-flash,"1. select Alice
2. select Lisa
3. place Alice under Lisa
4. release Alice
5. select Henry
6. place Lisa under Henry
7. release Lisa
8. select Diana
9. place Henry under Diana
10. release Henry
11. select Carol
12. place Diana under Carol
13. release Diana
14. select Grace
15. place Carol under Grace
16. release Carol
17. select Jake
18. place Grace under Jake
19. release Grace
20. select Bob
21. place Jake under Bob
22. release Jake
23. release Bob",False,"select Alice
place Alice under Lisa
select Lisa
place Lisa under Henry
select Henry
place Henry under Diana
select Diana
place Diana under Carol
select Carol
place Carol under Grace
select Grace
place Grace under Jake
select Jake
place Jake under Bob",planning_suite,high,hard,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_408,W4,google/gemini-2.5-flash,"1. pick-up a
2. stack a l
3. pick-up l
4. stack l h
5. pick-up h
6. stack h d
7. pick-up d
8. stack d c
9. pick-up c
10. stack c g
11. pick-up g
12. stack g j
13. pick-up j
14. stack j b",False,"pick-up j
 stack j b
 pick-up g
 stack g j
 pick-up c
 stack c g
 pick-up d
 stack d c
 pick-up h
 stack h d
 pick-up l
 stack l h
 pick-up a
 stack a l",planning_suite,high,hard,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_408,W5,google/gemini-2.5-flash,"1. unstack a l
2. put-down a
3. unstack l h
4. put-down l
5. unstack h d
6. put-down h
7. unstack d c
8. put-down d
9. unstack c g
10. put-down c
11. unstack g j
12. put-down g
13. unstack j b
14. put-down j",True,"unstack a l
put-down a
unstack l h
put-down l
unstack h d
put-down h
unstack d c
put-down d
unstack c g
put-down c
unstack g j
put-down g
unstack j b
put-down j",planning_suite,high,hard,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_408,W6,google/gemini-2.5-flash,"1. pick-up e
2. stack e q
3. pick-up q
4. stack q o
5. pick-up o
6. stack o m
7. pick-up m
8. stack m k
9. pick-up k
10. stack k n
11. pick-up n
12. stack n p
13. pick-up p
14. stack p i",False,"pick-up p
 stack p i
 pick-up n
 stack n p
 pick-up k
 stack k n
 pick-up m
 stack m k
 pick-up o
 stack o m
 pick-up q
 stack q o
 pick-up e
 stack e q",planning_suite,high,hard,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_408,canonical,google/gemini-2.5-flash,"1. pick-up b
2. stack b j
3. pick-up j
4. stack j g
5. pick-up g
6. stack g c
7. pick-up c
8. stack c d
9. pick-up d
10. stack d h
11. pick-up h
12. stack h l
13. pick-up l
14. stack l a",False,"pick-up j
 stack j b
 pick-up g
 stack g j
 pick-up c
 stack c g
 pick-up d
 stack d c
 pick-up h
 stack h d
 pick-up l
 stack l h
 pick-up a
 stack a l",planning_suite,high,hard,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_467,W1,google/gemini-2.5-flash,"1. pick-up h
2. stack h f
3. pick-up f
4. stack f a
5. pick-up a
6. stack a j
7. pick-up j
8. stack j l
9. pick-up l
10. stack l i
11. pick-up i
12. stack i g",False,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i",planning_suite,high,medium,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_467,W2,google/gemini-2.5-flash,"1. pick-up h
2. put-down h
3. pick-up f
4. stack f h
5. pick-up a
6. stack a f
7. pick-up j
8. stack j a
9. pick-up l
10. stack l j
11. pick-up i
12. stack i l
13. pick-up g
14. stack g i",True,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i",planning_suite,high,medium,W2,True,in_bank_ok,False,True,state_machine,correct,True
BW_467,W3,google/gemini-2.5-flash,"1. select Lisa
2. place Lisa under Jake
3. select Ian
4. place Ian under Lisa
5. select Gloria
6. place Gloria under Ian
7. select Amy
8. place Amy under Felix
9. select Jake
10. place Jake under Amy
11. select Felix
12. place Felix under Hannah",False,"select Felix
place Felix under Hannah
select Amy
place Amy under Felix
select Jake
place Jake under Amy
select Lisa
place Lisa under Jake
select Ian
place Ian under Lisa
select Gloria
place Gloria under Ian",planning_suite,high,medium,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_467,W4,google/gemini-2.5-flash,"1. pick-up h
2. put-down h
3. pick-up f
4. stack f h
5. pick-up a
6. stack a f
7. pick-up j
8. stack j a
9. pick-up l
10. stack l j
11. pick-up i
12. stack i l
13. pick-up g
14. stack g i",True,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i",planning_suite,high,medium,W4,True,in_bank_ok,False,True,state_machine,correct,True
BW_467,W5,google/gemini-2.5-flash,"1. unstack g i
2. put-down g
3. unstack i l
4. put-down i
5. unstack l j
6. put-down l
7. unstack j a
8. put-down j
9. unstack a f
10. put-down a
11. unstack f h
12. put-down f",True,"unstack g i
put-down g
unstack i l
put-down i
unstack l j
put-down l
unstack j a
put-down j
unstack a f
put-down a
unstack f h
put-down f",planning_suite,high,medium,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_467,W6,google/gemini-2.5-flash,"1. pick-up a
2. stack a f
3. pick-up c
4. stack c a
5. pick-up b
6. stack b h
7. pick-up d
8. stack d g
9. pick-up f
10. stack f e
11. pick-up g
12. stack g b
13. pick-up h
14. stack h c",False,"pick-up f
stack f e
pick-up a
stack a f
pick-up c
stack c a
pick-up h
stack h c
pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g",planning_suite,high,medium,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_467,canonical,google/gemini-2.5-flash,"1. pick-up h
2. stack f h
3. pick-up a
4. stack j a
5. pick-up l
6. stack i l
7. pick-up g
8. stack i l
9. pick-up h
10. stack f h
11. pick-up a
12. stack j a
13. pick-up l
14. stack g i
15. unstack g i
16. stack l j
17. unstack i l
18. stack i l
19. pick-up g
20. stack g i
21. unstack f h
22. stack f h
23. unstack j a
24. stack j a
25. unstack l j
26. stack l j
27. unstack i l
28. stack i l
29. unstack g i
30. stack g i",False,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i",planning_suite,high,medium,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_495,W1,google/gemini-2.5-flash,"1. pick-up c
2. stack c l
3. pick-up l
4. stack l i
5. pick-up i
6. stack i e
7. pick-up e
8. stack e h",False,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l",planning_suite,high,medium,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_495,W2,google/gemini-2.5-flash,"1. pick-up c
2. stack c l
3. pick-up l
4. unstack c l
5. put-down c
6. pick-up l
7. stack l i
8. pick-up i
9. unstack l i
10. put-down l
11. pick-up i
12. stack i e
13. pick-up e
14. unstack i e
15. put-down i
16. pick-up e
17. stack e h",False,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l",planning_suite,high,medium,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_495,W3,google/gemini-2.5-flash,"1. select Carol
2. place Carol under Lisa
3. select Lisa
4. place Lisa under Ivan
5. select Ivan
6. place Ivan under Eve
7. select Eve
8. place Eve under Henry",False,"select Carol
place Carol under Lisa
select Lisa
place Lisa under Ivan
select Ivan
place Ivan under Eve
select Eve
place Eve under Henry",planning_suite,high,medium,W3,True,in_bank_ok,True,False,state_machine,incorrect,True
BW_495,W4,google/gemini-2.5-flash,"1. pick-up c
2. stack c l
3. pick-up l
4. stack l i
5. pick-up i
6. stack i e
7. pick-up e
8. stack e h",False,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l",planning_suite,high,medium,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_495,W5,google/gemini-2.5-flash,"1. unstack c l
2. put-down c
3. unstack l i
4. put-down l
5. unstack i e
6. put-down i
7. unstack e h
8. put-down e",True,"unstack c l
put-down c
unstack l i
put-down l
unstack i e
put-down i
unstack e h
put-down e",planning_suite,high,medium,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_495,W6,google/gemini-2.5-flash,"1. pick-up f
2. stack f m
3. pick-up m
4. stack m k
5. pick-up k
6. stack k g
7. pick-up g
8. stack g j",False,"pick-up g
 stack g j
 pick-up k
 stack k g
 pick-up m
 stack m k
 pick-up f
 stack f m",planning_suite,high,medium,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_495,canonical,google/gemini-2.5-flash,"1. pick-up c
2. stack c l
3. pick-up l
4. stack l i
5. pick-up i
6. stack i e
7. pick-up e
8. stack e h",False,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l",planning_suite,high,medium,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E002,W1,google/gemini-2.5-flash,"1. pick-up a
2. stack a c
3. pick-up b
4. stack b a",True,"pick-up a
stack a c
pick-up b
stack b a",planning_suite,low,easy,W1,True,in_bank_ok,True,True,state_machine,correct,False
BW_E002,W2,google/gemini-2.5-flash,"1. pick-up a
2. stack a c
3. pick-up b
4. stack b a",True,"pick-up a
stack a c
pick-up b
stack b a",planning_suite,low,easy,W2,True,in_bank_ok,True,True,state_machine,correct,False
BW_E002,W3,google/gemini-2.5-flash,"1. select Clara
2. select Aaron
3. place Aaron under Clara
4. select Brian
5. place Brian under Aaron",False,"select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",planning_suite,low,easy,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E002,W4,google/gemini-2.5-flash,"1. pick-up a
2. stack a c
3. pick-up b
4. stack b a",True,"pick-up a 
stack a c 
pick-up b 
stack b a",planning_suite,low,easy,W4,True,in_bank_ok,True,True,state_machine,correct,False
BW_E002,W5,google/gemini-2.5-flash,"1. unstack b a
2. put-down b
3. unstack a c
4. put-down a",True,"unstack b a
put-down b
unstack a c
put-down a",planning_suite,low,easy,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_E002,W6,google/gemini-2.5-flash,"1. pick-up a
2. stack a d
3. pick-up c
4. stack c b
5. unstack a d
6. put-down a
7. unstack c b
8. put-down c
9. pick-up d
10. stack d c
11. pick-up b
12. stack b d
13. pick-up a
14. stack a b",False,"pick-up c
stack c d
pick-up b
stack b c
pick-up a
stack a b",planning_suite,low,easy,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E002,canonical,google/gemini-2.5-flash,"1. pick-up b
2. stack b a
3. pick-up b
4. stack b a
5. pick-up a
6. stack a c
7. pick-up b
8. stack b a",False,"pick-up a 
stack a c 
pick-up b 
stack b a",planning_suite,low,easy,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E015,W1,google/gemini-2.5-flash,"1. pick-up c
2. put-down c
3. pick-up a
4. stack a b",False,"unstack c b
put-down c
pick-up a
stack a b",planning_suite,low,easy,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E015,W2,google/gemini-2.5-flash,"1. unstack c b
2. put-down c
3. pick-up a
4. stack a b",True,"unstack c b
put-down c
pick-up a
stack a b",planning_suite,low,easy,W2,True,in_bank_ok,True,True,state_machine,correct,False
BW_E015,W3,google/gemini-2.5-flash,"1. select Aaron
2. release Clara
3. place Aaron under Brian",False,"select Aaron
place Aaron under Brian
select Clara
place Clara under Aaron",planning_suite,low,easy,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E015,W4,google/gemini-2.5-flash,"1. unstack c b
2. stack a b",False,"unstack c b
put-down c
pick-up a
stack a b",planning_suite,low,easy,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E015,W5,google/gemini-2.5-flash,"1. unstack a b
2. pick-up c
3. stack c b",False,"unstack a b
put-down a
pick-up c
stack c b",planning_suite,low,easy,W5,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E015,W6,google/gemini-2.5-flash,"1. unstack c b
2. put-down c
3. pick-up a
4. stack a b",True,"unstack c b
put-down c
pick-up a
stack a b",planning_suite,low,easy,W6,True,in_bank_ok,True,True,state_machine,correct,False
BW_E015,canonical,google/gemini-2.5-flash,"1. pick-up c
2. put-down c
3. pick-up a
4. stack a b",False,"unstack c b
put-down c
pick-up a
stack a b",planning_suite,low,easy,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E017,W1,google/gemini-2.5-flash,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a",True,"pick-up a
stack a b
pick-up c
stack c a",planning_suite,low,easy,W1,True,in_bank_ok,True,True,state_machine,correct,False
BW_E017,W2,google/gemini-2.5-flash,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a",True,"pick-up a
stack a b
pick-up c
stack c a",planning_suite,low,easy,W2,True,in_bank_ok,True,True,state_machine,correct,False
BW_E017,W3,google/gemini-2.5-flash,"1. select Aaron
2. Place Aaron under Brian
3. release Aaron
4. select Clara
5. place Clara under Aaron
6. release Clara",False,"remove Aaron from Brian
select Clara
place Clara under Aaron",planning_suite,low,easy,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E017,W4,google/gemini-2.5-flash,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a",True,"pick-up a
stack a b
pick-up c
stack c a",planning_suite,low,easy,W4,True,in_bank_ok,True,True,state_machine,correct,False
BW_E017,W5,google/gemini-2.5-flash,"1. unstack c a
2. put-down c
3. unstack a b
4. put-down a",True,"unstack c a
put-down c
unstack a b
put-down a",planning_suite,low,easy,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_E017,W6,google/gemini-2.5-flash,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a",True,"pick-up a
stack a b
pick-up c
stack c a",planning_suite,low,easy,W6,True,in_bank_ok,True,True,state_machine,correct,False
BW_E017,canonical,google/gemini-2.5-flash,"1. pick-up a
2. stack a b
3. pick-up c
4. stack c a",True,"pick-up a
stack a b
pick-up c
stack c a",planning_suite,low,easy,canonical,True,in_bank_ok,True,True,state_machine,correct,False
BW_E019,W1,google/gemini-2.5-flash,"1. unstack a b
2. stack a c
3. pick-up b
4. stack b a",True,"unstack a b
stack a c
pick-up b
stack b a",planning_suite,low,easy,W1,True,in_bank_ok,True,True,state_machine,correct,False
BW_E019,W2,google/gemini-2.5-flash,"1. unstack a b
2. stack a c
3. stack b a",False,"unstack a b
stack a c
pick-up b
stack b a",planning_suite,low,easy,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E019,W3,google/gemini-2.5-flash,"1. select Brian
2. remove Aaron from Brian
3. release Brian
4. select Clara
5. place Aaron under Clara
6. release Clara
7. select Aaron
8. place Brian under Aaron",False,"remove Aaron from Brian
select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",planning_suite,low,easy,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E019,W4,google/gemini-2.5-flash,"1. unstack a b
2. put-down a
3. pick-up b
4. stack b a
5. pick-up a
6. stack a c",False,"unstack a b
stack a c
pick-up b
stack b a",planning_suite,low,easy,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E019,W5,google/gemini-2.5-flash,"1. unstack b a
2. put-down b
3. unstack a c
4. stack a b",True,"unstack b a
put-down b
unstack a c
stack a b",planning_suite,low,easy,W5,True,in_bank_ok,True,True,state_machine,correct,False
BW_E019,W6,google/gemini-2.5-flash,"1. unstack a b
2. stack a c
3. pick-up b
4. stack b a",True,"unstack a b
stack a c
pick-up b
stack b a",planning_suite,low,easy,W6,True,in_bank_ok,True,True,state_machine,correct,False
BW_E019,canonical,google/gemini-2.5-flash,"1. unstack a b
2. stack a c
3. pick-up b
4. stack b a",True,"unstack a b
stack a c
pick-up b
stack b a",planning_suite,low,easy,canonical,True,in_bank_ok,True,True,state_machine,correct,False
BW_E100,W1,google/gemini-2.5-flash,"1. pick-up c
2. stack c a
3. pick-up b
4. stack b c",False,"pick-up b
stack b c",planning_suite,low,easy,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E100,W2,google/gemini-2.5-flash,"1. unstack c a
2. put-down c
3. pick-up b
4. stack b c",False,"pick-up b
stack b c",planning_suite,low,easy,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E100,W3,google/gemini-2.5-flash,"1. remove Clara from Aaron
2. select Clara
3. place Clara under Aaron
4. select Brian
5. place Brian under Clara",False,"select Brian
place Brian under Clara",planning_suite,low,easy,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E100,W4,google/gemini-2.5-flash,"1. unstack c a
2. put-down c
3. pick-up b
4. stack b c",False,"pick-up b
stack b c",planning_suite,low,easy,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E100,W5,google/gemini-2.5-flash,"1. unstack b c
2. put-down b
3. unstack c a
4. stack c a",True,"unstack b c
put-down b",planning_suite,low,easy,W5,True,in_bank_ok,False,True,state_machine,correct,True
BW_E100,W6,google/gemini-2.5-flash,"1. pick-up a
2. stack a c
3. pick-up b
4. stack b a
5. unstack b a
6. put-down b",False,"pick-up c
stack c b
pick-up a
stack a c
pick-up d
stack d a",planning_suite,low,easy,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
BW_E100,canonical,google/gemini-2.5-flash,"1. unstack c a
2. put-down c
3. pick-up b
4. stack b c
5. pick-up c
6. stack c a",False,"pick-up b
stack b c",planning_suite,low,easy,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,W1,google/gemini-2.5-flash,"1. feast j f
2. feast f i
3. feast i g
4. feast g d
5. feast d b
6. feast b h
7. feast h l",False,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,low,hard,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,W2,google/gemini-2.5-flash,"1. attack j
2. overcome j f
3. succumb j
4. attack f
5. overcome f i
6. succumb f
7. attack i
8. overcome i g
9. succumb i
10. attack g
11. overcome g d
12. succumb g
13. attack d
14. overcome d b
15. succumb d
16. attack b
17. overcome b h
18. succumb b
19. attack h
20. overcome h l
21. succumb h",False,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,low,hard,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,W3,google/gemini-2.5-flash,"1. broker Jordan Finland
2. broker Finland Iceland
3. broker Iceland Greece
4. broker Greece Denmark
5. broker Denmark Belgium
6. broker Belgium Hungary
7. broker Hungary Latvia",False,"provoke Hungary
broker Hungary Latvia
provoke Belgium
broker Belgium Hungary
provoke Denmark
broker Denmark Belgium
provoke Greece
broker Greece Denmark
provoke Iceland
broker Iceland Greece
provoke Finland
broker Finland Iceland
provoke Jordan
broker Jordan Finland",planning_suite,low,hard,W3,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,W4,google/gemini-2.5-flash,"1. attack j
2. overcome j f
3. feast j f
4. overcome f i
5. feast f i
6. overcome i g
7. feast i g
8. overcome g d
9. feast g d
10. overcome d b
11. feast d b
12. overcome b h
13. feast b h
14. overcome h l",False,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,low,hard,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,W5,google/gemini-2.5-flash,"1. feast j f
2. feast f i
3. feast i g
4. feast g d
5. feast d b
6. feast b h
7. feast h l",False,"feast j f
succumb j
feast f i
succumb f
feast i g
succumb i
feast g d
succumb g
feast d b
succumb d
feast b h
succumb b
feast h l
succumb h",planning_suite,low,hard,W5,False,invalid_gold,False,,,invalid_gold,
MBW_001,W6,google/gemini-2.5-flash,"1. feast j f
2. feast f i
3. feast i g
4. feast g d
5. feast d b
6. feast b h
7. feast h l",False,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,low,hard,W6,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_001,canonical,google/gemini-2.5-flash,"1. feast j f
2. feast f i
3. feast i g
4. feast g d
5. feast d b
6. feast b h
7. feast h l",False,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f",planning_suite,low,hard,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_002,W1,google/gemini-2.5-flash,"feast j g
feast g a
feast a b
feast b k
feast k h
feast h i",False,"attack h
 overcome h i
 attack k
 overcome k h
 attack b
 overcome b k
 attack a
 overcome a b
 attack g
 overcome g a
 attack j
 overcome j g",planning_suite,low,hard,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_002,W2,google/gemini-2.5-flash,"1. attack j
2. overcome j g
3. attack g
4. overcome g a
5. attack a
6. overcome a b
7. attack b
8. overcome b k
9. attack k
10. overcome k h
11. attack h
12. overcome h i",False,"attack h
 overcome h i
 attack k
 overcome k h
 attack b
 overcome b k
 attack a
 overcome a b
 attack g
 overcome g a
 attack j
 overcome j g",planning_suite,low,hard,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_002,W3,google/gemini-2.5-flash,"1. negotiate Japan Greece
2. negotiate Greece Argentina
3. negotiate Argentina Belgium
4. negotiate Belgium Kenya
5. negotiate Kenya Hungary
6. negotiate Hungary Ireland",False,"provoke Japan
broker Japan Greece
provoke Greece
broker Greece Argentina
provoke Argentina
broker Argentina Belgium
provoke Belgium
broker Belgium Kenya
provoke Kenya
broker Kenya Hungary
provoke Hungary
broker Hungary Ireland",planning_suite,low,hard,W3,False,invalid_gold,False,,,invalid_gold,
MBW_002,W4,google/gemini-2.5-flash,"1. attack j
2. overcome j g
3. feast j g
4. attack g
5. overcome g a
6. feast g a
7. attack a
8. overcome a b
9. feast a b
10. attack b
11. overcome b k
12. feast b k
13. attack k
14. overcome k h
15. feast k h
16. attack h
17. overcome h i",False,"attack h
 overcome h i
 attack k
 overcome k h
 attack b
 overcome b k
 attack a
 overcome a b
 attack g
 overcome g a
 attack j
 overcome j g",planning_suite,low,hard,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_002,W5,google/gemini-2.5-flash,"1. feast j g
2. feast g a
3. feast a b
4. feast b k
5. feast k h
6. feast h i",False,"feast j g
succumb j
feast g a
succumb g
feast a b
succumb a
feast b k
succumb b
feast k h
succumb k
feast h i
succumb h",planning_suite,low,hard,W5,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_002,W6,google/gemini-2.5-flash,"1. feast j m
2. feast g e
3. feast a c
4. feast b d
5. feast k n
6. feast h f
7. feast i l",False,"attack f
 overcome f l
 attack n
 overcome n f
 attack d
 overcome d n
 attack c
 overcome c d
 attack e
 overcome e c
 attack m
 overcome m e",planning_suite,low,hard,W6,False,invalid_gold,False,,,invalid_gold,
MBW_002,canonical,google/gemini-2.5-flash,"1. feast j g
2. feast g a
3. feast a b
4. feast b k
5. feast k h
6. feast h i",False,"attack h
 overcome h i
 attack k
 overcome k h
 attack b
 overcome b k
 attack a
 overcome a b
 attack g
 overcome g a
 attack j
 overcome j g",planning_suite,low,hard,canonical,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_010,W1,google/gemini-2.5-flash,"1. feast d e
2. feast e a
3. feast a b
4. feast b f",False,"attack d
 overcome e d
 attack e
 overcome a e
 attack a
 overcome b a
 attack b
 overcome",planning_suite,low,medium,W1,False,invalid_gold,False,,,invalid_gold,
MBW_010,W2,google/gemini-2.5-flash,"1. attack d
2. overcome d e
3. succumb d
4. attack e
5. overcome e a
6. succumb e
7. attack a
8. overcome a b
9. succumb a
10. attack b
11. overcome b f
12. succumb b",False,"attack d
 overcome e d
 attack e
 overcome a e
 attack a
 overcome b a
 attack b
 overcome",planning_suite,low,medium,W2,False,invalid_gold,False,,,invalid_gold,
MBW_010,W3,google/gemini-2.5-flash,"1. provoke Denmark
2. provoke Estonia
3. provoke Argentina
4. provoke Belgium
5. provoke France
6. negotiate Denmark Estonia
7. negotiate Estonia Argentina
8. negotiate Argentina Belgium
9. negotiate Belgium France",False,"provoke Denmark
broker Denmark Estonia
provoke Estonia
broker Estonia Argentina
provoke Argentina
broker Argentina Belgium
provoke Belgium
broker Belgium France",planning_suite,low,medium,W3,False,invalid_gold,False,,,invalid_gold,
MBW_010,W4,google/gemini-2.5-flash,"1. attack d
2. overcome d e
3. attack e
4. overcome e a
5. attack a
6. overcome a b
7. attack b
8. overcome b f",False,"attack d
 overcome e d
 attack e
 overcome a e
 attack a
 overcome b a
 attack b
 overcome",planning_suite,low,medium,W4,False,invalid_gold,False,,,invalid_gold,
MBW_010,W5,google/gemini-2.5-flash,"1. feast d e
2. feast e a
3. feast a b
4. feast b f",False,"feast d e
succumb d
feast e a
succumb e
feast a b
succumb a
feast b f
succumb b",planning_suite,low,medium,W5,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_010,W6,google/gemini-2.5-flash,"1. feast d h
2. feast e i
3. feast a c
4. feast b g",False,"attack h
 overcome i h
 attack i
 overcome c i
 attack c
 overcome g c
 attack g
 overcome",planning_suite,low,medium,W6,False,invalid_gold,False,,,invalid_gold,
MBW_010,canonical,google/gemini-2.5-flash,"1. feast d e
2. feast e a
3. feast a b
4. feast b f",False,"attack d
 overcome e d
 attack e
 overcome a e
 attack a
 overcome b a
 attack b
 overcome",planning_suite,low,medium,canonical,False,invalid_gold,False,,,invalid_gold,
MBW_014,W1,google/gemini-2.5-flash,"1. attack l
2. feast l e
3. attack e
4. feast e g",False,"attack e
 overcome e g
 attack l
 overcome l e",planning_suite,low,easy,W1,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_014,W2,google/gemini-2.5-flash,"1. attack l
2. overcome l e
3. succumb l
4. attack e
5. overcome e g
6. succumb e",False,"attack e
 overcome e g
 attack l
 overcome l e",planning_suite,low,easy,W2,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_014,W3,google/gemini-2.5-flash,"1. provoke Lithuania
2. provoke Estonia
3. broker Lithuania Estonia
4. negotiate Lithuania Estonia
5. provoke Greece
6. broker Estonia Greece
7. negotiate Estonia Greece",True,"provoke Lithuania
broker Lithuania Estonia
provoke Estonia
broker Estonia Greece",planning_suite,low,easy,W3,False,invalid_gold,True,,,invalid_gold,
MBW_014,W4,google/gemini-2.5-flash,"1. attack l
2. overcome l e
3. attack e
4. overcome e g",False,"attack e
 overcome e g
 attack l
 overcome l e",planning_suite,low,easy,W4,True,in_bank_ok,False,False,state_machine,incorrect,False
MBW_014,W5,google/gemini-2.5-flash,"1. feast l e
2. feast e g",False,"feast l e
succumb l
feast e g
succumb e",planning_suite,low,easy,W5,True,in_bank_ok,False,False,state_machine,incorrect,False
