defect,family,problem_id,model,perturbed_variant,role,pert_before,pert_after,delta_perturbed,source,can_before,can_after,delta_canonical,pert_flipped,n_perturbed_variants,excess,can_flipped,either_flipped
ALGO_SP_W3_node_mapping,ALGO,SP_057,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_058,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_059,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_060,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_061,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_062,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_063,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_064,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_065,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_066,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_068,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_069,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_070,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_071,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_072,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_073,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_001,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_002,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_003,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_004,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,True,False,-1.0,False,1,1.0,True,True
ALGO_SP_W3_node_mapping,ALGO,SP_005,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_019,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_020,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_021,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_023,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_024,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_026,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_028,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_029,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_030,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_031,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_032,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_033,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_034,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_035,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_036,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_037,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_038,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_039,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_040,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_042,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_044,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_045,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_046,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_047,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_048,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_049,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_050,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_051,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_052,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_053,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_054,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_055,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_056,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_057,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_058,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_059,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_060,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_061,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_062,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_063,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_064,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_065,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_066,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_068,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_069,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_070,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_071,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_072,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_073,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv,False,False,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_001,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_002,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_003,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_004,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_005,o4-mini,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_019,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_020,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_021,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_023,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_024,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_026,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_027,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_028,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_029,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_030,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_031,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_032,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_033,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_034,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_035,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_036,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_037,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_038,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_039,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_040,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_042,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_044,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_045,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_046,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_047,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_048,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_049,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_050,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_051,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_052,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_053,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_054,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_055,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_056,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_057,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_058,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_059,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_060,o4-mini,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,True,1,1.0,False,True
ALGO_SP_W3_node_mapping,ALGO,SP_061,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_062,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_063,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_064,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_065,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_066,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_068,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_069,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_070,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_071,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_072,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
ALGO_SP_W3_node_mapping,ALGO,SP_073,o4-mini,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_o1mini_rescored.csv,True,True,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_155,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_010,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_001,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_011,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_120,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_227,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_137,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_172,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_467,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_080,mock,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_155,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_010,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_001,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_011,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_120,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_227,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_137,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_172,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_467,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_080,GPT-4o,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_155,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_010,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_001,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_011,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_120,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_227,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_137,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_172,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_467,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
BW_W3_action_mapping,BW,BW_080,Llama,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore,False,False,0.0,False,1,0.0,False,False
