problem_id,model,in_paper_4model,problem_subtype,instance_type,VAR_canonical,VAR_W3,instance_contamination_score,ACI,greedy_succeeds,missing_core,missing_phase2,parse_failure_or_missing,instance_rank_pct,label,three_signals,complete_case,label_default
WIS_012,GPT-4o,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False,0.9708333333333332,ambiguous,False,False,ambiguous
WIS_013,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_014,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_015,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_016,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,False,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_017,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_018,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_019,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_020,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,False,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_021,GPT-4o,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_022,GPT-4o,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_023,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_024,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_025,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_026,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_027,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_028,GPT-4o,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_029,GPT-4o,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_030,GPT-4o,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_031,GPT-4o,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_032,GPT-4o,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
CC_01,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_02,Llama,True,coin_change,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_03,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_031,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_032,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,True,0.345,ambiguous,False,False,ambiguous
CC_033,Llama,True,coin_change,standard,0.0,0.0,0.6875,,False,False,True,False,0.985,ambiguous,False,False,ambiguous
CC_034,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,True,0.345,ambiguous,False,False,ambiguous
CC_035,Llama,True,coin_change,standard,0.0,0.0,0.6364,,False,False,True,True,0.905,ambiguous,False,False,ambiguous
CC_036,Llama,True,coin_change,standard,0.0,0.0,0.6667,,False,False,True,False,0.945,ambiguous,False,False,ambiguous
CC_037,Llama,True,coin_change,standard,0.0,0.0,0.5714,,False,False,True,False,0.865,ambiguous,False,False,ambiguous
CC_038,Llama,True,coin_change,standard,0.0,0.0,0.5556,,False,False,True,False,0.825,ambiguous,False,False,ambiguous
CC_039,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,True,0.345,ambiguous,False,False,ambiguous
CC_04,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_040,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,True,0.345,ambiguous,False,False,ambiguous
CC_041,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_042,Llama,True,coin_change,standard,0.0,0.0,0.5385,,False,False,True,True,0.785,ambiguous,False,False,ambiguous
CC_043,Llama,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_044,Llama,True,coin_change,standard,0.0,0.0,0.5,,False,False,True,False,0.745,ambiguous,False,False,ambiguous
CC_045,Llama,True,coin_change,standard,0.0,0.0,0.4545,,False,False,True,True,0.705,ambiguous,False,False,ambiguous
CC_05,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_06,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_07,Llama,True,coin_change,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_08,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_09,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.345,ambiguous,True,False,ambiguous
CC_10,Llama,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.345,ambiguous,True,False,ambiguous
SP_001,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,True,0.3113636363636363,ambiguous,False,False,ambiguous
SP_002,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,True,0.3113636363636363,ambiguous,False,False,ambiguous
SP_003,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_004,Llama,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_005,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_019,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.3333333333333333,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_020,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.3333333333333333,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_021,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_023,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.0,False,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_024,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_026,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_027,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_028,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_029,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_030,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_031,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_032,Llama,True,shortest_path,standard,0.0,0.0,0.5833,,False,False,True,False,0.9931818181818182,ambiguous,False,False,ambiguous
SP_033,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_034,Llama,True,shortest_path,standard,1.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_035,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_036,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_037,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.0,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_038,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_039,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_040,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_042,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_044,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.6666666666666666,False,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_045,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_046,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_047,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_048,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_049,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_050,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_051,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_052,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_053,Llama,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_054,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_055,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_056,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_057,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_058,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_059,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_060,Llama,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_061,Llama,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_062,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.0,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_063,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,1.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_064,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.3333333333333333,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_065,Llama,True,shortest_path,adversarial,0.0,0.0,0.5,0.3333333333333333,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_066,Llama,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_068,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_069,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_070,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_071,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_072,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_073,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
WIS_001,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_002,Llama,True,wis,standard,0.0,1.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_003,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_004,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True,0.4708333333333333,ambiguous,True,False,ambiguous
WIS_005,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_006,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_007,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,True,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_009,Llama,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False,0.9708333333333332,ambiguous,False,False,ambiguous
WIS_010,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_012,Llama,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False,0.9708333333333332,ambiguous,False,False,ambiguous
WIS_013,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_014,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_015,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_016,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_017,Llama,True,wis,adversarial,0.0,1.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_018,Llama,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_019,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_020,Llama,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_021,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_022,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_023,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_024,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_025,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_026,Llama,True,wis,adversarial,0.0,0.0,0.0,1.0,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_027,Llama,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_028,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_029,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.4708333333333333,mixed,True,True,mixed
WIS_030,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_031,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
WIS_032,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False,0.4708333333333333,ambiguous,False,False,ambiguous
CC_01,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False,0.345,mixed,True,True,mixed
CC_02,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.3333333333333333,False,False,False,False,0.345,mixed,True,True,mixed
CC_03,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False,0.345,mixed,True,True,mixed
CC_031,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_032,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_033,Gemini,True,coin_change,standard,0.0,0.0,0.6875,,False,False,True,False,0.985,ambiguous,False,False,ambiguous
CC_034,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_035,Gemini,True,coin_change,standard,0.0,0.0,0.6364,,False,False,True,False,0.905,ambiguous,False,False,ambiguous
CC_036,Gemini,True,coin_change,standard,0.0,0.0,0.6667,,False,False,True,False,0.945,ambiguous,False,False,ambiguous
CC_037,Gemini,True,coin_change,standard,0.0,0.0,0.5714,,False,False,True,False,0.865,ambiguous,False,False,ambiguous
CC_038,Gemini,True,coin_change,standard,1.0,0.0,0.5556,,False,False,True,False,0.825,ambiguous,False,False,ambiguous
CC_039,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_04,Gemini,True,coin_change,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,False,0.345,mixed,True,True,mixed
CC_040,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_041,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_042,Gemini,True,coin_change,standard,0.0,0.0,0.5385,,False,False,True,False,0.785,ambiguous,False,False,ambiguous
CC_043,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False,0.345,ambiguous,False,False,ambiguous
CC_044,Gemini,True,coin_change,standard,0.0,0.0,0.5,,False,False,True,False,0.745,ambiguous,False,False,ambiguous
CC_045,Gemini,True,coin_change,standard,0.0,0.0,0.4545,,False,False,True,False,0.705,ambiguous,False,False,ambiguous
CC_05,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False,0.345,mixed,True,True,mixed
CC_06,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.345,mixed,True,True,mixed
CC_07,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.3333333333333333,True,False,False,False,0.345,mixed,True,True,mixed
CC_08,Gemini,True,coin_change,adversarial,0.0,1.0,0.0,0.0,False,False,False,False,0.345,mixed,True,True,mixed
CC_09,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.345,mixed,True,True,mixed
CC_10,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.345,mixed,True,True,mixed
SP_001,Gemini,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_002,Gemini,True,shortest_path,standard,1.0,0.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_003,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_004,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_005,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_019,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.3333333333333333,True,False,False,True,0.7386363636363636,ambiguous,True,False,ambiguous
SP_020,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.0,True,False,False,True,0.7386363636363636,ambiguous,True,False,ambiguous
SP_021,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_023,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.6666666666666666,True,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_024,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,False,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_026,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.3333333333333333,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_027,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_028,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_029,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_030,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_031,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_032,Gemini,True,shortest_path,standard,0.0,1.0,0.5833,,False,False,True,True,0.9931818181818182,ambiguous,False,False,ambiguous
SP_033,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,True,0.9204545454545454,ambiguous,False,False,ambiguous
SP_034,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_035,Gemini,True,shortest_path,standard,1.0,0.0,0.0,,False,False,True,True,0.3113636363636363,ambiguous,False,False,ambiguous
SP_036,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_037,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.0,False,False,False,True,0.7386363636363636,ambiguous,True,False,ambiguous
SP_038,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_039,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_040,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_042,Gemini,True,shortest_path,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_044,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.6666666666666666,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_045,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_046,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_047,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,True,0.3113636363636363,ambiguous,True,False,ambiguous
SP_048,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_049,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True,0.3113636363636363,ambiguous,False,False,ambiguous
SP_050,Gemini,True,shortest_path,standard,1.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_051,Gemini,True,shortest_path,standard,1.0,0.0,0.5714,,False,False,True,True,0.9204545454545454,ambiguous,False,False,ambiguous
SP_052,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,True,0.9204545454545454,ambiguous,False,False,ambiguous
SP_053,Gemini,True,shortest_path,standard,0.0,1.0,0.0,,False,False,True,False,0.3113636363636363,ambiguous,False,False,ambiguous
SP_054,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_055,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True,0.7386363636363636,ambiguous,False,False,ambiguous
SP_056,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True,0.7386363636363636,ambiguous,False,False,ambiguous
SP_057,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True,0.7386363636363636,ambiguous,False,False,ambiguous
SP_058,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_059,Gemini,True,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_060,Gemini,True,shortest_path,standard,1.0,0.0,0.5714,,False,False,True,False,0.9204545454545454,ambiguous,False,False,ambiguous
SP_061,Gemini,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False,0.7386363636363636,ambiguous,False,False,ambiguous
SP_062,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.0,True,False,False,False,0.7386363636363636,retrieval,True,True,retrieval
SP_063,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False,0.3113636363636363,mixed,True,True,mixed
SP_064,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.3333333333333333,False,False,False,False,0.7386363636363636,mixed,True,True,mixed
SP_065,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.3333333333333333,True,False,False,False,0.7386363636363636,retrieval,True,True,retrieval
