problem_id,model,in_paper_4model,problem_subtype,instance_type,VAR_canonical,VAR_W3,instance_contamination_score,ACI,greedy_succeeds,missing_core,missing_phase2,parse_failure_or_missing
SP_071,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_072,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_073,Llama,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_001,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_002,Llama,True,wis,standard,0.0,1.0,0.0,,False,False,True,True
WIS_003,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True
WIS_004,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True
WIS_005,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_006,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_007,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_009,Llama,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False
WIS_010,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_012,Llama,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False
WIS_013,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_014,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_015,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_016,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_017,Llama,True,wis,adversarial,0.0,1.0,0.0,0.3333333333333333,True,False,False,False
WIS_018,Llama,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_019,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_020,Llama,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
WIS_021,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_022,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_023,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_024,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_025,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_026,Llama,True,wis,adversarial,0.0,0.0,0.0,1.0,True,False,False,False
WIS_027,Llama,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
WIS_028,Llama,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_029,Llama,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_030,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_031,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_032,Llama,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
CC_01,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False
CC_02,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.3333333333333333,False,False,False,False
CC_03,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False
CC_031,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False
CC_032,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False
CC_033,Gemini,True,coin_change,standard,0.0,0.0,0.6875,,False,False,True,False
CC_034,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False
CC_035,Gemini,True,coin_change,standard,0.0,0.0,0.6364,,False,False,True,False
CC_036,Gemini,True,coin_change,standard,0.0,0.0,0.6667,,False,False,True,False
CC_037,Gemini,True,coin_change,standard,0.0,0.0,0.5714,,False,False,True,False
CC_038,Gemini,True,coin_change,standard,1.0,0.0,0.5556,,False,False,True,False
CC_039,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False
CC_04,Gemini,True,coin_change,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,False
CC_040,Gemini,True,coin_change,standard,1.0,0.0,0.0,,False,False,True,False
CC_041,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False
CC_042,Gemini,True,coin_change,standard,0.0,0.0,0.5385,,False,False,True,False
CC_043,Gemini,True,coin_change,standard,0.0,0.0,0.0,,False,False,True,False
CC_044,Gemini,True,coin_change,standard,0.0,0.0,0.5,,False,False,True,False
CC_045,Gemini,True,coin_change,standard,0.0,0.0,0.4545,,False,False,True,False
CC_05,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.0,False,False,False,False
CC_06,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
CC_07,Gemini,True,coin_change,adversarial,1.0,1.0,0.0,0.3333333333333333,True,False,False,False
CC_08,Gemini,True,coin_change,adversarial,0.0,1.0,0.0,0.0,False,False,False,False
CC_09,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
CC_10,Gemini,True,coin_change,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_001,Gemini,True,shortest_path,standard,0.0,0.0,0.0,,False,False,True,False
SP_002,Gemini,True,shortest_path,standard,1.0,0.0,0.0,,False,False,True,False
SP_003,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_004,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_005,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_019,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.3333333333333333,True,False,False,True
SP_020,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.0,True,False,False,True
SP_021,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False
SP_023,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.6666666666666666,True,False,False,False
SP_024,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,False,False,False,True
SP_026,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.3333333333333333,True,False,False,True
SP_027,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_028,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True
SP_029,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_030,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_031,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False
SP_032,Gemini,True,shortest_path,standard,0.0,1.0,0.5833,,False,False,True,True
SP_033,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,True
SP_034,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False
SP_035,Gemini,True,shortest_path,standard,1.0,0.0,0.0,,False,False,True,True
SP_036,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False
SP_037,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.0,False,False,False,True
SP_038,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_039,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_040,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
SP_042,Gemini,True,shortest_path,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,False
SP_044,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.6666666666666666,True,False,False,True
SP_045,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False
SP_046,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,True,False,False,True
SP_047,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,True
SP_048,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
SP_049,Gemini,True,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True
SP_050,Gemini,True,shortest_path,standard,1.0,0.0,0.5,,False,False,True,False
SP_051,Gemini,True,shortest_path,standard,1.0,0.0,0.5714,,False,False,True,True
SP_052,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,True
SP_053,Gemini,True,shortest_path,standard,0.0,1.0,0.0,,False,False,True,False
SP_054,Gemini,True,shortest_path,standard,0.0,0.0,0.5714,,False,False,True,False
SP_055,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_056,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_057,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_058,Gemini,True,shortest_path,standard,1.0,1.0,0.5,,False,False,True,False
SP_059,Gemini,True,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,False
SP_060,Gemini,True,shortest_path,standard,1.0,0.0,0.5714,,False,False,True,False
SP_061,Gemini,True,shortest_path,standard,0.0,0.0,0.5,,False,False,True,False
SP_062,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.0,True,False,False,False
SP_063,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False
SP_064,Gemini,True,shortest_path,adversarial,1.0,1.0,0.5,0.3333333333333333,False,False,False,False
SP_065,Gemini,True,shortest_path,adversarial,1.0,0.0,0.5,0.3333333333333333,True,False,False,False
SP_066,Gemini,True,shortest_path,adversarial,0.0,1.0,0.0,0.3333333333333333,False,False,False,True
SP_068,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,False,False,False,True
SP_069,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.6666666666666666,False,False,False,False
SP_070,Gemini,True,shortest_path,adversarial,1.0,1.0,0.0,0.0,True,False,False,False
SP_071,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.3333333333333333,False,False,False,False
SP_072,Gemini,True,shortest_path,adversarial,1.0,0.0,0.0,0.0,True,False,False,False
SP_073,Gemini,True,shortest_path,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
WIS_001,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_002,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_003,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
WIS_004,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.0,True,False,False,False
WIS_005,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_006,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_007,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
WIS_009,Gemini,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False
WIS_010,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_012,Gemini,True,wis,standard,0.0,0.0,0.5455,,False,False,True,False
WIS_013,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True
WIS_014,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True
WIS_015,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,True
WIS_016,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_017,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_018,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,True
WIS_019,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,True
WIS_020,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_021,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_022,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_023,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_024,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_025,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,True
WIS_026,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_027,Gemini,True,wis,adversarial,1.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_028,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.3333333333333333,True,False,False,False
WIS_029,Gemini,True,wis,adversarial,0.0,0.0,0.0,0.6666666666666666,True,False,False,False
WIS_030,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_031,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,False
WIS_032,Gemini,True,wis,standard,0.0,0.0,0.0,,False,False,True,True
CC_01,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_02,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_03,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_031,o4-mini,False,coin_change,standard,1.0,0.0,0.0,,False,False,True,True
CC_032,o4-mini,False,coin_change,standard,1.0,1.0,0.0,,False,False,True,True
CC_033,o4-mini,False,coin_change,standard,1.0,1.0,0.6875,,False,False,True,False
CC_034,o4-mini,False,coin_change,standard,1.0,0.0,0.0,,False,False,True,True
CC_035,o4-mini,False,coin_change,standard,1.0,1.0,0.6364,,False,False,True,False
CC_036,o4-mini,False,coin_change,standard,1.0,0.0,0.6667,,False,False,True,True
CC_037,o4-mini,False,coin_change,standard,1.0,0.0,0.5714,,False,False,True,True
CC_038,o4-mini,False,coin_change,standard,1.0,0.0,0.5556,,False,False,True,True
CC_039,o4-mini,False,coin_change,standard,1.0,1.0,0.0,,False,False,True,False
CC_04,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_040,o4-mini,False,coin_change,standard,1.0,1.0,0.0,,False,False,True,True
CC_041,o4-mini,False,coin_change,standard,1.0,1.0,0.0,,False,False,True,True
CC_042,o4-mini,False,coin_change,standard,1.0,1.0,0.5385,,False,False,True,False
CC_043,o4-mini,False,coin_change,standard,1.0,0.0,0.0,,False,False,True,True
CC_044,o4-mini,False,coin_change,standard,1.0,1.0,0.5,,False,False,True,False
CC_045,o4-mini,False,coin_change,standard,1.0,1.0,0.4545,,False,False,True,False
CC_05,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_06,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_07,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_08,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_09,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
CC_10,o4-mini,False,coin_change,adversarial,1.0,1.0,0.0,,False,False,True,False
SP_001,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False
SP_002,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,False
SP_003,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,False,False,True,False
SP_004,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,False,False,True,False
SP_005,o4-mini,False,shortest_path,adversarial,1.0,0.0,0.0,,False,False,True,False
SP_019,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,True
SP_020,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,True
SP_021,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_023,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,True
SP_024,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_026,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,False
SP_027,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_028,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_029,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_030,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_031,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True
SP_032,o4-mini,False,shortest_path,standard,1.0,1.0,0.5833,,False,False,True,True
SP_033,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_034,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True
SP_035,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True
SP_036,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_037,o4-mini,False,shortest_path,adversarial,1.0,0.0,0.5,,True,False,True,True
SP_038,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_039,o4-mini,False,shortest_path,adversarial,1.0,0.0,0.0,,True,False,True,True
SP_040,o4-mini,False,shortest_path,adversarial,1.0,0.0,0.0,,True,False,True,False
SP_042,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,False
SP_044,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_045,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_046,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_047,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_048,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_049,o4-mini,False,shortest_path,standard,1.0,1.0,0.0,,False,False,True,True
SP_050,o4-mini,False,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_051,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_052,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_053,o4-mini,False,shortest_path,standard,1.0,0.0,0.0,,False,False,True,True
SP_054,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_055,o4-mini,False,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_056,o4-mini,False,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_057,o4-mini,False,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_058,o4-mini,False,shortest_path,standard,1.0,0.0,0.5,,False,False,True,False
SP_059,o4-mini,False,shortest_path,standard,1.0,1.0,0.5714,,False,False,True,True
SP_060,o4-mini,False,shortest_path,standard,1.0,0.0,0.5714,,False,False,True,True
SP_061,o4-mini,False,shortest_path,standard,1.0,1.0,0.5,,False,False,True,True
SP_062,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,True
SP_063,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,False
SP_064,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,True
SP_065,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.5,,True,False,True,False
SP_066,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_068,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,False
SP_069,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_070,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_071,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_072,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,True
SP_073,o4-mini,False,shortest_path,adversarial,1.0,1.0,0.0,,True,False,True,False
WIS_001,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_002,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_003,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,False,False,True,True
WIS_004,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,False,False,True,True
WIS_005,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_006,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_007,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_009,o4-mini,False,wis,standard,1.0,0.0,0.5455,,False,False,True,True
WIS_010,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_012,o4-mini,False,wis,standard,1.0,0.0,0.5455,,False,False,True,True
WIS_013,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_014,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_015,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_016,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_017,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_018,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_019,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_020,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_021,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_022,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_023,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_024,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_025,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_026,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_027,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_028,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_029,o4-mini,False,wis,adversarial,1.0,0.0,0.0,,True,False,True,True
WIS_030,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_031,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
WIS_032,o4-mini,False,wis,standard,1.0,0.0,0.0,,False,False,True,True
