family,model,problem_id,canonical,W1,W2,W3,W4,VRI,subtype
ALGO,Llama,CC_04,False,False,True,False,False,0.3333333333333333,CC
ALGO,Llama,CC_040,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_041,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_042,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_043,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_044,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_045,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_05,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_06,False,False,True,False,False,0.3333333333333333,CC
ALGO,Llama,CC_07,True,False,True,False,True,0.6666666666666666,CC
ALGO,Llama,CC_08,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_09,False,False,False,False,False,0.0,CC
ALGO,Llama,CC_10,False,False,False,False,False,0.0,CC
ALGO,Llama,SP_001,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_002,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_003,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_004,True,False,False,False,False,0.0,SP
ALGO,Llama,SP_005,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_019,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_020,False,True,False,False,True,0.6666666666666666,SP
ALGO,Llama,SP_021,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_023,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_024,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_026,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_027,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_028,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_029,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_030,False,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_031,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_032,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_033,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_034,True,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_035,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_036,False,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_037,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_038,False,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_039,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_040,False,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_042,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_044,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_045,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_046,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_047,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_048,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_049,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_050,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_051,False,False,False,False,True,0.3333333333333333,SP
ALGO,Llama,SP_052,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_053,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_054,False,False,False,False,True,0.3333333333333333,SP
ALGO,Llama,SP_055,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_056,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_057,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_058,False,False,False,False,True,0.3333333333333333,SP
ALGO,Llama,SP_059,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_060,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_061,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_062,False,False,False,False,True,0.3333333333333333,SP
ALGO,Llama,SP_063,False,True,False,False,False,0.3333333333333333,SP
ALGO,Llama,SP_064,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_065,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_066,True,False,False,False,False,0.0,SP
ALGO,Llama,SP_068,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_069,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_070,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_071,False,False,True,False,False,0.3333333333333333,SP
ALGO,Llama,SP_072,False,False,False,False,False,0.0,SP
ALGO,Llama,SP_073,False,False,False,False,True,0.3333333333333333,SP
ALGO,Llama,WIS_001,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_002,False,False,False,True,False,-1.0,WIS
ALGO,Llama,WIS_003,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_004,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_005,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_006,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_007,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_009,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_010,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_012,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_013,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_014,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_015,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_016,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_017,False,False,False,True,False,-1.0,WIS
ALGO,Llama,WIS_018,True,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_019,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_020,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_021,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_022,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_023,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_024,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_025,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_026,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_027,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_028,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_029,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_030,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_031,False,False,False,False,False,0.0,WIS
ALGO,Llama,WIS_032,False,False,False,False,False,0.0,WIS
ALGO,Gemini,CC_01,True,True,True,True,True,0.0,CC
ALGO,Gemini,CC_02,True,True,True,True,True,0.0,CC
ALGO,Gemini,CC_03,True,True,True,True,True,0.0,CC
ALGO,Gemini,CC_031,True,False,False,False,True,0.3333333333333333,CC
ALGO,Gemini,CC_032,False,False,False,False,True,0.3333333333333333,CC
ALGO,Gemini,CC_033,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_034,True,True,False,False,False,0.3333333333333333,CC
ALGO,Gemini,CC_035,False,False,False,False,True,0.3333333333333333,CC
ALGO,Gemini,CC_036,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_037,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_038,True,False,False,False,False,0.0,CC
ALGO,Gemini,CC_039,False,True,False,False,False,0.3333333333333333,CC
ALGO,Gemini,CC_04,False,True,False,True,True,-0.33333333333333337,CC
ALGO,Gemini,CC_040,True,False,False,False,True,0.3333333333333333,CC
ALGO,Gemini,CC_041,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_042,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_043,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_044,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_045,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_05,True,True,True,True,True,0.0,CC
ALGO,Gemini,CC_06,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_07,True,True,True,True,True,0.0,CC
ALGO,Gemini,CC_08,False,True,True,True,True,0.0,CC
ALGO,Gemini,CC_09,False,False,False,False,False,0.0,CC
ALGO,Gemini,CC_10,False,False,False,False,False,0.0,CC
ALGO,Gemini,SP_001,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_002,True,False,False,False,False,0.0,SP
ALGO,Gemini,SP_003,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_004,False,False,True,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_005,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_019,True,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_020,True,True,False,True,True,-0.33333333333333337,SP
ALGO,Gemini,SP_021,True,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_023,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_024,True,False,True,True,True,-0.33333333333333337,SP
ALGO,Gemini,SP_026,True,True,False,True,False,-0.6666666666666667,SP
ALGO,Gemini,SP_027,True,False,False,False,True,0.3333333333333333,SP
ALGO,Gemini,SP_028,False,False,False,False,True,0.3333333333333333,SP
ALGO,Gemini,SP_029,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_030,False,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_031,True,True,True,True,False,-0.33333333333333337,SP
ALGO,Gemini,SP_032,False,True,True,True,True,0.0,SP
ALGO,Gemini,SP_033,False,True,True,False,True,1.0,SP
ALGO,Gemini,SP_034,True,True,False,True,True,-0.33333333333333337,SP
ALGO,Gemini,SP_035,True,False,True,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_036,False,False,True,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_037,True,True,False,False,False,0.3333333333333333,SP
ALGO,Gemini,SP_038,True,True,True,False,True,1.0,SP
ALGO,Gemini,SP_039,True,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_040,True,False,True,False,False,0.3333333333333333,SP
ALGO,Gemini,SP_042,False,True,False,True,True,-0.33333333333333337,SP
ALGO,Gemini,SP_044,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_045,True,False,False,False,True,0.3333333333333333,SP
ALGO,Gemini,SP_046,True,False,False,True,False,-1.0,SP
ALGO,Gemini,SP_047,True,False,False,False,False,0.0,SP
ALGO,Gemini,SP_048,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_049,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_050,True,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_051,True,True,True,False,True,1.0,SP
ALGO,Gemini,SP_052,False,False,False,False,True,0.3333333333333333,SP
ALGO,Gemini,SP_053,False,True,True,True,True,0.0,SP
ALGO,Gemini,SP_054,False,True,True,False,True,1.0,SP
ALGO,Gemini,SP_055,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_056,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_057,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_058,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_059,True,True,True,True,True,0.0,SP
ALGO,Gemini,SP_060,True,True,True,False,True,1.0,SP
ALGO,Gemini,SP_061,False,True,True,False,True,1.0,SP
ALGO,Gemini,SP_062,True,True,False,False,False,0.3333333333333333,SP
ALGO,Gemini,SP_063,True,True,False,False,True,0.6666666666666666,SP
ALGO,Gemini,SP_064,True,False,False,True,True,-0.6666666666666667,SP
ALGO,Gemini,SP_065,True,True,True,False,True,1.0,SP
ALGO,Gemini,SP_066,False,True,True,True,True,0.0,SP
ALGO,Gemini,SP_068,True,False,False,True,True,-0.6666666666666667,SP
ALGO,Gemini,SP_069,True,False,False,False,False,0.0,SP
ALGO,Gemini,SP_070,True,False,False,True,False,-1.0,SP
ALGO,Gemini,SP_071,False,False,False,False,False,0.0,SP
ALGO,Gemini,SP_072,True,False,False,False,False,0.0,SP
ALGO,Gemini,SP_073,False,False,False,False,False,0.0,SP
ALGO,Gemini,WIS_001,False,False,True,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_002,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_003,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_004,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_005,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_006,False,False,True,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_007,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_009,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_010,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_012,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_013,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_014,False,True,False,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_015,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_016,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_017,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_018,True,True,False,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_019,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_020,True,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_021,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_022,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_023,True,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_024,True,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_025,True,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_026,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_027,True,True,False,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_028,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_029,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_030,False,False,True,False,False,0.3333333333333333,WIS
ALGO,Gemini,WIS_031,False,False,False,False,False,0.0,WIS
ALGO,Gemini,WIS_032,False,False,False,False,False,0.0,WIS
ALGO,o4-mini,CC_01,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_02,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_03,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_031,True,True,False,False,True,0.6666666666666666,CC
ALGO,o4-mini,CC_032,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_033,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_034,True,True,False,False,True,0.6666666666666666,CC
ALGO,o4-mini,CC_035,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_036,True,True,False,False,True,0.6666666666666666,CC
ALGO,o4-mini,CC_037,True,True,True,False,True,1.0,CC
ALGO,o4-mini,CC_038,True,True,False,False,True,0.6666666666666666,CC
ALGO,o4-mini,CC_039,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_04,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_040,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_041,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_042,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_043,True,False,False,False,True,0.3333333333333333,CC
ALGO,o4-mini,CC_044,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_045,True,True,False,True,True,-0.33333333333333337,CC
ALGO,o4-mini,CC_05,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_06,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_07,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_08,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_09,True,True,True,True,True,0.0,CC
ALGO,o4-mini,CC_10,True,True,True,True,True,0.0,CC
ALGO,o4-mini,SP_001,True,True,True,True,False,-0.33333333333333337,SP
ALGO,o4-mini,SP_002,True,True,True,True,False,-0.33333333333333337,SP
ALGO,o4-mini,SP_003,True,False,True,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_004,True,True,True,True,True,0.0,SP
ALGO,o4-mini,SP_005,True,True,False,False,False,0.3333333333333333,SP
ALGO,o4-mini,SP_019,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_020,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_021,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_023,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_024,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_026,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_027,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_028,True,True,True,True,True,0.0,SP
ALGO,o4-mini,SP_029,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_030,True,False,False,True,False,-1.0,SP
ALGO,o4-mini,SP_031,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_032,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_033,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_034,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_035,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_036,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_037,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_038,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_039,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_040,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_042,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_044,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_045,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_046,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_047,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_048,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_049,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_050,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_051,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_052,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_053,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_054,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_055,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_056,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_057,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_058,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_059,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_060,True,True,False,False,True,0.6666666666666666,SP
ALGO,o4-mini,SP_061,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_062,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_063,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_064,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_065,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_066,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_068,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_069,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_070,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_071,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_072,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,SP_073,True,True,False,True,True,-0.33333333333333337,SP
ALGO,o4-mini,WIS_001,True,True,True,False,True,1.0,WIS
ALGO,o4-mini,WIS_002,True,True,True,False,True,1.0,WIS
ALGO,o4-mini,WIS_003,True,True,True,False,True,1.0,WIS
ALGO,o4-mini,WIS_004,True,True,True,False,True,1.0,WIS
ALGO,o4-mini,WIS_005,True,True,True,False,True,1.0,WIS
ALGO,o4-mini,WIS_006,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_007,True,False,False,False,False,0.0,WIS
ALGO,o4-mini,WIS_009,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_010,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_012,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_013,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_014,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_015,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_016,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_017,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_018,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_019,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_020,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_021,True,True,True,False,False,0.6666666666666666,WIS
ALGO,o4-mini,WIS_022,True,True,True,False,False,0.6666666666666666,WIS
ALGO,o4-mini,WIS_023,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_024,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_025,True,True,True,False,False,0.6666666666666666,WIS
ALGO,o4-mini,WIS_026,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_027,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_028,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_029,True,True,True,False,False,0.6666666666666666,WIS
ALGO,o4-mini,WIS_030,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_031,True,True,False,False,False,0.3333333333333333,WIS
ALGO,o4-mini,WIS_032,True,True,False,False,False,0.3333333333333333,WIS
BW,Claude,BW_001,False,False,False,False,False,0.0,
BW,Claude,BW_002,False,False,False,False,False,0.0,
BW,Claude,BW_010,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_011,False,False,False,False,False,0.0,
BW,Claude,BW_014,False,False,False,True,False,-1.0,
BW,Claude,BW_022,False,False,False,False,False,0.0,
BW,Claude,BW_080,False,False,False,False,False,0.0,
BW,Claude,BW_120,False,False,False,False,False,0.0,
BW,Claude,BW_137,False,False,False,False,False,0.0,
BW,Claude,BW_155,False,False,False,False,False,0.0,
BW,Claude,BW_172,False,False,False,False,False,0.0,
BW,Claude,BW_203,True,False,False,False,False,0.0,
BW,Claude,BW_227,False,False,False,False,False,0.0,
BW,Claude,BW_282,False,False,False,False,False,0.0,
BW,Claude,BW_310,False,False,False,False,False,0.0,
BW,Claude,BW_331,False,False,False,True,False,-1.0,
BW,Claude,BW_350,False,False,False,False,False,0.0,
BW,Claude,BW_408,False,False,False,False,False,0.0,
BW,Claude,BW_467,False,False,False,False,False,0.0,
BW,Claude,BW_495,False,False,False,False,False,0.0,
BW,Claude,BW_496,False,False,False,False,False,0.0,
BW,Claude,BW_497,False,False,False,False,False,0.0,
BW,Claude,BW_498,False,True,False,False,False,0.3333333333333333,
BW,Claude,BW_499,True,False,True,False,False,0.3333333333333333,
BW,Claude,BW_500,False,False,False,False,False,0.0,
BW,Claude,BW_501,False,False,False,False,False,0.0,
BW,Claude,BW_502,True,False,True,False,False,0.3333333333333333,
BW,Claude,BW_503,False,False,False,False,False,0.0,
BW,Claude,BW_504,False,False,False,False,False,0.0,
BW,Claude,BW_505,False,False,False,False,False,0.0,
BW,Claude,BW_506,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_507,False,False,False,False,False,0.0,
BW,Claude,BW_508,True,False,False,False,False,0.0,
BW,Claude,BW_509,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_510,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_511,True,False,True,False,False,0.3333333333333333,
BW,Claude,BW_512,False,False,False,False,False,0.0,
BW,Claude,BW_513,False,False,False,False,False,0.0,
BW,Claude,BW_514,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_515,False,False,False,False,False,0.0,
BW,Claude,BW_E002,True,True,True,True,False,-0.33333333333333337,
BW,Claude,BW_E015,True,True,True,False,True,1.0,
BW,Claude,BW_E017,True,False,True,False,False,0.3333333333333333,
BW,Claude,BW_E019,True,True,True,False,False,0.6666666666666666,
BW,Claude,BW_E100,False,False,False,True,False,-1.0,
BW,Claude,BW_E_001,False,False,False,False,False,0.0,
BW,Claude,BW_E_002,True,False,True,False,False,0.3333333333333333,
BW,Claude,BW_E_003,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_E_004,False,False,True,False,False,0.3333333333333333,
BW,Claude,BW_E_005,False,False,False,False,False,0.0,
BW,Claude,MBW_001,False,False,False,False,False,0.0,
BW,Claude,MBW_002,False,False,False,True,False,-1.0,
BW,Claude,MBW_010,False,False,False,True,False,-1.0,
BW,Claude,MBW_014,False,False,False,True,False,-1.0,
BW,Claude,MBW_037,False,False,False,True,False,-1.0,
BW,Claude,MBW_10,False,False,False,False,False,0.0,
BW,Claude,MBW_100,False,False,False,False,False,0.0,
BW,Claude,MBW_127,False,False,False,False,False,0.0,
BW,Claude,MBW_185,False,False,False,False,False,0.0,
BW,Claude,MBW_495,False,False,False,True,False,-1.0,
BW,Claude,MBW_496,False,False,False,False,False,0.0,
BW,Claude,MBW_497,False,False,False,False,False,0.0,
BW,Claude,MBW_498,False,False,False,False,False,0.0,
BW,Claude,MBW_499,False,False,False,False,False,0.0,
BW,Claude,MBW_500,False,False,False,False,False,0.0,
BW,GPT-4o,BW_001,False,False,False,False,False,0.0,
BW,GPT-4o,BW_002,False,False,False,False,False,0.0,
BW,GPT-4o,BW_010,False,False,False,False,False,0.0,
BW,GPT-4o,BW_011,False,False,False,False,False,0.0,
BW,GPT-4o,BW_014,False,False,False,False,True,0.3333333333333333,
BW,GPT-4o,BW_022,False,False,False,True,False,-1.0,
BW,GPT-4o,BW_080,False,False,False,False,False,0.0,
BW,GPT-4o,BW_120,False,False,True,False,True,0.6666666666666666,
BW,GPT-4o,BW_137,False,False,False,False,False,0.0,
BW,GPT-4o,BW_155,False,False,False,False,False,0.0,
BW,GPT-4o,BW_172,False,False,False,False,False,0.0,
BW,GPT-4o,BW_203,False,False,False,True,True,-0.6666666666666667,
BW,GPT-4o,BW_227,False,False,False,False,False,0.0,
BW,GPT-4o,BW_282,False,False,False,True,False,-1.0,
BW,GPT-4o,BW_310,False,False,False,True,False,-1.0,
BW,GPT-4o,BW_331,False,False,True,False,False,0.3333333333333333,
BW,GPT-4o,BW_350,False,False,False,True,False,-1.0,
BW,GPT-4o,BW_408,False,False,False,True,False,-1.0,
BW,GPT-4o,BW_467,False,False,False,False,False,0.0,
BW,GPT-4o,BW_495,False,False,True,True,False,-0.6666666666666667,
BW,GPT-4o,BW_496,False,False,False,False,False,0.0,
BW,GPT-4o,BW_497,False,True,False,False,False,0.3333333333333333,
BW,GPT-4o,BW_498,True,False,False,False,False,0.0,
BW,GPT-4o,BW_499,False,False,False,False,False,0.0,
BW,GPT-4o,BW_500,False,False,False,False,False,0.0,
BW,GPT-4o,BW_501,False,False,False,False,False,0.0,
BW,GPT-4o,BW_502,False,False,False,False,False,0.0,
BW,GPT-4o,BW_503,False,False,False,False,False,0.0,
BW,GPT-4o,BW_504,False,False,False,False,False,0.0,
BW,GPT-4o,BW_505,False,False,False,False,False,0.0,
